u,v,freq
1832892755,1832887286,99.0
1888275116,2293447344,50.0
2293447344,4469560664,77.5
4469560664,429729053,75.5
1864029325,1832887317,49.0
2555402982,2548159453,48.0
2548159453,1829320367,49.0
1832887291,7565580117,50.0
7565580117,482481861,51.0
482481861,7565422703,78.5
7565422703,2548007181,50.0
2548007181,2548007180,116.5
1832887282,1832887298,69.5
1832887293,1832887298,141.0
1832881750,1832887309,28.5
1832887309,2293140664,29.5
2293140664,2548278065,7.0
2548278065,1832887289,30.5
1832892766,1832892764,143.0
1832892764,1832892767,98.0
1832892767,1832892761,165.5
2548007330,1832887586,137.0
1832887586,1832892760,163.5
1832892760,1865549587,92.0
241793111,482481861,26.5
2548007181,1832887586,49.0
1864029323,418995720,1.0
418995720,412490200,1.0
1864029343,1864029340,27.5
1864029340,7565580117,27.5
7565422703,4269660037,28.5
4269660037,2548159475,74.5
2548159475,2555402982,99.0
1837302594,4239756256,3.0
4239756256,1888275240,27.5
1888275240,461776141,123.5
461776141,1837295573,121.5
1832892764,1832892760,137.0
2548007180,1836105931,93.0
1836105931,1829320362,94.0
1829320362,1829320367,93.0
1829320367,2548159453,93.0
2548159453,2555402982,145.0
1889318071,2293140695,1.0
1832892755,1832887298,73.5
1832887292,1832887296,27.5
1832892762,1832892768,68.5
1832847432,461768692,28.5
461768692,461776141,28.5
418979239,1836364516,94.0
1889922563,412490200,116.5
4270116298,525171230,23.5
525171230,440101585,23.5
4267886508,412489539,24.5
412489539,2293141031,24.5
1837295573,4239756256,75.5
2293447343,2293447344,3.0
1832887279,1832887293,92.0
1832887298,1832887296,92.0
429729058,2293447343,1.0
1832847413,1832847389,1.0
1832847389,2290026087,1.0
2290026087,8263725413,1.0
8263725413,2296008011,1.0
2296008011,266608454,1.0
266608454,412489540,1.0
412489540,412489543,1.0
412489543,440101585,1.0
4239756256,2287610773,27.5
2287610773,1888275331,1.0
1888275331,418979144,1.0
418979144,1832847407,1.0
1832847407,1832847420,1.0
1832892758,1832892768,68.5
1832887289,1832887294,2.0
1832887294,457431976,24.5
1832892752,2509011573,3.0
1888275116,1888275113,3.0
1888275113,418979239,50.0
418979239,1838721605,72.5
1832847407,1832847432,2.0
2287610773,2287610781,26.5
1906846486,412489543,2.0
7565580117,1864029340,26.5
1864029340,1832887317,26.5
7565580126,1829320353,26.5
1829320353,1832887292,26.5
4269660041,4269660037,46.0
1888275116,429729058,25.5
412490212,4456473455,163.5
4459511299,2293447347,46.0
2293447347,1837302590,46.0
1837302590,1837302589,46.0
1837302589,1832887290,46.0
1832887290,4269660045,46.0
4269660045,4949007542,68.5
4949007542,7565580119,46.0
7565580119,1837295557,68.5
1837295557,430019533,46.0
430019533,4459511301,46.0
412490211,429729057,46.0
429729057,4469560664,92.0
1832887294,1889922563,24.5
1889922563,2541352731,24.5
559950039,439985863,71.5
439985863,300224947,71.5
300224947,412490204,3.0
412490204,560717087,3.0
560717087,560717090,3.0
560717090,560717092,3.0
560717092,1857310023,3.0
1857310023,1857310019,3.0
1857310019,448080660,3.0
448080660,2294260775,3.0
2294260775,559950134,3.0
559950134,1888275330,3.0
1832892758,1832887282,68.5
418979144,2287610781,69.5
482481864,2541352733,1.0
2541352732,1832881750,1.0
1832881750,1864029325,1.0
1864029325,1864029343,24.5
2294260758,1888275330,25.5
461750370,461750372,23.5
461750372,461774969,23.5
461774969,529134967,23.5
529134967,1836104808,47.0
442983207,429729048,24.5
429729048,429729051,24.5
429729051,429729053,47.0
429729053,4469560664,47.0
2541352731,1889922563,23.5
4092491898,2156974127,5.0
1837295571,559950039,68.5
300224947,439280586,68.5
439280586,418979144,68.5
2287610781,1888275240,68.5
1837295573,1886255792,46.0
461768692,525171230,2.0
525171230,4270116298,24.5
1851819295,2548159475,27.5
1832892755,1832892758,1.0
1832892758,1832887313,1.0
2293140980,1886255789,1.0
1837295571,1888275330,1.0
1888275330,461774966,1.0
2156974127,2156974128,3.0
2156974128,4092491890,3.0
4092491890,4092491889,3.0
4092491889,1834375635,3.0
1834375635,2156974123,3.0
2156974123,1865549592,3.0
1865549592,2458037514,2.0
2458037514,1865549590,2.0
1865549590,439280599,2.0
439280599,439280596,2.0
439280596,1836106391,24.5
1886255794,1836106390,2.0
1836106390,2509011776,2.0
2509011776,2509011573,2.0
1832892761,1832887293,46.0
2156974127,4092491898,1.0
2548277926,2548278065,23.5
1834704691,2672375824,12.0
2672375824,2672375820,23.0
563392570,471716937,1.0
471716937,582809907,75.5
2670915966,2662669303,5.0
2662669303,562873661,76.5
1834720150,1834720144,82.0
1834720144,1834720154,85.0
1834720154,1834720165,120.5
1834720165,2704032602,132.5
2704032602,1834720182,162.5
1834720182,1834720168,60.0
1834720200,1834720196,70.5
1834720196,1834724154,103.0
1834724154,1834724156,146.0
1834724156,1834724148,160.0
1834724148,446557373,201.5
1834724153,1834724156,5.0
1834724143,1834724155,18.0
1834724155,1834720134,24.0
1834720134,563390999,45.0
563390999,446557373,78.5
2672657596,2672375853,5.0
2672375853,1834724146,9.0
1834724146,1834720180,11.0
1834720180,1834720134,19.0
2458037514,1865549592,48.0
1865549592,2156974123,48.0
562873665,563390481,12.0
563390481,562873661,16.0
2905347569,1834720233,7.0
1834720233,1834720163,12.0
1834720163,1834720200,15.0
1834382830,461773430,49.0
1834720219,2905347686,15.0
2905347686,1834720209,55.5
2672311329,1834720168,50.0
582807727,582807730,47.0
1834720221,2672375870,9.0
2672375870,1834724141,11.0
1834724141,2672375848,11.0
2672375848,1834724138,19.0
1834724138,2672311329,25.0
1865210076,1865210071,4.0
2662207267,1830337909,3.0
1830337909,1834720214,9.0
1834720170,2672375718,5.0
2672375718,2672375820,17.0
2905347686,563390996,11.0
563390996,1834720200,51.5
2915445713,2915445495,59.0
2915445495,563390996,66.0
2670916091,2662669382,5.0
2672375848,1834724141,3.0
1834724141,2672375870,36.0
2672375870,1834720221,38.0
1834720221,1834724154,38.0
1834391714,1834391742,5.0
1834391742,1834391743,7.0
1834391743,2625496413,31.5
1834704688,2672657707,26.5
563390473,437987972,54.0
437987972,437987970,58.0
437987970,438757181,54.0
438757181,2662669632,56.0
2662669632,562873661,78.5
1834728319,562873666,92.0
2672311272,2672311287,5.0
1834724160,1834724148,32.5
1834720163,1834720174,5.0
1834720174,1834720150,58.0
1834704690,562873655,26.5
562873655,2672375824,8.0
2509904189,2509904363,1.0
2509904363,1827324744,1.0
1834720132,1834720168,12.0
2905072876,2905072877,3.0
2905072877,4714034102,4.0
4714034102,1022892283,11.0
1022892283,2889774077,68.0
1834724145,2672369297,6.0
2672369297,1834724147,7.0
1834724147,2672375718,12.0
2704032610,2704032602,19.0
2672369297,1834720136,64.0
1834391735,1834391738,9.0
1834704690,437987965,2.0
437987965,1834720183,92.0
1834720183,1834704689,47.0
1834391734,1834391747,29.5
1834391747,2662207970,3.0
1834728319,1834728320,7.0
1834720200,563390996,5.0
563390996,2905347686,34.5
1834494244,1022551804,24.5
2670915966,2662669382,74.5
1834720156,1022892283,57.0
574337171,2625496413,6.0
1830337970,1834720214,7.0
1834391729,1834391744,1.0
1834391744,1834391760,3.0
1834720217,1834724141,28.0
2672311272,2672311329,15.0
582807729,482481867,2.0
482481867,482481865,24.5
1834720122,1834720217,12.0
1834391716,1834391742,2.0
1834391742,1834391753,2.0
1834391753,510145272,2.0
510145272,1827324752,2.0
1830616122,1865549593,1.0
1865549593,1865549594,1.0
1865549594,439280599,23.5
1834720128,2672369297,55.0
