u,v,freq
7565580119,1837295557,135
1837295557,2293447347,136
2293447347,1837302590,137
1837302590,465501108,137
465501108,412489539,143
412489539,4267886508,144
1832892758,1832887282,35
2293140768,2294260604,5
2294260604,2294260605,7
2294260605,1832887313,9
1832887313,1832892758,11
482481864,418995720,20
418995720,1864029323,30
1864029323,430019533,34
430019533,4459511301,37
4459511301,412490211,41
412490211,429729057,44
1888275116,2293447344,22
2293447344,4469560664,35
1886255795,1886255796,9
1886255796,2294260758,16
2548007330,1832887586,9
1832887586,1864029324,11
1832892761,1832892755,10
1832892755,1832892758,22
1829320343,1829320354,2
1829320354,266728708,5
266728708,1829320350,5
1829320350,465496832,6
465496832,1829320357,6
1829320357,457431974,7
457431974,266728711,8
266728711,1026392213,10
1026392213,1829320340,11
1829320340,457803020,12
457803020,2559516542,12
2559516542,2559516469,12
2559516469,1833002215,14
1833002215,11181227255,18
11181227255,1833002210,20
1833002210,2559516441,21
2559516441,258765300,26
258765300,4270083374,51
4270083374,1974916786,52
1974916786,1823311529,60
1823311529,6163875624,81
6163875624,4446361806,84
4446361806,4426123476,84
4426123476,258765277,174
258765277,561138402,175
442983205,442983207,6
2541352729,1832887289,1
1832887289,1832887294,7
1832887294,1832887280,17
1832887280,1832887307,20
1832887307,1832887284,22
1832887284,465498927,39
465498927,2550533002,54
2550533002,2293447337,54
2293447337,4949007142,62
4949007142,1837295563,66
1837295563,1851834359,88
1851834359,4426123476,88
2293140717,1832887297,3
1832887297,1832892761,4
2555402982,2548159475,5
2548159475,1851819295,8
1851819295,1864017474,10
1864017474,465496833,11
465496833,465496835,11
465496835,442978856,11
442978856,457431971,11
457431971,442978857,11
442978857,1833002208,11
1833002208,1026970656,12
1026970656,2559516511,12
2559516511,1851845081,16
1851845081,1851845037,20
1851845037,1837295563,22
2534637857,429729056,5
429729056,2293140668,6
2293140668,3380731014,6
3380731014,412489540,9
4093052796,3380731014,3
4456473455,4456473454,5
4456473454,440101587,13
440101587,1888275116,13
1864029325,1832887317,10
1832887317,7565580124,34
7565580124,7565580126,40
2550533843,482481864,4
1829320371,7565580121,2
465501109,465501108,6
1886255793,1837295571,9
1832887286,1832892755,7
429729058,2293447343,1
2293447343,2293447344,3
