u,v,freq
1638908647,2176631308,21.0
2410538408,2409431639,1.0
1638908325,5669568822,8.0
5669568822,1638908387,8.0
1638908387,5669568821,10.0
5669568821,12877898580,10.0
12877898580,1638908561,10.0
1638908561,4406862633,11.0
4406862633,5669568831,11.0
5669568831,1638908664,12.0
1638908664,1830362477,14.0
1830362477,2177953833,20.0
2177953833,2177953841,20.0
2177953841,1830362465,20.0
1830362465,2176631515,21.0
2176631515,1638908864,21.0
9956989848,9956989363,1.0
9956989363,1720544254,1.0
1720544254,1720588907,2.0
1720588907,1720567598,8.0
1720567598,2796142597,10.0
2796142597,1638909143,26.0
1638908891,1638908930,20.0
1638908930,1638908974,20.0
1638908974,1638909037,122.0
1638909037,2831317030,128.0
2831317030,2831317035,128.0
2831317035,1638909143,129.0
1720614295,1720614281,2.0
1720614281,1720614300,2.0
1720614300,1720614270,2.0
1720614270,1720614277,3.0
1720614277,1720614273,8.0
1720614273,1638909164,8.0
1638909164,1638909158,11.0
1638909158,1638909146,15.0
1638909146,2796142597,16.0
1638908955,2165282534,1.0
2165282534,2189272785,1.0
2189272785,3919759052,1.0
3919759052,2165282536,1.0
2165282536,2189272808,3.0
2189272808,4382061684,3.0
4382061684,2165282539,3.0
2165282539,5565809380,3.0
5565809380,1639373797,3.0
1639373797,425883168,3.0
425883168,1638909173,3.0
1638909173,3085632468,3.0
3085632468,1638909164,3.0
1638908303,3760084313,6.0
3760084313,1638908302,6.0
1638908302,1638908337,62.0
1638908337,1638908396,62.0
1638908396,1638908420,62.0
1638908420,1638908519,62.0
1638908519,2831317001,62.0
2831317001,1638908601,66.0
1638908601,1638908624,77.0
1638908624,1638908801,77.0
1638908801,1638908857,99.0
1638908857,1638908942,99.0
1638908942,1638909007,101.0
1638909007,1638908974,102.0
2831317006,1638908850,1.0
1638908850,1638908837,20.0
1638908837,1638908816,21.0
1638908816,2831317007,21.0
2831317007,1638908801,21.0
5669568417,5669568420,6.0
5669568420,1638908566,6.0
1638908566,1638908595,6.0
1638908595,1638908645,6.0
1638908645,1638908666,6.0
1638908666,1830362470,6.0
1830362470,5669568391,6.0
5669568391,1830362477,6.0
1638908821,4215714403,3.0
4215714403,2165282533,3.0
2165282533,1638908846,12.0
1638908846,3818780693,12.0
3818780693,1830362476,12.0
1830362476,1638908859,12.0
1638908859,1638908850,17.0
1638908458,1638908550,5.0
1638908550,3798271459,5.0
3798271459,3798271460,5.0
3798271460,2831317003,5.0
2831317003,2831317002,5.0
2831317002,1638908559,6.0
1638908559,1638908609,11.0
1638908609,1638908601,11.0
1638908345,1638908303,4.0
5669568832,5669568833,1.0
5669568833,1638908658,1.0
1638908658,1830362465,1.0
3129620828,1638908462,3.0
1638908462,1638908415,3.0
1638908415,1638908407,3.0
1638908407,1638908520,3.0
1638908520,1638908530,4.0
1638908530,1638908559,5.0
1638908813,3777794120,1.0
3777794120,1638908821,1.0
3129620822,3129620818,1.0
3129620818,1638908261,8.0
1638908261,3129620817,37.0
3129620817,1638908262,37.0
1638908262,1638908244,41.0
1638908244,1638908245,45.0
1638908245,3760084308,45.0
3760084308,1638908225,55.0
1638908225,1638908302,55.0
1638908229,4114602786,1.0
4114602786,1638908158,1.0
1638908158,1638908239,11.0
1638908239,1638908400,11.0
1638908400,3993019501,13.0
3993019501,1638908501,13.0
1638908501,1638908604,13.0
1638908604,1638908763,13.0
1638908763,420582651,13.0
420582651,1638908781,16.0
1638908781,1638908891,17.0
1720544283,1720588910,2.0
1720588910,1720588942,3.0
1720588942,1720567609,3.0
1720567609,4305375223,5.0
4305375223,3917724751,5.0
3917724751,1720588907,6.0
2831317009,1638908891,2.0
1639373793,1720614278,4.0
1720614278,1720614277,5.0
1638908338,3927208608,5.0
3927208608,1638908340,5.0
1638908340,2202726979,5.0
2202726979,4144569052,5.0
4144569052,2165282527,5.0
2165282527,5669568848,5.0
5669568848,2165282528,6.0
2165282528,4215701782,7.0
4215701782,2165282530,7.0
2165282530,2207677007,7.0
2207677007,2165282533,9.0
1720588899,1720599390,2.0
1720599390,1720588901,2.0
1720588901,1720544263,2.0
1720544263,1720567609,2.0
1638909084,4086636764,1.0
4086636764,1638909033,1.0
1638909033,1638909086,2.0
1638909086,2831317029,5.0
2831317029,2831317028,5.0
2831317028,1638909067,5.0
1638909067,1638909047,5.0
1638909047,1638909037,5.0
1638908767,1638908777,5.0
1638908777,1638908859,5.0
1638908703,5034277742,4.0
5034277742,1638908767,4.0
1638908591,2831316800,2.0
2831316800,2831317001,4.0
1638909106,4215714415,2.0
4215714415,2191047054,2.0
2191047054,1638909094,2.0
1638909094,2189272806,2.0
2189272806,2165282536,2.0
2207677021,1638908338,3.0
3009781862,1638909102,2.0
1638909102,1638909107,2.0
1638909107,1638909101,3.0
1638909101,3993019625,3.0
3993019625,1638909096,3.0
1638909096,1638909086,3.0
5669568830,1638908664,2.0
4215714402,2207677007,2.0
1638908956,2831317023,2.0
2831317023,1638908942,2.0
1720614290,1639373793,1.0
1638908544,1638908541,1.0
1638908541,1638908530,1.0
2177953831,2177953812,2.0
2177953812,2177953840,2.0
2177953840,1638909002,2.0
1638909002,2177953837,2.0
2177953837,2177953830,2.0
2177953830,1638909049,2.0
1638909049,2409431633,2.0
2409431633,2409431630,2.0
2409431630,2184963095,2.0
2184963095,4310023170,3.0
4164794206,4164794243,2.0
4164794243,3818780665,3.0
3818780665,1638908703,3.0
2207677016,3569151493,1.0
