u,v,freq
2339942267,2339942388,23.5
2612218095,2610834839,3.0
2610834839,1838259408,3.0
1887754967,1837850876,140.0
2602244874,2583020491,23.5
2583020491,2607212013,23.5
1838147114,1887754946,4.0
1887754946,1887754955,4.0
1887754955,2337986640,49.0
1836928402,1836928432,1.0
1836928432,1889922557,1.0
1889922557,1889318036,1.0
1889318036,1836932552,1.0
1836932552,1888274926,1.0
1888274926,2540830415,23.5
2540830415,1823311600,23.5
2338611306,1887754886,26.5
1888017796,2338611344,23.5
2338611344,2338611406,93.0
1889318060,1889318068,1.0
1889318068,1887754933,3.0
1836928399,1838165815,1.0
1837840878,1887754959,46.0
1887754959,1887754967,113.5
1838147114,1838147077,1.0
1889922597,1889922595,2.0
1889318072,1838155805,23.5
1838155805,1838155806,91.0
1838155806,1838155809,113.5
4111735095,2339942384,24.5
2339942384,2339942493,94.0
1836928396,1836928427,1.0
2583020704,2583020711,24.5
2583020711,2551144154,69.5
1838165770,1888275110,1.0
1888275110,1836928388,23.5
1887754956,2338611967,23.5
2339942500,1837850885,113.5
1836928393,1889318064,2.0
1889318064,1888275170,47.0
1888275170,1889318073,137.0
1889318073,2293140695,159.5
1886255796,2294260758,263.0
2294260758,1888275330,288.5
1888275330,1837295571,293.5
1837295571,559950039,764.0
559950039,439985863,835.5
439985863,300224947,835.5
300224947,439280586,835.5
439280586,412490206,835.5
412490206,1832847407,835.5
1832847407,1832847432,838.5
1832847432,461768692,865.0
461768692,525171230,867.0
525171230,440101585,1050.0
440101585,412489543,4467.0
1832887586,1864029324,445.5
1864029324,1832887293,445.5
1832887293,1832887298,448.5
1832887298,1832887282,475.0
1832887282,1832887292,1310.5
1832887292,1829320353,1334.0
1829320353,7565580126,1334.0
7565580126,7565580121,1752.5
7565580121,7565580119,1801.5
7565580119,1837295557,2085.5
1837295557,2293447347,2085.5
2293447347,1837302590,2131.5
1837302590,465501108,2154.0
465501108,412489539,2157.0
412489539,4267886508,2157.0
4267886508,412490210,3016.0
412490210,4267886507,3016.0
4267886507,440101585,3016.0
448080659,1886255793,219.5
1886255793,1837295571,374.5
457431976,1832887294,81.5
1832887294,1832887280,230.5
1832887280,1832887307,276.5
1832887307,1832887284,447.0
1832887284,465498927,806.5
465498927,2550533002,976.0
2550533002,2293447337,1000.5
2293447337,4949007142,1411.5
4949007142,1837295563,1435.0
1837295563,1851834359,1973.0
1851834359,4426123476,1973.0
4426123476,258765277,4055.0
258765277,561138402,4078.5
2294260756,1886255796,107.0
4459511301,412490211,27.5
412490211,429729057,27.5
429729057,4469560664,51.0
4469560664,1856462046,281.5
1856462046,442983207,304.0
442983207,440101585,400.0
2293447343,2293447344,32.5
2293447344,4469560664,208.0
2294260613,2293140980,112.0
2293140980,1886255788,551.0
1886255788,2293141031,698.0
2293141031,1837295573,724.5
1837295573,4239756256,775.5
4239756256,1888275240,778.5
1888275240,461776141,829.5
461776141,418979145,859.0
418979145,4267886508,859.0
1886255789,2293140980,412.5
1829320367,2548159453,72.5
2548159453,2555402982,125.5
2555402982,2548159475,183.5
2548159475,1851819295,208.0
1851819295,1864017474,231.5
1864017474,465496833,254.0
465496833,465496835,255.0
465496835,442978856,305.0
442978856,457431971,309.0
457431971,442978857,310.0
442978857,1833002208,355.0
1833002208,1026970656,356.0
1026970656,2559516511,423.5
2559516511,1851845081,468.5
1851845081,1851845037,515.5
1851845037,1837295563,538.0
1836104808,2506040411,48.0
2506040411,1886255795,48.0
