measurement_ms,latitude,longitude,gps_error_meter,accel_x_transverse,accel_y_longitudinal,accel_z_vertical,speed
1423700509453,37.490307,139.930012,4,8.359,-0.194,4.523,6.75
1423700509554,37.490308,139.930004,4,8.279,-0.277,4.558,6.75
1423700509655,37.490309,139.929996,4,8.217,-0.313,4.577,6.75
1423700509755,37.49031,139.929988,4,8.129,-0.284,4.357,6.773
1423700509851,37.490311,139.929981,4,8.019,-0.257,4.25,6.797
1423700509952,37.490312,139.929973,4,8.07,-0.236,4.366,6.822
1423700510053,37.490313,139.929965,4,8.297,-0.266,4.559,6.847
1423700510153,37.490314,139.929956,4,8.359,-0.278,4.657,6.872
1423700510254,37.490315,139.929948,4,8.114,-0.251,4.456,6.897
1423700510355,37.490316,139.92994,4,8.086,-0.227,4.408,6.923
1423700510455,37.490317,139.929932,4,8.206,-0.219,4.479,6.948
1423700510551,37.490318,139.929924,4,8.153,-0.22,4.432,6.972
1423700510652,37.490319,139.929916,4,7.971,-0.121,4.279,6.998
1423700510752,37.49032,139.929908,4,8.015,-0.031,4.352,7.023
1423700510853,37.490322,139.9299,4,8.28,-0.044,4.61,7.048
1423700510954,37.490324,139.929893,4,8.61,-0.284,4.936,7.073
1423700511055,37.490325,139.929885,4,8.517,-0.39,4.914,7.098
1423700511155,37.490327,139.929877,4,8.225,-0.489,4.782,7.123
1423700511251,37.490328,139.92987,4,8.076,-0.424,4.704,7.147
1423700511352,37.49033,139.929862,4,8.125,-0.343,4.752,7.172
1423700511452,37.490332,139.929854,4,8.022,-0.285,4.739,7.197
1423700511553,37.490333,139.929846,4,7.953,-0.306,4.659,7.223
1423700511654,37.490335,139.929838,4,7.998,-0.253,4.544,7.248
1423700511754,37.490335,139.92983,4,8.114,-0.258,4.512,7.25
1423700511855,37.490334,139.929822,4,8.019,-0.227,4.453,7.25
1423700511951,37.490334,139.929814,4,7.898,-0.21,4.671,7.25
1423700512052,37.490333,139.929805,4,7.972,-0.252,4.653,7.25
1423700512152,37.490333,139.929797,4,8.034,-0.216,4.242,7.25
1423700512253,37.490333,139.929789,4,8.26,-0.353,4.461,7.25
1423700512354,37.490332,139.92978,4,8.406,-0.45,4.521,7.25
1423700512454,37.490332,139.929772,4,8.273,-0.524,4.234,7.25
1423700512555,37.490331,139.929764,4,8.06,-0.513,4.147,7.25
1423700512651,37.490331,139.929756,4,8.407,-0.523,4.442,7.25
