measurement_ms,latitude,longitude,gps_error_meter,accel_x_transverse,accel_y_longitudinal,accel_z_vertical,speed
1425022623778,37.507922,139.931692,5,0.425,0.26,9.563,10.742
1425022623879,37.507931,139.931696,5,0.389,-0.05,9.587,10.697
1425022623980,37.50794,139.931699,5,0.224,-0.292,9.473,10.619
1425022624076,37.507948,139.931703,5,0.139,-0.42,9.495,10.545
1425022624176,37.507956,139.931707,5,0.081,-0.411,9.532,10.469
1425022624277,37.507965,139.931711,5,0.016,-0.45,9.673,10.393
1425022624378,37.507973,139.931714,5,-0.031,-0.354,9.529,10.317
1425022624478,37.507982,139.931718,5,-0.132,-0.251,9.421,10.243
1425022624579,37.50799,139.931722,5,-0.117,-0.306,9.695,10.168
1425022624680,37.507998,139.931725,5,-0.088,-0.213,9.487,10.094
1425022624781,37.508007,139.931729,5,-0.091,-0.259,9.326,10.021
1425022624876,37.508014,139.931733,5,-0.151,-0.447,9.818,9.983
1425022624977,37.508023,139.931737,5,-0.221,-0.605,10.045,9.958
1425022625078,37.508031,139.931742,5,-0.361,-0.45,9.658,9.932
1425022625178,37.508039,139.931746,5,-0.019,0.146,8.217,9.907
1425022625279,37.508047,139.93175,5,-0.16,0.15,8.744,9.882
1425022625380,37.508055,139.931755,5,-0.565,-0.046,10.161,9.857
1425022625480,37.508063,139.931759,5,-0.728,-0.276,10.413,9.832
1425022625576,37.508071,139.931763,5,-0.82,-0.263,9.135,9.808
1425022625677,37.508079,139.931767,5,-0.727,0.018,8.738,9.783
1425022625777,37.508087,139.931772,5,-0.471,0.228,9.57,9.758
1425022625878,37.508095,139.931776,5,-0.475,0.297,10.004,9.679
1425022625979,37.508103,139.931779,5,-0.587,0.217,9.553,9.573
1425022626080,37.50811,139.931783,5,-0.745,0.097,9.376,9.469
1425022626180,37.508117,139.931787,5,-0.723,0.167,9.427,9.367
1425022626276,37.508124,139.93179,5,-0.682,0.219,9.514,9.271
1425022626377,37.508131,139.931794,5,-0.7,0.3,9.496,9.17
1425022626477,37.508138,139.931797,5,-0.771,0.384,9.424,9.071
1425022626578,37.508145,139.931801,5,-0.851,0.345,9.477,8.972
1425022626679,37.508152,139.931805,5,-0.966,0.384,9.632,8.875
1425022626779,37.508159,139.931808,5,-0.884,0.391,9.786,8.779
1425022626880,37.508165,139.931811,5,-0.839,0.395,9.566,8.656
1425022626976,37.508172,139.931814,5,-0.856,0.466,9.46,8.529
1425022627077,37.508178,139.931817,5,-0.79,0.552,9.509,8.397
1425022627177,37.508184,139.931819,5,-0.768,0.649,9.484,8.269
1425022627278,37.50819,139.931822,5,-0.742,0.758,9.412,8.141
1425022627379,37.508196,139.931825,5,-0.742,0.625,9.498,8.015
1425022627479,37.508202,139.931828,5,-0.833,0.54,9.662,7.892
1425022627580,37.508208,139.93183,5,-0.708,0.621,9.4,7.77
1425022627676,37.508213,139.931833,5,-0.672,0.682,9.4,7.656
1425022627777,37.508219,139.931835,5,-0.926,0.638,9.972,7.538
1425022627877,37.508225,139.931838,6,-0.759,0.895,9.402,7.5
1425022627978,37.508232,139.931841,6,-0.555,0.862,9.276,7.5
1425022628079,37.508238,139.931844,6,-0.683,0.795,9.615,7.5
1425022628179,37.508244,139.931847,6,-0.747,0.783,9.925,7.5
1425022628280,37.508251,139.93185,6,-0.829,0.927,9.551,7.5
1425022628376,37.508257,139.931852,6,-0.839,0.855,9.312,7.5
1425022628476,37.508263,139.931855,6,-0.708,0.778,9.554,7.5
1425022628577,37.508269,139.931858,6,-0.718,0.818,9.708,7.5
1425022628678,37.508276,139.931861,6,-0.727,0.815,9.576,7.5
1425022628779,37.508282,139.931864,6,-0.696,0.755,9.391,7.5
1425022628879,37.508291,139.931866,10,-0.687,0.66,9.643,7.58
1425022628980,37.5083,139.931869,10,-0.561,0.601,9.52,7.699
1425022629076,37.50831,139.931871,10,-0.475,0.521,9.483,7.814
1425022629176,37.50832,139.931873,10,-0.419,0.489,9.469,7.935
1425022629277,37.50833,139.931875,10,-0.415,0.287,9.924,8.06
1425022629378,37.50834,139.931877,10,-0.473,0.259,10.064,8.186
1425022629479,37.50835,139.931879,10,-0.143,0.37,9.384,8.315
1425022629579,37.508361,139.931882,10,-0.096,0.362,9.4,8.444
1425022629680,37.508372,139.931884,10,-0.055,0.468,9.104,8.577
1425022629776,37.508382,139.931886,10,0.228,0.67,8.584,8.704
1425022629876,37.508391,139.931887,10,-0.159,0.437,9.23,8.766
1425022629977,37.5084,139.931886,10,-0.568,0.047,10.55,8.791
1425022630078,37.508408,139.931886,10,-0.471,0.072,10.191,8.816
1425022630178,37.508416,139.931885,10,-0.369,0.136,9.217,8.841
1425022630279,37.508424,139.931885,10,-0.048,0.248,8.879,8.866
1425022630380,37.508432,139.931884,10,0.198,0.442,9.631,8.892
1425022630481,37.508441,139.931884,10,0.101,0.527,10.217,8.917
1425022630576,37.508449,139.931883,10,-0.085,0.497,9.959,8.941
1425022630677,37.508457,139.931883,10,-0.164,0.425,9.316,8.966
1425022630778,37.508465,139.931882,10,-0.068,0.344,9.317,8.992
1425022630878,37.508474,139.93188,11,0.184,0.333,9.48,9.049
1425022630979,37.508484,139.931877,11,0.244,0.273,9.753,9.123
1425022631080,37.508493,139.931874,11,0.197,0.177,9.618,9.197
1425022631180,37.508503,139.931872,11,0.203,0.126,9.402,9.271
1425022631276,37.508512,139.931869,11,0.332,0.077,9.338,9.342
1425022631377,37.508521,139.931866,11,0.342,0.058,9.546,9.418
1425022631478,37.508531,139.931863,11,0.172,-0.003,9.877,9.494
1425022631578,37.508541,139.93186,11,0.081,0.096,9.606,9.571
1425022631679,37.508551,139.931857,11,0.092,0.013,9.354,9.648
1425022631780,37.508561,139.931854,11,0.042,0.003,9.523,9.727
1425022631880,37.508571,139.931852,11,0.005,0.056,9.725,9.732
1425022631976,37.50858,139.931851,11,-0.048,0.046,9.77,9.708
1425022632077,37.508589,139.931851,11,-0.09,-0.011,9.672,9.683
1425022632177,37.508598,139.93185,11,0.019,-0.089,9.493,9.657
1425022632278,37.508608,139.931849,11,0.133,-0.19,9.487,9.632
1425022632379,37.508617,139.931848,11,0.162,-0.206,9.56,9.607
1425022632480,37.508627,139.931847,11,0.141,-0.179,9.509,9.582
1425022632580,37.508636,139.931846,11,0.028,-0.186,9.375,9.557
1425022632676,37.508645,139.931845,11,-0.065,-0.252,9.579,9.533
1425022632777,37.508654,139.931844,11,-0.17,-0.209,9.69,9.508
1425022632877,37.508663,139.931845,8,-0.145,-0.062,9.462,9.466
1425022632978,37.508671,139.931845,8,-0.153,-0.101,9.468,9.414
1425022633079,37.50868,139.931846,8,-0.261,-0.13,9.913,9.363
1425022633180,37.508688,139.931847,8,-0.288,-0.062,9.733,9.312
1425022633280,37.508697,139.931848,8,-0.213,0.017,9.459,9.262
1425022633376,37.508705,139.931849,8,-0.239,-0.066,9.505,9.214
1425022633482,37.508713,139.931849,8,-0.004,-0.259,9.744,9.161
1425022633577,37.508721,139.93185,8,-0.001,-0.267,9.721,9.114
1425022633676,37.508729,139.931851,8,0.014,-0.197,9.375,9.065
1425022633779,37.508737,139.931852,8,0.083,-0.228,9.399,9.015
1425022633878,37.508746,139.931854,9,0.096,-0.255,9.585,9.033
1425022633980,37.508756,139.931856,9,0.153,-0.218,9.432,9.083
1425022634076,37.508765,139.931859,9,0.103,-0.23,9.465,9.13
1425022634177,37.508775,139.931861,9,0.009,-0.251,9.642,9.18
1425022634277,37.508784,139.931864,9,0.06,-0.186,9.58,9.23
1425022634378,37.508794,139.931867,9,0.148,-0.221,9.532,9.281
1425022634479,37.508804,139.931869,9,0.14,-0.19,9.426,9.332
1425022634579,37.508813,139.931872,9,0.101,-0.049,9.542,9.382
1425022634680,37.508823,139.931875,9,0.098,-0.115,9.695,9.433
1425022634776,37.508833,139.931877,9,0.228,-0.129,9.644,9.483
1425022634876,37.50884,139.931877,11,0.21,-0.445,10.028,9.393
1425022634977,37.508845,139.931875,11,0.373,-0.197,9.316,9.232
1425022635078,37.50885,139.931874,11,0.436,0.003,9.067,9.073
1425022635179,37.508855,139.931873,11,0.278,-0.179,9.509,8.917
1425022635279,37.508861,139.931871,11,0.387,-0.081,9.989,8.764
1425022635380,37.508866,139.93187,11,0.474,-0.266,9.649,8.613
1425022635476,37.50887,139.931868,11,0.326,-0.311,9.325,8.472
1425022635576,37.508875,139.931867,11,0.254,-0.111,9.421,8.328
1425022635677,37.50888,139.931866,11,0.3,0.006,9.55,8.185
1425022635778,37.508885,139.931864,11,0.401,-0.027,9.58,8.044
1425022635879,37.508891,139.931864,11,0.254,-0.041,9.713,8.034
1425022635979,37.508898,139.931863,11,0.203,-0.152,9.767,8.082
1425022636080,37.508906,139.931863,11,0.193,-0.079,9.561,8.132
1425022636176,37.508913,139.931862,11,0.335,-0.015,9.395,8.179
1425022636276,37.50892,139.931862,11,0.472,-0.022,9.456,8.229
1425022636377,37.508927,139.931861,11,0.441,-0.059,9.75,8.28
1425022636478,37.508935,139.931861,11,0.351,0.086,9.503,8.331
1425022636578,37.508942,139.93186,11,0.391,0.152,9.305,8.381
1425022636679,37.50895,139.93186,11,0.403,0.158,9.323,8.433
1425022638774,37.509113,139.931828,9,0.42,0.091,9.583,8.75
1425022638779,37.509113,139.931828,9,0.42,0.073,9.567,8.75
1425022638880,37.509121,139.931827,6,0.199,-0.035,9.455,8.75
1425022638980,37.509129,139.931825,6,0.091,-0.082,9.5,8.75
1425022639076,37.509136,139.931824,6,0.013,-0.297,9.708,8.75
1425022639177,37.509144,139.931822,6,-0.126,-0.345,9.999,8.75
