measurement_ms,latitude,longitude,gps_error_meter,accel_x_transverse,accel_y_longitudinal,accel_z_vertical,speed
1426638213665,37.490321,139.929627,8,0.118,-0.003,9.314,7.36
1426638213767,37.490321,139.929617,8,0.127,-0.023,9.247,7.335
1426638213862,37.490322,139.929607,8,0.112,-0.075,9.426,7.311
1426638213962,37.490322,139.929597,8,0.127,-0.072,9.535,7.286
1426638214063,37.490322,139.929588,8,0.167,-0.088,9.707,7.262
1426638214164,37.490322,139.929579,8,0.164,-0.058,9.58,7.263
1426638214264,37.490322,139.929573,8,0.108,0.048,9.301,7.288
1426638214365,37.490322,139.929566,8,0.107,0.095,9.185,7.313
1426638214466,37.490323,139.929559,8,0.091,0.073,9.253,7.338
1426638214562,37.490323,139.929553,8,0.135,0.038,9.455,7.362
1426638214662,37.490323,139.929546,8,0.155,0.077,9.437,7.387
1426638214763,37.490323,139.92954,8,0.145,0.061,9.313,7.412
1426638214864,37.490324,139.929533,8,0.078,0.014,9.269,7.438
1426638214964,37.490324,139.929526,8,0.034,-0.097,9.306,7.463
1426638215065,37.490324,139.929519,8,0.013,-0.1,9.215,7.489
1426638215166,37.490325,139.929511,8,0.102,-0.07,9.478,7.514
1426638215266,37.490327,139.929502,8,0.152,-0.068,9.609,7.538
1426638215362,37.490329,139.929493,8,0.159,-0.042,9.572,7.562
1426638215463,37.490332,139.929484,8,0.192,-0.017,9.579,7.587
1426638215564,37.490334,139.929474,8,0.2,0.004,9.498,7.612
1426638215664,37.490336,139.929465,8,0.166,-0.02,9.654,7.637
1426638215765,37.490338,139.929455,8,0.136,0.138,9.551,7.663
1426638215866,37.490341,139.929446,8,0.174,0.133,9.312,7.688
1426638215966,37.490343,139.929437,8,0.145,0.143,9.281,7.713
1426638216062,37.490345,139.929428,8,0.116,0.143,9.303,7.738
1426638216163,37.490347,139.929419,8,0.003,0.048,9.286,7.723
1426638216264,37.490349,139.929411,8,0.129,0.058,9.723,7.671
1426638216364,37.490351,139.929403,8,0.092,0.031,9.76,7.62
1426638216465,37.490354,139.929395,8,0.015,0.024,9.45,7.569
1426638221561,37.490384,139.928974,8,0.105,0.099,9.247,7.25
1426638221566,37.490384,139.928973,8,0.096,0.101,9.227,7.25
1426638221665,37.490383,139.928967,8,0.151,0.025,9.495,7.25
1426638221762,37.490381,139.928961,8,0.269,-0.017,9.751,7.25
1426638221863,37.490379,139.928954,8,0.311,-0.041,9.607,7.25
1426638221963,37.490378,139.928948,8,0.351,-0.066,9.827,7.25
1426638222064,37.490376,139.928941,8,0.274,-0.091,9.675,7.25
1426638222165,37.490375,139.928934,8,0.117,-0.07,9.346,7.25
