measurement_ms,latitude,longitude,gps_error_meter,accel_x_transverse,accel_y_longitudinal,accel_z_vertical,speed
1420847600432,37.545319,139.930648,8,-0.503,-1.345,10.024,4.458
1420847600533,37.545316,139.930649,8,-0.429,-1.298,10.047,4.376
1420847600633,37.545313,139.930651,8,-0.353,-1.281,9.925,4.297
1420847600734,37.545309,139.930652,8,-0.423,-1.207,9.887,4.219
1420847600835,37.545306,139.930653,8,-0.482,-1.121,9.949,4.142
1420847600931,37.545303,139.930654,8,-0.42,-1.036,10.024,4.07
1420847601031,37.5453,139.930656,8,-0.245,-0.931,10.001,3.996
1420847601132,37.545297,139.930657,8,-0.068,-0.827,9.974,3.923
1420847601233,37.545294,139.930658,8,-0.007,-0.716,10.007,3.852
1420847601333,37.545291,139.930659,8,-0.029,-0.613,10.009,3.782
1420847601434,37.545295,139.930659,22,-0.04,-0.584,9.988,3.405
1420847601535,37.545303,139.930656,22,0.057,-0.511,10.057,2.806
1420847601635,37.545311,139.930655,22,0.297,-0.191,10.186,2.276
1420847601731,37.545318,139.930653,22,0.503,0.201,10.049,1.824
1420847601832,37.545323,139.930651,22,0.531,0.325,9.831,1.409
1420847601933,37.545328,139.93065,22,0.506,0.225,9.98,1.057
1420847602033,37.545333,139.930649,22,0.41,0.033,10.111,0.771
1420847602134,37.545336,139.930648,22,0.347,-0.045,10.129,0.543
1420847602235,37.545338,139.930647,22,0.56,0.248,10.298,0.378
1420847602335,37.54534,139.930647,22,0.871,0.735,10.142,0.276
1420847602431,37.545339,139.930647,22,1.002,1.04,9.863,0.25
1420847602532,37.545338,139.930647,22,1.092,1.129,9.919,0.25
1420847602633,37.545336,139.930648,22,1.074,1.071,10.086,0.25
1420847602733,37.545335,139.930648,22,0.688,0.753,9.895,0.25
1420847602834,37.545333,139.930648,22,0.215,0.423,9.928,0.25
1420847602935,37.545332,139.930649,22,0.139,0.09,10.189,0.25
1420847603035,37.54533,139.930649,22,0.283,-0.135,10.229,0.25
1420847603131,37.545329,139.930649,22,0.568,-0.039,10.168,0.25
1420847603232,37.545327,139.93065,22,0.724,0.31,10.088,0.25
1420847610231,37.545246,139.930722,5,0.729,0.33,10.092,2.75
1420847612230,37.545254,139.930792,4,0.733,0.347,10.093,2.75
1420847627230,37.545244,139.931933,4,0.735,0.36,10.089,8.0
1420847627235,37.545244,139.931934,4,0.735,0.368,10.08,8.0
1420847627331,37.545243,139.931942,4,0.785,0.168,10.075,8.0
1420847627432,37.545242,139.931951,5,0.646,-0.091,10.156,7.987
1420847627533,37.545241,139.93196,5,0.665,-0.18,9.977,7.961
1420847627633,37.54524,139.931969,5,0.705,-0.257,9.891,7.936
1420847627734,37.545239,139.931977,5,0.675,-0.305,10.063,7.911
1420847627835,37.545238,139.931986,5,0.654,-0.339,10.218,7.885
1420847627935,37.545237,139.931994,5,0.655,-0.368,10.072,7.86
1420847628031,37.545236,139.932002,5,0.61,-0.275,10.061,7.836
1420847628132,37.545235,139.93201,5,0.709,-0.238,9.765,7.811
1420847628232,37.545234,139.932019,5,0.829,-0.282,9.648,7.786
1420847628333,37.545233,139.932027,5,0.755,-0.319,10.111,7.762
1420847628434,37.545232,139.932036,5,0.761,-0.377,10.076,7.736
1420847628535,37.545231,139.932045,5,0.814,-0.358,9.675,7.711
1420847628635,37.54523,139.932055,5,0.675,-0.317,9.77,7.685
1420847628731,37.545229,139.932064,5,0.614,-0.388,10.285,7.661
1420847628832,37.545228,139.932073,5,0.661,-0.413,10.069,7.636
1420847628932,37.545228,139.932082,5,0.696,-0.29,9.739,7.611
1420847629033,37.545227,139.932091,5,0.569,-0.315,10.178,7.586
1420847629134,37.545226,139.932101,5,0.56,-0.285,10.179,7.561
1420847629235,37.545225,139.93211,5,0.492,-0.159,10.043,7.536
1420847629335,37.545224,139.932119,5,0.453,-0.109,9.965,7.511
1420847629431,37.545224,139.932127,5,0.467,-0.182,9.987,7.5
1420847629532,37.545224,139.932135,5,0.487,-0.203,10.33,7.5
1420847629632,37.545223,139.932143,5,0.535,-0.171,10.326,7.5
1420847629733,37.545223,139.932151,5,0.626,-0.109,9.846,7.5
1420847629834,37.545223,139.932158,5,0.625,-0.033,9.718,7.5
1420847629934,37.545223,139.932166,5,0.612,-0.1,10.192,7.5
1420847630035,37.545223,139.932174,5,0.704,-0.109,10.342,7.5
1420847630131,37.545223,139.932182,5,0.733,-0.027,10.205,7.5
1420847630232,37.545222,139.932189,5,0.755,0.06,9.821,7.5
1420847644230,37.545191,139.933547,7,0.762,0.066,9.815,8.561
1420847644235,37.545191,139.933547,7,0.769,0.073,9.807,8.558
1420847644331,37.545191,139.933557,7,0.82,-0.145,9.545,8.51
1420847644431,37.54519,139.933568,7,0.797,-0.326,9.533,8.46
1420847644532,37.54519,139.933579,7,0.717,-0.457,9.888,8.41
1420847644633,37.54519,139.933589,7,0.71,-0.519,10.061,8.36
1420847644733,37.545189,139.933599,7,0.678,-0.537,9.937,8.311
1420847644834,37.545189,139.93361,7,0.681,-0.49,9.716,8.261
1420847644935,37.545188,139.93362,7,0.701,-0.514,9.715,8.212
1420847645031,37.545188,139.93363,7,0.674,-0.488,9.822,8.166
1420847645131,37.545188,139.93364,7,0.555,-0.472,9.903,8.118
1420847645232,37.545187,139.93365,7,0.477,-0.403,9.77,8.07
1420847645333,37.545187,139.93366,7,0.437,-0.488,10.024,8.022
1420847645433,37.545187,139.933669,7,0.409,-0.538,10.185,7.987
1420847645534,37.545187,139.933677,7,0.483,-0.441,9.924,7.961
1420847645635,37.545187,139.933686,7,0.468,-0.383,9.919,7.935
1420847645731,37.545187,139.933693,7,0.437,-0.481,10.184,7.911
1420847645831,37.545187,139.933701,7,0.546,-0.526,10.111,7.886
1420847645932,37.545188,139.933709,7,0.615,-0.405,9.806,7.861
1420847646033,37.545188,139.933718,7,0.562,-0.453,9.917,7.836
1420847646133,37.545188,139.933725,7,0.678,-0.55,10.227,7.811
1420847646234,37.545188,139.933733,7,0.713,-0.478,10.107,7.786
1420847646335,37.545188,139.933741,7,0.636,-0.458,9.894,7.761
1420847646435,37.545187,139.933749,7,0.585,-0.495,10.094,7.743
1420847646531,37.545186,139.933757,7,0.578,-0.465,10.12,7.731
1420847646632,37.545185,139.933765,7,0.61,-0.389,9.974,7.718
1420847646733,37.545184,139.933774,7,0.645,-0.402,9.845,7.705
1420847646833,37.545183,139.933782,7,0.753,-0.344,10.08,7.693
1420847646934,37.545182,139.93379,7,0.734,-0.18,9.885,7.68
1420847647035,37.54518,139.933798,7,0.714,-0.093,9.743,7.667
1420847647135,37.545179,139.933806,7,0.559,-0.14,9.983,7.655
1420847647231,37.545178,139.933814,7,0.547,-0.118,10.313,7.643
1420847647332,37.545177,139.933822,7,0.578,-0.054,10.264,7.63
1420847647432,37.545176,139.93383,7,0.649,0.025,9.887,7.617
1420847647533,37.545175,139.933838,7,0.668,0.11,9.842,7.605
1420847647634,37.545173,139.933846,7,0.646,0.111,10.048,7.592
1420847647735,37.545172,139.933854,7,0.681,-0.049,10.027,7.58
1420847647835,37.545171,139.933862,7,0.76,-0.109,9.85,7.567
