measurement_ms,latitude,longitude,gps_error_meter,accel_x_transverse,accel_y_longitudinal,accel_z_vertical,speed
1428884535140,37.490245,139.929694,16,0.179,0.113,9.631,5.977
1428884535145,37.490245,139.929693,16,0.191,0.11,9.62,5.973
1428884535245,37.490249,139.929687,16,0.353,0.066,9.896,5.881
1428884535346,37.490252,139.92968,16,0.371,-0.004,9.815,5.866
1428884535447,37.490254,139.929673,16,0.344,0.093,9.568,5.914
1428884535548,37.490256,139.929665,16,0.175,0.061,9.476,5.963
1428884535648,37.490258,139.929658,16,0.363,-0.001,9.652,6.011
1428884535749,37.49026,139.92965,16,0.378,0.035,9.832,6.06
1428884535845,37.490262,139.929643,16,0.431,0.111,9.793,6.107
1428884535945,37.490265,139.929636,16,0.383,0.107,9.693,6.156
1428884536046,37.490267,139.929628,16,0.38,0.034,9.62,6.207
1428884536147,37.490269,139.92962,16,0.367,0.038,9.672,6.258
1428884536248,37.490271,139.929612,16,0.316,0.039,9.639,6.309
1428884536348,37.490273,139.929605,10,0.266,0.029,9.656,6.33
1428884536449,37.490275,139.929599,10,0.273,0.014,9.692,6.33
1428884536545,37.490276,139.929592,10,0.275,0.004,9.636,6.33
1428884536645,37.490278,139.929586,10,0.312,0.052,9.521,6.33
1428884536746,37.49028,139.929579,10,0.167,0.115,9.728,6.33
1428884536847,37.490281,139.929572,10,0.171,-0.038,9.913,6.33
1428884536947,37.490283,139.929566,10,0.214,0.008,9.682,6.33
1428884537048,37.490285,139.929559,10,0.281,0.068,9.551,6.33
1428884537149,37.490287,139.929552,10,0.266,0.023,9.583,6.33
1428884537245,37.490288,139.929546,10,0.205,-0.068,9.661,6.33
1428884537345,37.490289,139.929539,9,0.09,-0.092,9.672,6.316
1428884537446,37.490289,139.929531,9,0.116,-0.101,9.67,6.29
1428884537547,37.490289,139.929524,9,0.139,-0.075,9.635,6.265
1428884537648,37.490289,139.929517,9,0.136,-0.095,9.623,6.239
1428884537748,37.490289,139.929509,9,0.117,-0.095,9.543,6.214
1428884537849,37.490289,139.929502,9,0.111,-0.025,9.623,6.189
1428884537950,37.490289,139.929494,9,0.14,-0.1,9.547,6.164
1428884538045,37.490289,139.929488,9,0.146,-0.128,9.754,6.14
1428884538146,37.490289,139.92948,9,0.142,-0.078,9.785,6.115
1428884538247,37.490289,139.929473,9,0.138,-0.054,9.691,6.091
1428884538347,37.490289,139.929466,8,0.158,-0.071,9.707,6.066
1428884538448,37.490289,139.929459,8,0.187,-0.052,9.728,6.041
1428884538549,37.49029,139.929452,8,0.189,-0.016,9.511,6.017
1428884538649,37.49029,139.929445,8,0.22,0.054,9.689,5.993
1428884538745,37.49029,139.929438,8,0.134,0.099,9.783,5.97
1428884538846,37.49029,139.929431,8,0.14,-0.017,9.753,5.945
1428884538947,37.49029,139.929424,8,0.163,-0.021,9.628,5.921
1428884539047,37.490291,139.929417,8,0.166,-0.018,9.681,5.897
1428884539148,37.490291,139.92941,8,0.236,-0.006,9.602,5.873
1428884539249,37.490291,139.929403,8,0.192,-0.053,9.565,5.85
1428884539349,37.490292,139.929396,8,0.113,-0.057,9.611,5.84
1428884539445,37.490293,139.92939,8,0.097,-0.049,9.542,5.84
