measurement_ms,latitude,longitude,gps_error_meter,accel_x_transverse,accel_y_longitudinal,accel_z_vertical,speed
1425194179878,37.489894,139.932357,4,0.434,0.006,9.638,2.0
1425194179978,37.489896,139.932358,4,0.227,-0.09,9.911,2.0
1425194180074,37.489898,139.932359,4,0.024,-0.091,9.93,2.0
1425194180175,37.4899,139.932359,4,-0.109,0.009,9.766,2.0
1425194180275,37.489902,139.93236,4,-0.185,0.057,9.729,2.0
1425194180376,37.489904,139.932361,4,-0.03,0.081,9.498,2.0
1425194180477,37.489906,139.932362,4,0.211,0.039,9.495,2.0
1425194180577,37.489907,139.932362,4,0.303,0.006,9.668,2.0
1425194180678,37.489909,139.932363,4,0.239,0.069,9.63,2.0
1425194180774,37.489911,139.932363,4,0.169,0.181,9.381,2.0
1425194180875,37.489913,139.932364,4,0.125,0.314,9.188,2.0
1425194180975,37.489915,139.932364,4,0.03,0.383,9.325,2.0
1425194181076,37.489916,139.932364,4,-0.127,0.353,9.694,2.0
1425194181177,37.489918,139.932365,4,-0.271,0.365,9.79,2.0
1425194181277,37.48992,139.932365,4,-0.322,0.474,9.543,2.0
1425194181378,37.489922,139.932366,4,-0.262,0.534,9.485,2.0
1425194191469,37.490048,139.932203,7,-0.113,0.499,9.644,2.0
1425194191474,37.490048,139.932203,7,-0.109,0.495,9.648,2.0
1425194191575,37.490049,139.932196,8,-0.17,0.229,9.585,2.069
1425194191675,37.49005,139.932186,8,-0.148,0.22,9.757,2.168
1425194191776,37.490051,139.932177,8,-0.011,0.065,9.821,2.275
1425194191877,37.490053,139.932166,8,-0.063,0.049,9.47,2.39
1425194191978,37.490054,139.932155,8,-0.029,-0.001,9.448,2.512
1425194192078,37.490056,139.932143,8,-0.081,0.001,9.544,2.64
1425194192174,37.490057,139.932131,8,-0.105,0.031,9.617,2.77
1425194192275,37.490059,139.932117,8,-0.062,-0.047,9.71,2.914
1425194192375,37.490061,139.932104,8,-0.114,-0.018,9.527,3.063
1425194192476,37.490063,139.932089,8,0.017,0.164,9.581,3.222
1425194192577,37.490065,139.932073,8,-0.15,0.231,9.256,3.388
1425194192678,37.490067,139.932057,8,-0.067,0.082,9.736,3.562
1425194192778,37.490069,139.932041,8,0.014,0.004,9.616,3.741
1425194192874,37.490072,139.932024,8,-0.017,0.22,9.324,3.919
1425194192975,37.490074,139.932006,8,0.085,0.078,9.945,4.115
1425194193075,37.490077,139.931988,8,0.175,-0.068,9.996,4.316
1425194193176,37.490079,139.931968,8,0.143,0.049,9.482,4.526
1425194193277,37.490082,139.931948,8,0.019,0.047,9.188,4.743
1425194193377,37.490085,139.931927,8,0.002,0.229,9.723,4.966
1425194193478,37.490087,139.931906,8,-0.085,0.238,9.771,5.198
1425194193574,37.490088,139.931896,8,-0.202,0.215,9.532,5.285
1425194193675,37.490088,139.93189,8,-0.196,0.231,9.67,5.334
1425194193775,37.490089,139.931883,8,-0.165,0.282,9.661,5.383
1425194193876,37.490089,139.931877,8,-0.049,0.253,9.553,5.433
1425194193977,37.490089,139.93187,8,-0.032,0.204,9.524,5.483
1425194194077,37.490089,139.931864,8,-0.014,0.192,9.59,5.533
1425194194178,37.490089,139.931857,8,-0.014,0.203,9.651,5.584
1425194194274,37.49009,139.93185,8,-0.021,0.252,9.629,5.633
1425194194374,37.49009,139.931844,8,-0.029,0.248,9.583,5.684
1425194194475,37.49009,139.931837,8,0.003,0.219,9.528,5.737
1425194194576,37.49009,139.93183,5,0.041,0.208,9.596,5.75
1425194194676,37.490089,139.931824,5,0.063,0.219,9.596,5.75
1425194194777,37.490089,139.931818,5,0.06,0.217,9.535,5.75
1425194194878,37.490088,139.931811,5,0.054,0.183,9.587,5.75
1425194194974,37.490088,139.931805,5,0.089,0.178,9.592,5.75
1425194195074,37.490088,139.931799,5,0.128,0.19,9.585,5.75
1425194195175,37.490087,139.931792,5,0.141,0.17,9.602,5.75
1425194195276,37.490087,139.931786,5,0.145,0.159,9.591,5.75
1425194195376,37.490086,139.93178,5,0.155,0.185,9.565,5.75
1425194195477,37.490086,139.931773,5,0.155,0.2,9.648,5.75
1425194195578,37.490086,139.931767,5,0.137,0.211,9.625,5.75
1425194195674,37.490087,139.931761,5,0.145,0.195,9.571,5.75
1425194195774,37.490087,139.931754,5,0.156,0.253,9.555,5.75
1425194195875,37.490087,139.931748,5,0.151,0.294,9.639,5.75
1425194195976,37.490087,139.931741,5,0.07,0.326,9.516,5.75
1425194196076,37.490088,139.931735,5,-0.045,0.461,9.152,5.75
1425194196177,37.490088,139.931728,5,0.006,0.213,9.78,5.75
1425194196278,37.490088,139.931721,5,-0.05,0.153,10.098,5.75
1425194196379,37.490089,139.931715,5,-0.065,0.201,9.631,5.75
1425194196474,37.490089,139.931709,5,0.038,0.185,9.306,5.75
1425194196575,37.49009,139.931701,5,0.095,-0.031,9.795,5.768
1425194196676,37.490091,139.931693,5,-0.059,-0.098,9.602,5.793
1425194196776,37.490091,139.931685,5,-0.142,0.185,9.398,5.818
1425194196877,37.490092,139.931677,5,-0.076,0.251,9.342,5.843
1425194196978,37.490093,139.931669,5,-0.063,0.201,9.747,5.868
1425194197078,37.490094,139.931661,5,-0.169,0.129,9.773,5.893
1425194197175,37.490095,139.931653,5,-0.165,0.24,9.553,5.918
1425194197275,37.490096,139.931645,5,-0.024,0.318,9.509,5.943
1425194197376,37.490097,139.931637,5,0.017,0.302,9.542,5.968
1425194201469,37.490147,139.931291,6,-0.053,0.297,9.51,7.0
1425194201474,37.490147,139.931291,6,-0.056,0.298,9.509,7.0
1425194201575,37.490148,139.931283,6,0.066,0.28,9.114,7.0
1425194201676,37.490149,139.931275,6,0.171,0.277,8.729,7.0
1425194201777,37.49015,139.931267,6,0.033,0.015,8.91,7.0
1425194201877,37.490151,139.93126,6,-0.137,0.049,9.807,7.0
1425194201978,37.490152,139.931252,6,-0.006,0.231,10.035,7.0
1425194202074,37.490153,139.931244,6,0.032,0.126,9.46,7.0
1425194202174,37.490154,139.931236,6,0.003,-0.097,9.382,7.0
1425194202275,37.490156,139.931229,6,-0.037,-0.196,9.672,7.0
1425194202376,37.490157,139.931221,6,-0.03,-0.081,9.612,7.0
1425194202476,37.490158,139.931213,6,-0.009,-0.009,9.484,7.0
1425194202577,37.490156,139.931207,11,-0.057,-0.026,9.476,6.895
1425194202678,37.490154,139.931203,11,-0.09,-0.126,9.649,6.76
1425194202779,37.490152,139.931198,11,-0.036,-0.162,9.677,6.627
1425194202874,37.49015,139.931194,11,0.011,-0.076,9.521,6.504
1425194202975,37.490149,139.93119,11,0.021,-0.077,9.504,6.376
1425194203076,37.490147,139.931185,11,0.002,-0.12,9.499,6.25
1425194203176,37.490145,139.931181,11,0.015,-0.12,9.641,6.128
1425194203278,37.490143,139.931177,11,-0.012,-0.073,9.621,6.006
1425194203378,37.490141,139.931173,11,-0.011,-0.048,9.477,5.889
1425194203478,37.490139,139.931169,11,0.05,-0.077,9.535,5.775
1425194203574,37.490142,139.931162,12,0.076,-0.065,9.608,5.834
1425194203675,37.490146,139.931153,12,0.008,-0.014,9.553,5.951
1425194203776,37.49015,139.931143,12,0.017,-0.028,9.596,6.071
1425194203876,37.490153,139.931134,12,-0.062,0.16,9.354,6.191
1425194203977,37.490158,139.931125,12,0.061,-0.018,9.64,6.316
1425194204078,37.490162,139.931115,12,-0.002,0.015,9.875,6.443
1425194204178,37.490166,139.931105,12,-0.019,0.103,9.725,6.571
1425194204274,37.49017,139.931095,12,-0.028,0.117,9.804,6.696
1425194204375,37.490174,139.931085,12,-0.114,0.214,9.574,6.83
1425194204475,37.490179,139.931075,12,-0.049,0.162,9.57,6.966
1425194204576,37.490179,139.931066,12,0.056,0.214,9.655,7.019
1425194204677,37.490179,139.931058,12,0.09,0.267,9.611,7.044
1425194204778,37.490178,139.931049,12,0.109,0.212,9.528,7.069
1425194204878,37.490177,139.931041,12,0.117,0.182,9.593,7.093
1425194204974,37.490177,139.931033,12,0.101,0.09,9.536,7.117
1425194205080,37.490176,139.931025,12,0.122,0.193,9.609,7.144
1425194205175,37.490175,139.931017,12,0.09,0.188,9.581,7.168
1425194205274,37.490175,139.931009,12,0.021,0.057,9.626,7.193
1425194205377,37.490174,139.931,12,0.071,-0.017,9.577,7.219
1425194205476,37.490173,139.930992,12,0.115,-0.025,9.568,7.244
1425194205578,37.490174,139.930983,6,0.169,-0.006,9.616,7.23
1425194205674,37.490175,139.930975,6,0.123,-0.015,9.54,7.206
1425194205775,37.490177,139.930967,6,0.119,-0.009,9.526,7.18
1425194205875,37.490178,139.930958,6,0.063,0.008,9.631,7.155
1425194205976,37.49018,139.93095,6,-0.028,0.02,9.641,7.13
1425194206077,37.490181,139.930941,6,-0.058,-0.029,9.638,7.105
1425194206177,37.490183,139.930933,6,-0.061,0.176,9.045,7.08
1425194206278,37.490184,139.930924,6,-0.082,-0.083,9.82,7.055
1425194206374,37.490185,139.930916,6,-0.143,-0.247,10.258,7.031
1425194206474,37.490187,139.930908,6,-0.052,-0.051,9.508,7.006
1425194206575,37.490187,139.9309,4,-0.145,0.17,9.235,7.018
1425194206676,37.490186,139.930892,4,-0.081,-0.144,9.688,7.043
1425194206777,37.490185,139.930884,4,0.018,-0.26,10.11,7.068
1425194206877,37.490185,139.930876,4,0.059,0.074,9.71,7.093
1425194206978,37.490184,139.930868,4,0.158,-0.024,9.605,7.118
1425194207074,37.490184,139.93086,4,0.267,-0.13,9.487,7.142
1425194207174,37.490183,139.930852,4,0.262,-0.076,9.532,7.168
1425194207275,37.490182,139.930843,4,0.302,0.009,9.832,7.193
1425194207376,37.490182,139.930835,4,0.186,-0.048,9.428,7.219
1425194207477,37.490181,139.930827,4,0.161,-0.052,9.298,7.244
1425194207577,37.490181,139.930819,4,0.036,-0.105,9.58,7.23
1425194207678,37.490182,139.930811,4,0.004,-0.127,9.567,7.205
1425194207774,37.490182,139.930803,4,0.045,-0.137,9.534,7.181
1425194207874,37.490182,139.930795,4,-0.187,0.141,9.175,7.155
1425194207975,37.490182,139.930787,4,-0.166,-0.268,9.758,7.13
1425194208076,37.490183,139.930779,4,-0.061,-0.376,10.112,7.105
1425194208176,37.490183,139.930771,4,0.214,-0.261,9.684,7.08
1425194208277,37.490183,139.930763,4,0.275,-0.038,9.446,7.055
1425194208378,37.490184,139.930755,4,0.301,-0.146,9.414,7.03
1425194208474,37.490184,139.930748,4,0.229,-0.059,9.729,7.006
1425194208574,37.490184,139.930739,5,0.135,0.037,9.744,7.0
1425194208675,37.490185,139.930729,5,0.199,-0.062,9.675,7.0
1425194208776,37.490186,139.93072,5,0.152,-0.152,9.525,7.0
1425194208876,37.490186,139.93071,5,0.374,-0.211,9.673,7.0
1425194208977,37.490187,139.930701,5,0.13,-0.049,9.512,7.0
