measurement_ms,latitude,longitude,gps_error_meter,accel_x_transverse,accel_y_longitudinal,accel_z_vertical,speed
1424305375377,37.490236,139.930706,5,0.061,1.14,9.336,0.02
1424305375478,37.490236,139.930706,5,0.062,1.208,9.361,0.065
1424305375578,37.490236,139.930705,5,0.062,1.33,9.371,0.134
1424305375679,37.490236,139.930705,5,0.074,1.463,9.354,0.23
1424305375775,37.490236,139.930705,5,0.04,1.582,9.36,0.345
1424305375875,37.490236,139.930704,5,0.014,1.701,9.372,0.488
1424305375976,37.490236,139.930703,5,0.056,1.85,9.361,0.659
1424305376077,37.490236,139.930703,5,0.026,2.025,9.33,0.855
1424305376178,37.490236,139.930702,5,0.028,2.125,9.326,1.076
1424305376278,37.490236,139.930701,5,0.026,2.023,9.404,1.286
1424305376379,37.490236,139.930699,5,-0.039,1.896,9.401,1.432
1424305376475,37.490237,139.930697,5,-0.046,1.895,9.319,1.595
1424305376575,37.490237,139.930694,5,-0.298,2.139,8.812,1.788
1424305376676,37.490238,139.930692,5,-0.15,1.828,9.506,2.009
1424305376777,37.490238,139.930689,5,0.054,1.448,10.0,2.256
1424305376877,37.490239,139.930685,5,0.16,1.494,9.428,2.525
1424305376978,37.49024,139.930681,5,0.211,1.694,8.961,2.822
1424305377079,37.490241,139.930678,5,0.253,1.52,9.431,3.145
1424305377175,37.490241,139.930673,5,0.145,1.358,9.413,3.476
1424305377275,37.490242,139.930669,4,0.227,1.149,9.362,3.75
1424305377376,37.490243,139.930665,4,0.133,1.121,9.389,3.75
1424305377477,37.490243,139.93066,4,-0.023,0.753,9.273,3.75
1424305377577,37.490244,139.930656,4,0.06,0.214,9.293,3.75
1424305377678,37.490244,139.930652,4,0.053,0.055,9.619,3.75
1424305377779,37.490245,139.930648,4,0.1,0.209,9.442,3.75
1424305377880,37.490245,139.930644,4,0.266,0.029,9.346,3.75
1424305377975,37.490246,139.93064,4,0.259,-0.027,9.495,3.75
1424305378076,37.490246,139.930635,4,0.322,-0.114,9.421,3.75
1424305378177,37.490247,139.930631,4,0.354,-0.099,9.305,3.75
1424305378277,37.490247,139.930627,5,0.419,-0.05,9.379,3.75
1424305378378,37.490248,139.930623,5,0.457,0.303,9.504,3.75
1424305378479,37.490248,139.930619,5,0.332,0.772,9.595,3.75
1424305378579,37.490249,139.930615,5,0.079,1.322,9.081,3.75
1424305378675,37.490249,139.930611,5,0.003,1.274,9.163,3.75
1424305378776,37.49025,139.930607,5,-0.011,1.141,9.519,3.75
1424305378877,37.49025,139.930603,5,-0.063,1.277,9.487,3.75
1424305378977,37.490251,139.930599,5,0.028,1.297,9.298,3.75
1424305379078,37.490251,139.930595,5,0.121,1.319,9.243,3.75
1424305379179,37.490252,139.930591,5,0.222,1.326,9.344,3.75
1424305379279,37.490252,139.930586,6,0.312,1.236,9.352,3.801
1424305379375,37.490252,139.93058,6,0.236,1.211,9.296,3.974
1424305379476,37.490252,139.930573,6,0.23,1.129,9.423,4.168
1424305379576,37.490252,139.930566,6,0.257,1.074,9.312,4.369
1424305379677,37.490252,139.930558,6,0.111,0.978,9.496,4.584
1424305379778,37.490252,139.93055,6,0.058,0.98,9.447,4.809
1424305379879,37.490251,139.930542,6,0.155,1.096,9.32,5.044
1424305379979,37.490251,139.930533,6,0.223,1.071,9.256,5.288
1424305380075,37.490251,139.930525,6,0.153,0.984,9.3,5.531
1424305380176,37.490251,139.930515,6,0.35,0.897,9.37,5.798
1424305380276,37.490251,139.930506,6,0.416,0.825,9.594,6.024
1424305380377,37.490253,139.9305,6,0.277,0.758,9.572,6.118
1424305380478,37.490255,139.930494,6,0.245,0.718,9.472,6.214
1424305380579,37.490257,139.930487,6,0.228,0.693,9.5,6.312
1424305380679,37.490258,139.930481,6,0.258,0.704,9.4,6.41
1424305380775,37.49026,139.930474,6,0.242,0.696,9.477,6.506
1424305380876,37.490262,139.930467,6,0.265,0.794,9.644,6.608
1424305380976,37.490264,139.93046,6,0.259,0.97,9.123,6.711
1424305381077,37.490266,139.930453,6,0.221,0.897,9.163,6.816
1424305381178,37.490268,139.930446,6,0.137,0.61,9.635,6.923
1424305381278,37.490269,139.930439,6,0.129,0.641,9.693,7.014
