measurement_ms,latitude,longitude,gps_error_meter,accel_x_transverse,accel_y_longitudinal,accel_z_vertical,speed
1426313230224,37.504372,139.934992,8,0.039,0.562,9.579,9.0
1426313230325,37.504366,139.934999,8,0.211,0.493,9.302,9.0
1426313230426,37.504359,139.935008,8,0.315,0.314,9.486,9.0
1426313230526,37.504353,139.935016,8,0.33,0.322,9.385,9.0
1426313230622,37.504347,139.935025,8,0.282,0.289,9.35,9.0
1426313230723,37.50434,139.935033,8,0.297,0.283,9.543,9.0
1426313230824,37.504334,139.935042,8,0.387,0.274,9.848,9.0
1426313230924,37.504328,139.935051,8,0.419,0.29,9.689,9.0
1426313231025,37.504321,139.93506,8,0.484,0.356,9.362,9.0
1426313231126,37.504315,139.935068,8,0.545,0.259,10.003,9.0
1426313233220,37.504174,139.935189,6,0.558,0.212,10.087,8.762
1426313233225,37.504174,139.93519,6,0.555,0.207,10.064,8.761
1426313233326,37.504168,139.935196,5,0.388,0.123,9.706,8.736
1426313233422,37.504162,139.935202,5,0.328,0.04,9.61,8.712
1426313233523,37.504156,139.935208,5,0.385,-0.029,9.741,8.686
1426313233623,37.50415,139.935214,5,0.404,-0.038,9.561,8.661
1426313233724,37.504144,139.93522,5,0.381,-0.08,9.396,8.636
1426313233825,37.504139,139.935227,5,0.415,-0.101,9.583,8.61
1426313233925,37.504133,139.935233,5,0.452,-0.127,9.842,8.585
1426313234026,37.504127,139.935239,5,0.419,-0.168,9.781,8.56
1426313234122,37.504121,139.935245,5,0.432,-0.159,9.752,8.537
1426313234222,37.504116,139.935251,5,0.422,-0.118,9.688,8.512
1426313234323,37.50411,139.935257,5,0.414,-0.032,9.272,8.487
1426313234424,37.504104,139.935262,5,0.407,0.029,8.914,8.461
1426313234525,37.504098,139.935267,5,0.373,0.019,9.074,8.436
1426313234625,37.504093,139.935273,5,0.328,-0.058,9.364,8.41
1426313234726,37.504087,139.935278,5,0.331,-0.134,9.706,8.385
1426313234822,37.504081,139.935283,5,0.37,-0.142,9.797,8.361
1426313234922,37.504076,139.935288,5,0.368,-0.11,9.759,8.336
1426313235023,37.50407,139.935293,5,0.296,-0.02,9.529,8.311
1426313235124,37.504064,139.935298,5,0.392,-0.029,9.725,8.286
