measurement_ms,latitude,longitude,gps_error_meter,accel_x_transverse,accel_y_longitudinal,accel_z_vertical,speed
1423545529410,37.490503,139.928281,10,0.015,0.32,9.429,5.896
1423545529511,37.490504,139.928275,10,-0.445,0.1,9.193,5.846
1423545529612,37.490504,139.928269,10,-0.722,-0.056,9.311,5.797
1423545529712,37.490505,139.928263,10,-0.706,-0.024,9.414,5.75
1423545529813,37.490506,139.928257,10,-0.686,-0.051,9.35,5.75
1423545529914,37.490507,139.928251,10,-0.608,-0.209,9.579,5.75
1423545530010,37.490507,139.928245,10,-0.736,0.015,9.27,5.75
1423545530110,37.490508,139.928239,10,-0.648,-0.049,9.382,5.75
1423545530211,37.490509,139.928232,10,-0.598,-0.12,9.463,5.75
1423545530312,37.49051,139.928226,10,-0.484,-0.2,9.568,5.75
1423545530412,37.490511,139.92822,10,-0.512,-0.184,9.528,5.75
1423545530513,37.490511,139.928214,10,-0.475,-0.195,9.497,5.75
1423545530614,37.490512,139.928208,10,-0.54,-0.058,9.398,5.75
1423545530714,37.490513,139.928202,10,-0.616,-0.061,9.361,5.749
1423545530810,37.490512,139.928196,10,-0.649,-0.068,9.526,5.724
1423545530911,37.490511,139.92819,10,-0.56,-0.131,9.815,5.699
1423545531012,37.490511,139.928184,10,-0.411,-0.192,9.379,5.673
1423545531112,37.49051,139.928178,10,-0.242,-0.194,9.01,5.648
1423545531213,37.490509,139.928172,10,-0.199,-0.24,9.42,5.623
1423545531314,37.490508,139.928167,10,-0.204,-0.362,9.882,5.598
1423545531414,37.490507,139.928161,10,-0.337,-0.23,9.376,5.573
1423545531510,37.490507,139.928155,10,-0.16,-0.121,9.158,5.549
1423545531611,37.490506,139.92815,10,-0.159,-0.086,9.436,5.524
1423545531711,37.490505,139.928144,12,-0.288,-0.212,9.568,5.5
1423545531812,37.490506,139.928136,12,-0.196,-0.193,9.281,5.474
1423545531913,37.490506,139.928129,12,-0.05,-0.076,9.509,5.448
1423545532014,37.490507,139.928121,12,-0.255,-0.333,9.505,5.423
1423545532114,37.490507,139.928114,12,-0.298,-0.59,9.322,5.398
1423545532210,37.490508,139.928107,12,-0.257,-0.571,9.393,5.374
1423545532311,37.490509,139.928099,12,-0.187,-0.565,9.653,5.348
1423545532411,37.490509,139.928092,12,-0.174,-0.392,9.618,5.324
1423545532512,37.49051,139.928084,12,-0.221,-0.271,9.414,5.299
1423545532613,37.49051,139.928077,12,-0.234,-0.123,9.281,5.274
1423545532713,37.490511,139.92807,12,-0.142,-0.094,9.449,5.248
1423545532814,37.490511,139.928064,12,-0.199,-0.103,9.488,5.196
1423545532910,37.490511,139.928059,12,-0.22,-0.251,9.476,5.146
1423545533011,37.490511,139.928053,12,-0.173,-0.384,9.49,5.094
1423545533111,37.490511,139.928048,12,-0.034,-0.504,9.624,5.043
1423545533212,37.49051,139.928043,12,0.231,-0.599,9.655,4.993
1423545533313,37.49051,139.928037,12,0.236,-0.614,9.423,4.943
1423545533413,37.49051,139.928032,12,0.205,-0.601,9.624,4.893
1423545533514,37.49051,139.928027,12,0.233,-0.611,9.666,4.844
1423545533610,37.49051,139.928022,12,0.271,-0.577,9.684,4.798
1423545533710,37.49051,139.928017,11,0.105,-0.284,9.333,4.75
1423545533811,37.49051,139.928012,11,-0.081,-0.1,9.147,4.75
1423545533912,37.49051,139.928007,11,-0.064,-0.027,9.477,4.75
1423545534013,37.49051,139.928002,11,0.074,-0.145,9.59,4.75
1423545534113,37.49051,139.927997,11,0.214,-0.284,9.537,4.75
1423545534214,37.49051,139.927992,11,0.371,-0.311,9.377,4.75
1423545534310,37.49051,139.927987,11,0.335,-0.336,9.336,4.75
1423545534410,37.49051,139.927982,11,0.297,-0.428,9.502,4.75
1423545534511,37.49051,139.927977,11,0.292,-0.504,9.544,4.75
1423545534612,37.49051,139.927972,11,0.232,-0.545,9.496,4.75
1423545534713,37.49051,139.927967,11,0.152,-0.622,9.666,4.748
1423545534813,37.490511,139.927962,11,0.2,-0.599,9.414,4.696
1423545534914,37.490512,139.927957,11,0.299,-0.707,9.584,4.643
1423545535010,37.490513,139.927953,11,0.348,-0.905,9.915,4.594
