measurement_ms,latitude,longitude,gps_error_meter,accel_x_transverse,accel_y_longitudinal,accel_z_vertical,speed
1424912910014,37.501361,139.937076,4,0.271,-0.236,9.71,8.942
1424912910115,37.501354,139.937072,4,-0.095,-0.21,9.648,8.864
1424912910216,37.501347,139.937069,4,-0.084,-0.181,9.548,8.786
1424912910317,37.50134,139.937066,4,-0.104,-0.141,9.431,8.71
1424912910417,37.501334,139.937062,4,-0.19,-0.124,9.376,8.634
1424912910518,37.501327,139.937059,4,-0.138,-0.185,9.668,8.559
1424912910614,37.501321,139.937056,4,-0.155,-0.225,9.748,8.487
1424912910714,37.501314,139.937053,4,-0.189,-0.175,9.547,8.414
1424912910815,37.501308,139.93705,4,-0.168,-0.163,9.487,8.34
1424912910916,37.501302,139.937047,4,-0.124,-0.236,9.468,8.267
1424912911017,37.501295,139.937044,6,-0.07,-0.257,9.63,8.21
1424912911117,37.501289,139.937042,6,-0.205,-0.132,9.615,8.159
1424912911218,37.501282,139.93704,6,-0.215,0.022,9.353,8.108
1424912911314,37.501276,139.937038,6,-0.285,-0.066,9.513,8.059
1424912911414,37.50127,139.937036,6,-0.23,-0.179,9.73,8.009
1424912911515,37.501264,139.937034,6,-0.141,-0.182,9.487,7.959
1424912911616,37.501258,139.937032,6,-0.114,-0.133,9.396,7.909
1424912911716,37.501252,139.93703,6,-0.276,-0.15,9.416,7.859
1424912911817,37.501245,139.937028,6,-0.293,-0.133,9.526,7.81
1424912911918,37.501239,139.937026,6,-0.223,-0.159,9.471,7.761
1424912912014,37.501234,139.937024,6,-0.246,-0.254,9.455,7.731
1424912912114,37.501228,139.937022,6,-0.247,-0.375,9.425,7.706
1424912912215,37.501222,139.937019,6,-0.323,-0.351,9.453,7.68
1424912912316,37.501216,139.937017,6,-0.395,-0.396,9.51,7.655
1424912912416,37.50121,139.937014,6,-0.393,-0.424,9.487,7.63
1424912912517,37.501204,139.937012,6,-0.373,-0.434,9.514,7.605
1424912912618,37.501198,139.93701,6,-0.379,-0.474,9.522,7.58
1424912912719,37.501193,139.937007,6,-0.384,-0.499,9.549,7.555
1424912912819,37.501187,139.937005,6,-0.286,-0.456,9.523,7.53
1424912912915,37.501181,139.937003,6,-0.397,-0.446,9.361,7.506
