measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1427433202773	37.492889	139.930946	7	0.013	0.157	9.318	6.508
1427433207773	37.492564	139.930864	9	0.011	0.157	9.313	7.008
1427433218775	37.491920	139.930717	7	0.008	0.159	9.309	6.491
1427433220775	37.491807	139.930686	8	0.004	0.163	9.310	6.250
1427433220780	37.491807	139.930686	8	0.000	0.165	9.316	6.250
1427433220880	37.491801	139.930684	8	0.094	-0.048	9.529	6.250
1427433220981	37.491796	139.930682	8	0.124	-0.175	9.545	6.250
1427433221077	37.491790	139.930680	8	0.233	-0.194	9.319	6.250
1427433221177	37.491785	139.930677	8	0.351	-0.199	8.952	6.250
1427433221278	37.491779	139.930675	8	0.394	-0.125	8.753	6.250
1427433221379	37.491774	139.930673	8	0.449	-0.105	8.870	6.250
1427433221479	37.491768	139.930671	8	0.410	-0.120	9.410	6.250
1427433221580	37.491763	139.930669	8	0.338	-0.035	9.588	6.250
1427433221681	37.491757	139.930666	8	0.342	-0.016	9.334	6.250
1427433221777	37.491752	139.930664	8	0.195	0.005	9.534	6.259
1427433221877	37.491746	139.930663	8	0.133	-0.056	9.863	6.284
1427433221978	37.491739	139.930661	8	0.143	-0.118	9.780	6.309
1427433222079	37.491733	139.930660	8	0.173	-0.195	9.592	6.334
1427433222179	37.491727	139.930658	8	0.199	-0.181	9.131	6.359
1427433222280	37.491721	139.930656	8	0.144	-0.091	8.729	6.384
1427433222381	37.491715	139.930655	8	0.057	-0.073	8.868	6.409
1427433222481	37.491708	139.930653	8	0.027	-0.020	9.132	6.434
1427433222577	37.491702	139.930652	8	0.060	-0.008	9.303	6.459
1427433222678	37.491696	139.930650	8	0.058	0.060	9.703	6.484
1427433222779	37.491690	139.930648	9	0.058	0.148	9.555	6.480
1427433222879	37.491684	139.930645	9	0.157	0.084	9.498	6.428
1427433222980	37.491678	139.930641	9	0.143	0.057	9.471	6.376
1427433223081	37.491673	139.930638	9	0.021	0.028	9.285	6.325
1427433223181	37.491667	139.930635	9	-0.065	-0.027	9.203	6.275
1427433223277	37.491662	139.930632	9	0.098	-0.088	9.292	6.227
1427433223378	37.491656	139.930629	9	0.230	-0.075	9.214	6.176
1427433223478	37.491651	139.930626	9	0.204	-0.012	9.350	6.127
1427433223579	37.491646	139.930623	9	-0.021	0.107	9.765	6.078
1427433223680	37.491640	139.930620	9	-0.071	0.204	9.364	6.029
1427433223781	37.491635	139.930618	9	0.058	0.114	8.946	6.000
1427433223881	37.491628	139.930618	9	0.032	0.058	8.942	6.000
1427433223977	37.491623	139.930617	9	0.036	-0.006	9.188	6.000
1427433224078	37.491616	139.930617	9	0.089	-0.033	9.621	6.000
1427433224178	37.491610	139.930617	9	0.152	0.061	9.527	6.000
1427433224279	37.491604	139.930616	9	0.060	0.168	9.351	6.000
1427433224380	37.491598	139.930616	9	-0.092	0.120	9.624	6.000
1427433224481	37.491592	139.930616	9	-0.167	-0.031	9.807	6.000
1427433224581	37.491586	139.930615	9	-0.044	-0.065	9.484	6.000
1427433224677	37.491580	139.930615	9	0.175	0.031	8.859	6.000
1427433240775	37.490670	139.930450	9	0.301	-0.014	9.275	6.250
1427433240780	37.490670	139.930450	9	0.310	-0.013	9.306	6.250
1427433240881	37.490664	139.930448	9	0.319	-0.078	9.268	6.250
1427433240982	37.490657	139.930447	9	0.268	-0.146	9.286	6.250
1427433241077	37.490652	139.930445	9	0.269	-0.166	9.428	6.250
1427433241178	37.490646	139.930443	9	0.301	-0.139	9.293	6.250
1427433241279	37.490640	139.930441	9	0.312	-0.100	9.275	6.250
1427433241379	37.490634	139.930440	9	0.296	-0.054	9.261	6.250
1427433241480	37.490628	139.930438	9	0.273	-0.021	9.637	6.250
1427433241581	37.490622	139.930436	9	0.277	0.009	9.591	6.250
1427433241681	37.490616	139.930434	9	0.222	0.025	9.459	6.250
1427433241777	37.490610	139.930433	8	0.112	-0.053	9.395	6.259
1427433241878	37.490604	139.930433	8	0.068	-0.165	9.326	6.284
1427433241979	37.490598	139.930432	8	0.076	-0.154	9.228	6.309
1427433242079	37.490592	139.930432	8	0.266	-0.169	9.453	6.334
1427433242180	37.490586	139.930432	8	0.311	-0.275	9.848	6.359
1427433242281	37.490580	139.930431	8	0.329	-0.330	9.994	6.384
1427433242381	37.490574	139.930431	8	0.416	-0.326	9.380	6.409
1427433242478	37.490568	139.930431	8	0.441	-0.388	9.089	6.434
1427433242578	37.490562	139.930430	8	0.487	-0.330	8.998	6.459
1427433242678	37.490556	139.930430	8	0.232	-0.353	9.424	6.484
1427433242779	37.490550	139.930430	8	0.127	-0.331	9.687	6.469
1427433242880	37.490545	139.930428	8	0.141	-0.285	9.317	6.389
1427433242981	37.490540	139.930427	8	0.167	-0.268	9.292	6.311
1427433243081	37.490535	139.930426	8	0.152	-0.374	9.394	6.234
1427433243177	37.490530	139.930425	8	0.190	-0.327	9.443	6.161
1427433243278	37.490525	139.930424	8	0.135	-0.362	9.635	6.085
1427433243378	37.490520	139.930423	8	0.219	-0.214	9.066	6.011
1427433243479	37.490515	139.930422	8	0.177	-0.157	9.005	5.937
1427433243580	37.490510	139.930421	8	0.122	-0.132	9.095	5.864
1427433243680	37.490506	139.930420	8	0.081	-0.252	9.518	5.792
1427433243781	37.490501	139.930418	8	0.096	-0.312	9.806	5.740
1427433243877	37.490497	139.930416	8	0.170	-0.302	9.426	5.715
1427433243978	37.490493	139.930413	8	0.176	-0.270	9.236	5.689
1427433244078	37.490489	139.930411	8	0.229	-0.251	9.188	5.664
1427433244179	37.490485	139.930408	8	0.150	-0.208	9.299	5.639
1427433244280	37.490481	139.930406	8	0.181	-0.198	9.330	5.614
1427433244380	37.490477	139.930404	8	0.160	-0.257	9.414	5.589
1427433244481	37.490472	139.930401	8	0.184	-0.258	9.306	5.564
1427433244577	37.490469	139.930399	8	0.165	-0.278	9.172	5.540
1427433244677	37.490465	139.930396	8	0.102	-0.301	9.505	5.515
1427433244778	37.490460	139.930395	8	0.066	-0.274	9.586	5.469
1427433244879	37.490455	139.930394	8	0.025	-0.225	9.327	5.389
1427433244980	37.490450	139.930393	8	-0.010	-0.192	9.094	5.310
1427433245080	37.490445	139.930393	8	-0.025	-0.109	9.028	5.233
1427433245181	37.490440	139.930392	8	-0.006	-0.052	8.871	5.156
1427433245277	37.490436	139.930391	8	-0.061	-0.090	9.083	5.084
1427433245377	37.490431	139.930390	8	-0.018	-0.173	9.514	5.010
1427433245478	37.490427	139.930390	8	-0.019	-0.284	9.734	4.936
1427433245579	37.490422	139.930389	8	-0.056	-0.389	9.644	4.863
1427433245680	37.490418	139.930388	8	-0.092	-0.436	9.462	4.792
1427433245780	37.490414	139.930388	8	-0.080	-0.384	8.938	4.750
1427433245881	37.490410	139.930387	8	-0.185	-0.418	9.210	4.750
1427433245977	37.490406	139.930386	8	-0.199	-0.486	9.711	4.750
1427433246077	37.490403	139.930385	8	-0.171	-0.490	9.799	4.750
1427433246178	37.490399	139.930385	8	-0.139	-0.445	9.422	4.750
1427433246279	37.490395	139.930384	8	-0.100	-0.407	8.993	4.750
1427433246380	37.490391	139.930383	8	-0.047	-0.396	9.062	4.750
1427433246480	37.490388	139.930382	8	-0.041	-0.507	9.277	4.750
1427433246581	37.490384	139.930381	8	-0.144	-0.705	9.381	4.750
1427433246677	37.490380	139.930381	8	-0.209	-0.835	9.661	4.750
1427433246777	37.490377	139.930380	8	-0.283	-0.856	9.667	4.731
1427433246878	37.490373	139.930379	8	-0.318	-0.824	9.283	4.678
1427433246979	37.490369	139.930379	8	-0.365	-0.891	9.064	4.625
1427433247079	37.490366	139.930378	8	-0.468	-0.976	9.101	4.574
1427433247180	37.490362	139.930378	8	-0.572	-0.980	9.323	4.523
1427433247281	37.490359	139.930377	8	-0.546	-0.945	9.500	4.473
1427433247377	37.490355	139.930377	8	-0.422	-0.958	9.373	4.425
1427433247477	37.490352	139.930376	8	-0.373	-0.987	9.049	4.376
1427433247578	37.490348	139.930376	8	-0.419	-0.980	8.885	4.327
1427433247679	37.490345	139.930375	8	-0.500	-1.048	9.546	4.279
1427433247779	37.490342	139.930375	9	-0.630	-1.074	9.844	4.206
1427433247880	37.490340	139.930375	9	-0.764	-1.099	9.700	4.094
1427433247981	37.490337	139.930375	9	-0.686	-1.003	9.492	3.985
1427433248081	37.490335	139.930375	9	-0.585	-0.800	8.988	3.879
1427433248177	37.490333	139.930375	9	-0.703	-0.769	9.178	3.780
1427433248278	37.490330	139.930374	9	-0.770	-0.847	9.595	3.679
1427433248379	37.490328	139.930374	9	-0.826	-0.896	9.478	3.580
1427433248479	37.490326	139.930374	9	-1.008	-0.806	9.175	3.485
1427433248580	37.490324	139.930374	9	-1.147	-0.635	9.050	3.392
1427433248681	37.490322	139.930374	9	-1.236	-0.603	9.184	3.302
1427433248781	37.490320	139.930374	9	-1.213	-0.568	9.503	3.202
1427433248877	37.490318	139.930375	9	-1.061	-0.336	9.836	3.092
1427433248978	37.490316	139.930376	9	-0.944	-0.132	9.898	2.979
1427433249079	37.490315	139.930377	9	-0.842	0.020	9.669	2.870
1427433249179	37.490313	139.930378	9	-0.725	0.110	9.275	2.766
1427433249280	37.490311	139.930379	9	-0.589	0.120	8.896	2.665
1427433249381	37.490309	139.930380	9	-0.584	0.190	8.757	2.567
1427433249481	37.490308	139.930381	9	-0.665	0.131	9.118	2.474
