measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1419492067759	37.491079	139.922892	10	-0.377	0.450	10.193	6.500
1419492067860	37.491080	139.922884	10	-0.500	0.426	10.196	6.500
1419492067956	37.491080	139.922877	10	-0.544	0.502	9.965	6.500
1419492068057	37.491080	139.922869	10	-0.464	0.435	9.832	6.500
1419492068157	37.491080	139.922862	10	-0.440	0.443	9.926	6.500
1419492068258	37.491081	139.922854	10	-0.470	0.451	10.017	6.500
1419492068359	37.491081	139.922847	10	-0.460	0.406	10.063	6.500
1419492068459	37.491081	139.922839	10	-0.426	0.425	9.914	6.500
1419492068560	37.491082	139.922832	10	-0.393	0.454	9.863	6.500
1419492068656	37.491082	139.922824	10	-0.388	0.429	10.127	6.500
1419492068756	37.491083	139.922817	10	-0.310	0.367	10.305	6.500
1419492068857	37.491084	139.922809	10	-0.265	0.387	10.221	6.500
1419492068958	37.491084	139.922802	10	-0.272	0.369	9.994	6.500
1419492069059	37.491085	139.922794	10	-0.227	0.379	9.848	6.500
1419492069159	37.491086	139.922787	10	-0.123	0.361	9.984	6.500
1419492069260	37.491087	139.922780	10	-0.103	0.313	10.263	6.500
1419492069356	37.491088	139.922773	10	-0.047	0.269	10.212	6.500
1419492069456	37.491088	139.922765	10	-0.028	0.262	9.963	6.500
1419492069557	37.491089	139.922758	10	-0.023	0.289	9.914	6.500
1419492069658	37.491090	139.922750	10	-0.052	0.308	9.972	6.500
1419492069758	37.491090	139.922744	10	-0.118	0.319	10.130	6.475
1419492069859	37.491091	139.922737	10	-0.123	0.312	10.253	6.449
1419492069960	37.491092	139.922730	10	-0.113	0.352	10.252	6.424
1419492070056	37.491092	139.922724	10	-0.121	0.411	10.052	6.400
1419492070156	37.491093	139.922717	10	-0.145	0.445	9.900	6.375
1419492070257	37.491093	139.922711	10	-0.067	0.534	9.844	6.350
1419492070358	37.491094	139.922704	10	-0.063	0.525	10.033	6.324
1419492070458	37.491094	139.922698	10	-0.046	0.511	10.064	6.300
1419492070559	37.491095	139.922691	10	-0.086	0.507	10.191	6.275
1419492070660	37.491095	139.922685	10	-0.122	0.570	10.086	6.250
1419492070760	37.491096	139.922678	10	-0.169	0.620	10.070	6.262
1419492070861	37.491097	139.922672	10	-0.206	0.600	10.274	6.275
1419492070957	37.491099	139.922666	10	-0.185	0.612	10.284	6.287
1419492071056	37.491100	139.922659	10	-0.105	0.637	10.015	6.299
1419492071158	37.491101	139.922652	10	-0.037	0.643	9.871	6.311
1419492071257	37.491102	139.922646	10	-0.053	0.605	9.992	6.324
1419492071360	37.491104	139.922639	10	-0.126	0.524	10.216	6.336
1419492071459	37.491105	139.922632	10	-0.151	0.695	9.459	6.349
1419492071556	37.491106	139.922626	10	0.003	0.716	9.309	6.361
1419492071657	37.491107	139.922619	10	0.150	0.601	9.741	6.373
1419492071758	37.491109	139.922613	10	0.225	0.394	10.628	6.386
1419492071858	37.491110	139.922606	10	0.259	0.337	10.854	6.399
1419492071959	37.491111	139.922599	10	0.173	0.337	10.487	6.411
1419492072060	37.491112	139.922592	10	-0.030	0.410	9.776	6.424
1419492072160	37.491114	139.922586	10	-0.278	0.559	9.741	6.437
1419492072256	37.491115	139.922579	10	-0.248	0.514	10.287	6.449
1419492072357	37.491116	139.922572	10	-0.220	0.510	10.363	6.461
1419492072457	37.491117	139.922566	10	-0.292	0.538	9.930	6.474
