measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1424322113834	37.506947	139.931321	5	0.353	0.543	9.373	2.468
1424322113930	37.506949	139.931322	5	0.358	0.167	9.409	2.443
1424322114031	37.506951	139.931324	5	0.306	-0.046	9.398	2.417
1424322114131	37.506952	139.931325	5	0.195	-0.133	9.402	2.392
1424322114232	37.506954	139.931326	5	0.157	-0.163	9.377	2.366
1424322114333	37.506956	139.931328	5	0.165	-0.208	9.438	2.341
1424322114433	37.506957	139.931329	5	0.126	-0.245	9.515	2.317
1424322114534	37.506959	139.931331	5	0.115	-0.244	9.444	2.292
1424322114630	37.506961	139.931332	5	0.152	-0.254	9.392	2.269
1424322114731	37.506962	139.931333	4	0.202	-0.309	9.404	2.250
1424322114831	37.506964	139.931334	4	0.207	-0.347	9.437	2.250
1424322114932	37.506965	139.931336	4	0.189	-0.340	9.414	2.250
1424322115033	37.506967	139.931337	4	0.201	-0.334	9.399	2.250
1424322115133	37.506968	139.931338	4	0.232	-0.351	9.390	2.250
1424322115234	37.506969	139.931339	4	0.216	-0.336	9.408	2.250
1424322115330	37.506971	139.931340	4	0.199	-0.335	9.419	2.250
1424322115430	37.506972	139.931342	4	0.206	-0.321	9.411	2.250
1424322115531	37.506973	139.931343	4	0.228	-0.293	9.425	2.250
1424322115632	37.506975	139.931344	4	0.247	-0.255	9.412	2.250
1424322115733	37.506976	139.931345	5	0.259	-0.167	9.421	2.199
1424322130733	37.507243	139.931748	6	0.261	-0.165	9.423	3.744
1424322130834	37.507242	139.931752	6	0.251	-0.483	9.549	3.718
1424322130934	37.507241	139.931756	6	0.211	-0.459	9.139	3.693
1424322131030	37.507240	139.931760	6	0.184	-0.462	9.062	3.668
1424322131131	37.507239	139.931764	6	0.172	-0.641	9.328	3.643
1424322131232	37.507238	139.931768	6	0.081	-0.751	9.553	3.617
1424322131332	37.507237	139.931772	6	-0.038	-0.726	9.468	3.592
1424322131433	37.507236	139.931775	6	-0.044	-0.647	9.393	3.568
1424322131534	37.507235	139.931779	6	0.056	-0.714	9.466	3.543
1424322131634	37.507234	139.931783	6	0.140	-0.782	9.480	3.518
1424322131735	37.507233	139.931787	7	0.079	-0.769	9.424	3.479
1424322131831	37.507232	139.931789	7	0.006	-0.736	9.387	3.400
1424322131930	37.507231	139.931792	7	-0.047	-0.717	9.485	3.320
1424322132032	37.507230	139.931794	7	0.017	-0.682	9.486	3.239
1424322132131	37.507229	139.931796	7	0.106	-0.596	9.412	3.162
1424322132234	37.507228	139.931799	7	0.123	-0.445	9.407	3.085
1424322132333	37.507227	139.931801	7	0.132	-0.325	9.365	3.012
1424322132430	37.507226	139.931803	7	0.134	-0.163	9.378	2.942
1424322132531	37.507225	139.931805	7	0.145	0.003	9.444	2.871
1424322132631	37.507225	139.931807	7	0.146	0.000	9.372	2.803
1424322132732	37.507224	139.931809	7	0.115	0.016	9.356	2.667
1424322132833	37.507224	139.931808	7	0.095	0.077	9.409	2.305
1424322132933	37.507223	139.931808	7	0.123	0.072	9.394	1.978
1424322133034	37.507223	139.931808	7	0.153	0.061	9.383	1.680
1424322133130	37.507223	139.931807	7	0.145	0.084	9.402	1.426
1424322133231	37.507223	139.931807	7	0.126	0.109	9.414	1.189
1424322133331	37.507222	139.931807	7	0.129	0.114	9.410	0.986
1424322133432	37.507222	139.931806	7	0.137	0.110	9.417	0.813
1424322133533	37.507222	139.931806	7	0.131	0.109	9.415	0.671
1424322133633	37.507222	139.931806	7	0.113	0.118	9.396	0.563
1424322133734	37.507222	139.931806	7	0.115	0.110	9.398	0.476
1424322222730	37.506765	139.933680	4	0.117	0.106	9.396	9.479
1424322222831	37.506763	139.933690	4	0.140	-0.174	9.255	9.373
1424322222931	37.506760	139.933699	4	0.105	-0.388	9.367	9.269
1424322223032	37.506757	139.933709	4	0.023	-0.494	9.417	9.166
