measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1418194963964	37.507030	139.931240	7	0.382	0.139	9.937	3.250
1418194963967	37.507030	139.931241	7	0.380	0.134	9.939	3.250
1418194964069	37.507034	139.931242	7	0.285	-0.113	10.083	3.250
1418194964165	37.507037	139.931244	7	0.252	-0.167	10.294	3.250
1418194964266	37.507041	139.931246	7	0.185	-0.186	10.564	3.250
1418194964367	37.507044	139.931248	7	0.131	-0.029	10.072	3.250
1418194964467	37.507048	139.931250	7	0.266	0.147	9.375	3.250
1418194964568	37.507051	139.931251	7	0.349	0.161	9.637	3.250
1418194964669	37.507055	139.931253	7	0.333	0.042	10.148	3.250
1418194964769	37.507058	139.931255	7	0.260	-0.050	10.390	3.250
1418194964865	37.507062	139.931257	7	0.133	-0.034	10.162	3.250
1418194964966	37.507065	139.931259	7	0.050	0.012	9.946	3.250
1418194965066	37.507069	139.931260	7	0.037	0.027	9.804	3.250
1418194965167	37.507072	139.931262	7	0.055	-0.103	9.816	3.250
1418194965268	37.507076	139.931264	7	0.103	-0.261	10.089	3.250
1418194965369	37.507080	139.931266	7	0.165	-0.345	10.226	3.250
1418194965469	37.507083	139.931268	7	0.183	-0.424	10.155	3.250
1418194965565	37.507087	139.931270	7	0.193	-0.465	9.948	3.250
1418194965666	37.507090	139.931272	7	0.118	-0.487	9.753	3.250
1418194965766	37.507094	139.931274	7	0.051	-0.541	9.853	3.250
1418194965867	37.507098	139.931276	7	0.051	-0.595	10.183	3.250
1418194965968	37.507101	139.931278	7	0.152	-0.622	10.296	3.250
1418194966068	37.507105	139.931279	7	0.298	-0.508	9.930	3.230
1418194966169	37.507108	139.931281	7	0.435	-0.370	9.759	3.204
1418194966265	37.507111	139.931282	7	0.381	-0.213	9.955	3.179
1418194966366	37.507115	139.931283	7	0.317	-0.124	10.095	3.154
1418194966466	37.507118	139.931285	7	0.256	-0.057	10.034	3.129
1418194966567	37.507121	139.931286	7	0.223	0.010	9.893	3.103
1418194966668	37.507125	139.931288	7	0.279	0.031	9.884	3.078
1418194966768	37.507128	139.931289	7	0.339	-0.004	10.099	3.054
1418194966869	37.507131	139.931290	7	0.270	-0.053	10.213	3.029
1418194966965	37.507134	139.931292	7	0.189	-0.048	10.153	3.006
1418194967065	37.507137	139.931293	7	0.181	0.026	10.005	3.000
1418194967166	37.507140	139.931294	7	0.192	0.074	9.754	3.000
1418194967267	37.507142	139.931296	7	0.240	0.063	9.779	3.000
1418194967368	37.507145	139.931297	7	0.263	-0.029	10.075	3.000
1418194967468	37.507147	139.931298	7	0.200	-0.060	10.355	3.000
1418194967569	37.507150	139.931300	7	0.179	-0.026	10.283	3.000
1418194967665	37.507153	139.931301	7	0.178	0.031	9.990	3.000
1418194967765	37.507155	139.931302	7	0.174	0.115	9.858	3.000
1418194967866	37.507158	139.931303	7	0.224	0.158	9.960	3.000
1418194967967	37.507160	139.931305	7	0.246	0.208	10.167	3.000
1418194982967	37.507232	139.931892	8	0.245	0.216	10.175	3.262
1418194983068	37.507232	139.931895	8	0.193	-0.007	10.174	3.159
1418194983169	37.507231	139.931898	8	0.173	-0.218	10.089	3.044
1418194983269	37.507230	139.931901	8	0.137	-0.364	10.099	2.934
1418194983365	37.507230	139.931903	8	0.102	-0.412	10.008	2.832
1418194983466	37.507229	139.931906	8	0.082	-0.461	9.967	2.729
1418194983567	37.507229	139.931908	8	0.119	-0.484	10.116	2.629
1418194983667	37.507228	139.931910	8	0.081	-0.496	10.088	2.533
1418194983768	37.507228	139.931912	8	0.014	-0.499	9.916	2.441
1418194983869	37.507228	139.931915	8	0.034	-0.486	9.946	2.352
1418194983969	37.507227	139.931917	8	0.092	-0.499	10.033	2.267
1418194984065	37.507227	139.931918	5	0.081	-0.542	10.023	2.123
1418194984166	37.507227	139.931920	5	0.059	-0.533	10.066	1.960
1418194984266	37.507227	139.931921	5	0.054	-0.498	10.014	1.809
1418194984367	37.507227	139.931922	5	0.032	-0.479	9.865	1.666
1418194984468	37.507226	139.931923	5	-0.001	-0.515	9.937	1.533
1418194984569	37.507226	139.931924	5	0.028	-0.508	10.118	1.409
1418194984669	37.507226	139.931925	5	0.110	-0.438	10.121	1.296
1418194984765	37.507226	139.931926	5	0.114	-0.383	9.993	1.197
1418194984866	37.507226	139.931927	5	0.064	-0.295	9.938	1.103
