measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1424219094822	37.490588	139.927837	10	-0.041	-0.271	9.448	9.695
1424219094923	37.490593	139.927827	10	-0.010	-0.177	9.357	9.590
1424219095019	37.490598	139.927818	10	-0.113	-0.358	9.714	9.491
1424219095120	37.490603	139.927808	10	-0.022	-0.506	9.679	9.388
1424219095220	37.490608	139.927798	10	-0.060	-0.500	9.434	9.287
1424219095321	37.490613	139.927789	10	0.008	-0.512	9.369	9.186
1424219095422	37.490618	139.927780	10	0.024	-0.612	9.503	9.086
1424219095523	37.490623	139.927770	10	0.252	-0.593	9.612	8.987
1424219095623	37.490628	139.927761	10	0.191	-0.476	9.504	8.890
1424219095719	37.490633	139.927753	10	0.114	-0.539	9.553	8.798
1424219095820	37.490636	139.927743	10	0.068	-0.650	9.573	8.750
1424219095920	37.490637	139.927733	10	0.129	-0.666	9.475	8.750
1424219096021	37.490638	139.927723	10	0.174	-0.634	9.321	8.750
1424219096122	37.490639	139.927713	10	0.271	-0.712	9.649	8.750
1424219096222	37.490640	139.927703	10	0.309	-0.902	9.695	8.750
1424219096323	37.490641	139.927693	10	0.321	-0.935	9.524	8.750
1424219096419	37.490641	139.927683	10	0.311	-0.940	9.497	8.750
1424219096519	37.490642	139.927673	10	0.256	-0.955	9.489	8.750
1424219096620	37.490643	139.927663	10	0.199	-0.995	9.544	8.750
1424219096721	37.490645	139.927653	10	0.223	-1.007	9.575	8.750
1424219096822	37.490646	139.927643	6	0.250	-0.984	9.636	8.750
1424219096922	37.490647	139.927633	6	0.282	-0.854	9.546	8.750
1424219097023	37.490648	139.927623	6	0.265	-0.861	9.452	8.750
1424219097119	37.490648	139.927613	6	0.272	-1.008	9.641	8.750
1424219097219	37.490649	139.927603	6	0.297	-1.105	9.764	8.750
1424219097320	37.490651	139.927593	6	0.282	-1.098	9.516	8.750
1424219097421	37.490652	139.927583	6	0.306	-1.086	9.426	8.750
1424219097521	37.490653	139.927573	6	0.314	-1.172	9.579	8.750
1424219097622	37.490654	139.927563	6	0.306	-1.192	9.569	8.750
1424219097723	37.490655	139.927553	6	0.319	-1.196	9.498	8.750
1424219097819	37.490656	139.927544	6	0.401	-1.186	9.514	8.655
1424219097919	37.490657	139.927537	6	0.413	-1.249	9.662	8.465
1424219098020	37.490658	139.927529	6	0.390	-1.169	9.365	8.276
1424219098121	37.490659	139.927522	6	0.519	-1.198	9.641	8.091
1424219098221	37.490660	139.927515	6	0.421	-1.201	9.713	7.913
1424219098322	37.490661	139.927507	6	0.271	-1.163	9.489	7.736
1424219098423	37.490662	139.927501	6	0.267	-1.285	9.605	7.563
1424219098519	37.490663	139.927494	6	0.291	-1.364	9.689	7.403
1424219098619	37.490665	139.927488	6	0.224	-1.185	9.501	7.239
1424219098720	37.490666	139.927481	6	0.218	-0.976	9.510	7.078
1424219098821	37.490666	139.927475	6	0.246	-0.826	9.489	6.945
1424219098921	37.490667	139.927468	6	0.130	-0.716	9.401	6.839
1424219099022	37.490667	139.927461	6	0.089	-0.667	9.457	6.734
1424219099123	37.490667	139.927455	6	0.125	-0.646	9.541	6.629
1424219099223	37.490668	139.927448	6	0.180	-0.626	9.566	6.528
1424219099319	37.490668	139.927442	6	0.167	-0.581	9.554	6.432
1424219099420	37.490669	139.927436	6	0.145	-0.561	9.577	6.332
1424219099521	37.490669	139.927430	6	0.179	-0.627	9.595	6.235
1424219099621	37.490669	139.927424	6	0.181	-0.631	9.541	6.139
1424219099722	37.490670	139.927418	6	0.093	-0.539	9.454	6.044
1424219099823	37.490670	139.927412	5	0.012	-0.453	9.456	5.910
1424219099923	37.490671	139.927406	5	-0.028	-0.376	9.523	5.743
1424219100019	37.490672	139.927400	5	0.038	-0.332	9.499	5.586
1424219100120	37.490673	139.927395	5	0.100	-0.313	9.460	5.426
1424219100220	37.490673	139.927389	5	0.114	-0.287	9.463	5.272
1424219100321	37.490674	139.927384	5	0.084	-0.257	9.464	5.120
1424219100422	37.490675	139.927379	5	0.056	-0.223	9.496	4.973
1424219100523	37.490675	139.927374	5	0.053	-0.223	9.485	4.831
1424219100623	37.490676	139.927369	5	0.036	-0.200	9.494	4.694
1424219100719	37.490677	139.927364	5	-0.041	-0.014	9.546	4.566
1424219100820	37.490677	139.927359	6	-0.137	0.255	9.508	4.500
1424219100920	37.490678	139.927354	6	-0.181	0.462	9.414	4.500
1424219101021	37.490678	139.927349	6	-0.200	0.534	9.423	4.500
1424219101122	37.490678	139.927344	6	-0.187	0.466	9.440	4.500
1424219101223	37.490679	139.927338	6	-0.148	0.374	9.459	4.500
1424219101323	37.490679	139.927333	6	-0.145	0.361	9.497	4.500
1424219101424	37.490680	139.927328	6	-0.160	0.412	9.456	4.500
1424219101520	37.490680	139.927323	6	-0.176	0.440	9.441	4.500
1424219245618	37.491117	139.922840	4	-0.171	0.415	9.461	9.250
1424219245623	37.491117	139.922840	4	-0.160	0.418	9.453	9.250
1424219245723	37.491118	139.922829	4	0.045	0.247	9.408	9.250
1424219245819	37.491120	139.922819	4	-0.024	0.297	8.940	9.238
1424219245920	37.491121	139.922809	4	-0.326	0.133	9.482	9.212
1424219246020	37.491122	139.922799	4	-0.207	0.072	9.512	9.187
1424219246121	37.491123	139.922789	4	0.187	0.055	9.465	9.161
1424219246222	37.491124	139.922778	4	0.338	-0.011	9.777	9.136
1424219246323	37.491125	139.922768	4	-0.099	-0.165	9.289	9.111
1424219246423	37.491126	139.922758	4	-0.346	-0.115	9.342	9.086
1424219246519	37.491127	139.922749	4	-0.509	-0.026	9.399	9.062
1424219246620	37.491128	139.922739	4	-0.484	0.102	9.259	9.037
1424219246720	37.491129	139.922729	4	-0.265	0.253	9.121	9.012
1424219246821	37.491131	139.922719	4	-0.281	-0.091	9.565	8.987
1424219246922	37.491133	139.922709	4	-0.417	-0.241	9.644	8.962
1424219247023	37.491134	139.922699	4	-0.392	-0.246	9.320	8.936
1424219247123	37.491136	139.922689	4	-0.380	-0.226	9.239	8.911
1424219247219	37.491138	139.922679	4	-0.264	-0.245	9.181	8.887
1424219247320	37.491139	139.922669	4	-0.104	-0.328	9.419	8.862
1424219247420	37.491141	139.922659	4	-0.270	-0.436	9.668	8.837
1424219247521	37.491143	139.922649	4	-0.264	-0.504	9.430	8.812
1424219247622	37.491145	139.922639	4	-0.236	-0.518	9.361	8.787
1424219247722	37.491146	139.922630	4	-0.293	-0.583	9.469	8.762
1424219247823	37.491148	139.922620	4	-0.260	-0.533	9.474	8.723
1424219247919	37.491149	139.922611	4	-0.180	-0.508	9.506	8.674
1424219248020	37.491151	139.922602	4	-0.111	-0.585	9.588	8.622
1424219248120	37.491153	139.922593	4	0.022	-0.625	9.616	8.572
1424219248221	37.491154	139.922583	4	0.053	-0.597	9.355	8.521
1424219248322	37.491156	139.922574	4	0.028	-0.564	9.262	8.470
1424219248422	37.491158	139.922565	4	-0.008	-0.572	9.419	8.421
1424219248523	37.491159	139.922556	4	-0.093	-0.556	9.551	8.371
1424219248619	37.491161	139.922547	4	-0.150	-0.561	9.571	8.324
1424219248719	37.491162	139.922539	4	-0.076	-0.594	9.594	8.275
1424219248820	37.491164	139.922530	4	0.063	-0.668	9.528	8.237
1424219248921	37.491165	139.922521	4	0.056	-0.658	9.451	8.212
1424219249022	37.491167	139.922513	4	0.021	-0.652	9.522	8.186
1424219249122	37.491168	139.922505	4	0.068	-0.647	9.644	8.161
1424219249223	37.491169	139.922497	4	0.156	-0.633	9.574	8.136
1424219249319	37.491171	139.922489	4	0.196	-0.605	9.586	8.112
1424219249419	37.491172	139.922480	4	0.054	-0.621	9.529	8.087
1424219249520	37.491174	139.922472	4	-0.157	-0.528	9.150	8.062
1424219249621	37.491175	139.922464	4	-0.029	-0.661	9.440	8.037
1424219249722	37.491176	139.922456	4	0.016	-0.734	9.691	8.012
1424219249822	37.491178	139.922448	4	0.040	-0.659	9.497	7.973
1424219249923	37.491180	139.922441	4	0.081	-0.651	9.469	7.921
1424219250019	37.491181	139.922434	4	0.201	-0.668	9.455	7.872
1424219250119	37.491183	139.922426	4	0.329	-0.711	9.479	7.822
1424219250220	37.491185	139.922419	4	0.377	-0.755	9.542	7.771
1424219250321	37.491186	139.922412	4	0.191	-0.721	9.185	7.721
1424219250421	37.491188	139.922405	4	0.064	-0.733	9.396	7.671
1424219250522	37.491190	139.922397	4	0.053	-0.770	9.810	7.621
1424219250623	37.491192	139.922390	4	-0.018	-0.745	9.540	7.571
1424219250719	37.491193	139.922384	4	0.030	-0.702	9.335	7.525
1424219250819	37.491195	139.922376	4	0.172	-0.714	9.551	7.488
1424219250920	37.491197	139.922368	4	0.244	-0.795	9.730	7.462
1424219251021	37.491198	139.922360	4	0.302	-0.778	9.611	7.436
1424219251121	37.491200	139.922352	4	0.307	-0.692	9.318	7.411
1424219251222	37.491202	139.922344	4	0.359	-0.676	9.448	7.386
1424219251323	37.491203	139.922336	4	0.317	-0.772	9.549	7.361
1424219251423	37.491205	139.922328	4	0.303	-0.755	9.540	7.336
1424219251519	37.491207	139.922321	4	0.302	-0.711	9.505	7.312
1424219251620	37.491208	139.922313	4	0.317	-0.729	9.553	7.287
1424219251721	37.491210	139.922305	4	0.264	-0.849	9.621	7.262
1424219251821	37.491211	139.922298	4	0.169	-0.844	9.527	7.195
1424219251922	37.491212	139.922291	4	0.120	-0.797	9.455	7.088
1424219252023	37.491213	139.922284	4	0.160	-0.802	9.508	6.983
1424219252123	37.491214	139.922278	4	0.228	-0.806	9.549	6.880
1424219252219	37.491215	139.922272	4	0.268	-0.794	9.555	6.783
1424219252320	37.491216	139.922265	4	0.288	-0.803	9.528	6.682
1424219252421	37.491217	139.922259	4	0.322	-0.812	9.515	6.582
1424219252521	37.491218	139.922253	4	0.319	-0.808	9.476	6.485
1424219252622	37.491219	139.922247	4	0.294	-0.823	9.483	6.389
1424219252723	37.491220	139.922241	4	0.264	-0.810	9.528	6.294
1424219252823	37.491220	139.922235	4	0.236	-0.787	9.537	6.193
1424219252919	37.491221	139.922228	4	0.204	-0.738	9.525	6.090
1424219253020	37.491222	139.922222	4	0.153	-0.669	9.515	5.984
1424219253120	37.491223	139.922216	4	0.106	-0.595	9.489	5.880
1424219253221	37.491223	139.922210	4	0.140	-0.518	9.476	5.777
1424219253322	37.491224	139.922204	4	0.186	-0.476	9.461	5.676
1424219253423	37.491225	139.922198	4	0.199	-0.451	9.459	5.577
1424219253523	37.491225	139.922192	4	0.159	-0.418	9.475	5.481
1424219253619	37.491226	139.922186	4	0.150	-0.378	9.530	5.390
1424219253720	37.491227	139.922181	4	0.165	-0.377	9.502	5.296
1424219253820	37.491228	139.922176	4	0.154	-0.381	9.510	5.195
1424219253921	37.491229	139.922171	4	0.102	-0.351	9.500	5.086
1424219254022	37.491231	139.922166	4	0.010	-0.168	9.522	4.978
1424219254122	37.491233	139.922161	4	-0.027	0.047	9.445	4.874
1424219254223	37.491234	139.922156	4	-0.064	0.208	9.451	4.771
1424219254319	37.491236	139.922152	4	-0.068	0.244	9.443	4.675
1424219254420	37.491237	139.922148	4	-0.072	0.239	9.413	4.576
1424219254520	37.491239	139.922143	4	-0.069	0.262	9.439	4.480
1424219254621	37.491240	139.922139	4	-0.066	0.267	9.447	4.386
1424219254722	37.491241	139.922135	4	-0.081	0.234	9.442	4.293
1424219254822	37.491243	139.922131	4	-0.105	0.238	9.461	4.191
1424219254923	37.491244	139.922126	4	-0.092	0.228	9.431	4.080
1424219255019	37.491245	139.922122	4	-0.061	0.227	9.416	3.976
1424219255120	37.491246	139.922118	4	-0.050	0.230	9.437	3.870
1424219255220	37.491247	139.922114	4	-0.047	0.226	9.444	3.767
1424219255321	37.491248	139.922110	4	-0.069	0.230	9.458	3.666
1424219255422	37.491250	139.922106	4	-0.086	0.212	9.463	3.568
1424219255522	37.491251	139.922102	4	-0.086	0.198	9.450	3.473
