measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1417511833836	37.505395	139.940673	3	-0.451	0.341	9.603	0.008
1417511833936	37.505395	139.940673	3	-0.463	0.406	9.612	0.019
1417511834037	37.505395	139.940673	3	-0.462	0.556	9.642	0.036
1417511834133	37.505395	139.940673	3	-0.471	0.757	9.640	0.056
1417511834233	37.505395	139.940674	3	-0.469	0.975	9.631	0.082
1417511834334	37.505395	139.940674	3	-0.463	1.060	9.598	0.114
1417511834435	37.505394	139.940674	3	-0.450	0.978	9.615	0.150
1417511834535	37.505394	139.940675	3	-0.440	0.822	9.623	0.191
1417511834636	37.505394	139.940675	3	-0.454	0.672	9.603	0.238
1417511834737	37.505394	139.940675	3	-0.468	0.543	9.608	0.271
1417511834837	37.505394	139.940676	3	-0.455	0.469	9.618	0.302
1417511834933	37.505394	139.940676	3	-0.447	0.411	9.629	0.337
1417511835034	37.505394	139.940677	3	-0.463	0.360	9.634	0.378
1417511835135	37.505394	139.940677	3	-0.460	0.326	9.621	0.425
1417511835235	37.505394	139.940678	3	-0.466	0.308	9.610	0.476
1417511835336	37.505393	139.940678	3	-0.478	0.276	9.616	0.533
1417511835437	37.505393	139.940679	3	-0.479	0.239	9.623	0.595
1417511835537	37.505393	139.940680	3	-0.475	0.228	9.622	0.662
1417511835633	37.505393	139.940681	3	-0.467	0.228	9.610	0.730
1417511835734	37.505393	139.940681	3	-0.489	0.213	9.597	0.750
1417511835835	37.505392	139.940682	3	-0.484	0.210	9.596	0.750
1417511835935	37.505392	139.940683	3	-0.468	0.227	9.579	0.750
1417511836036	37.505392	139.940683	3	-0.466	0.241	9.589	0.750
1417511836137	37.505391	139.940684	3	-0.446	0.244	9.609	0.750
1417511836237	37.505391	139.940684	3	-0.438	0.228	9.646	0.750
1417511836333	37.505390	139.940685	3	-0.465	0.208	9.629	0.750
1417511836434	37.505390	139.940686	3	-0.498	0.214	9.587	0.750
1417511836534	37.505389	139.940686	3	-0.498	0.214	9.606	0.750
1417511836635	37.505389	139.940687	3	-0.489	0.216	9.622	0.750
1417511836736	37.505389	139.940688	3	-0.459	0.202	9.628	0.766
1417511836837	37.505389	139.940689	3	-0.423	0.223	9.616	0.789
1417511836937	37.505389	139.940690	3	-0.432	0.238	9.615	0.812
1417511837033	37.505389	139.940692	3	-0.475	0.233	9.636	0.835
1417511837134	37.505389	139.940693	3	-0.510	0.253	9.617	0.860
1417511837234	37.505388	139.940695	3	-0.554	0.256	9.613	0.885
1417511837335	37.505388	139.940696	3	-0.579	0.260	9.628	0.911
1417511837436	37.505388	139.940698	3	-0.546	0.306	9.602	0.938
1417511837536	37.505388	139.940699	3	-0.463	0.376	9.586	0.965
1417511837637	37.505388	139.940701	3	-0.415	0.412	9.631	0.993
1417511837733	37.505388	139.940702	3	-0.449	0.406	9.631	1.000
1417511837834	37.505388	139.940703	3	-0.549	0.367	9.621	1.000
1417511837934	37.505387	139.940704	3	-0.596	0.309	9.657	1.000
1417511838035	37.505387	139.940705	3	-0.588	0.289	9.625	1.000
1417511838136	37.505387	139.940706	3	-0.522	0.298	9.584	1.000
1417511838236	37.505387	139.940707	3	-0.488	0.303	9.632	1.000
1417511838337	37.505387	139.940708	3	-0.487	0.341	9.597	1.000
1417511838433	37.505386	139.940709	3	-0.506	0.351	9.607	1.000
1417511838533	37.505386	139.940711	3	-0.515	0.352	9.654	1.000
1417511838634	37.505386	139.940712	3	-0.542	0.369	9.613	1.000
1417511838735	37.505386	139.940713	3	-0.575	0.357	9.608	1.000
1417511838836	37.505385	139.940714	3	-0.548	0.356	9.615	1.000
1417511838936	37.505385	139.940716	3	-0.523	0.382	9.601	1.000
1417511839037	37.505385	139.940717	3	-0.514	0.363	9.619	1.000
1417511839133	37.505385	139.940718	3	-0.520	0.370	9.614	1.000
1417511839233	37.505384	139.940719	3	-0.524	0.392	9.595	1.000
1417511839334	37.505384	139.940721	3	-0.548	0.361	9.663	1.000
1417511839435	37.505384	139.940722	3	-0.556	0.327	9.641	1.000
1417511839536	37.505383	139.940723	3	-0.539	0.314	9.606	1.000
1417511839636	37.505383	139.940725	3	-0.511	0.336	9.605	1.000
1417511839737	37.505383	139.940726	3	-0.500	0.372	9.604	1.017
1417511839833	37.505383	139.940727	3	-0.520	0.330	9.649	1.039
1417511839933	37.505382	139.940729	3	-0.557	0.281	9.614	1.063
1417511840034	37.505382	139.940730	3	-0.564	0.285	9.567	1.087
1417511840135	37.505382	139.940731	3	-0.529	0.277	9.641	1.112
1417511840235	37.505381	139.940733	3	-0.542	0.304	9.612	1.137
1417511840336	37.505381	139.940734	3	-0.563	0.299	9.629	1.163
1417511840437	37.505381	139.940736	3	-0.542	0.296	9.629	1.189
1417511840538	37.505380	139.940737	3	-0.521	0.282	9.619	1.217
1417511840633	37.505380	139.940739	3	-0.500	0.297	9.540	1.243
1417511840739	37.505380	139.940740	3	-0.470	0.234	9.624	1.250
1417511840835	37.505379	139.940742	3	-0.470	0.224	9.628	1.250
1417511840934	37.505379	139.940743	3	-0.471	0.184	9.590	1.250
1417511841036	37.505379	139.940745	3	-0.481	0.148	9.652	1.250
1417511841135	37.505379	139.940746	3	-0.487	0.138	9.624	1.250
1417511841238	37.505378	139.940748	3	-0.486	0.127	9.597	1.250
1417511841333	37.505378	139.940749	3	-0.489	0.122	9.578	1.250
1417511841434	37.505378	139.940751	3	-0.487	0.092	9.619	1.250
1417511841535	37.505377	139.940752	3	-0.478	0.054	9.638	1.250
1417511841635	37.505377	139.940754	3	-0.469	0.056	9.617	1.250
1417511841736	37.505377	139.940755	3	-0.471	0.072	9.550	1.250
1417511841837	37.505376	139.940757	3	-0.470	0.064	9.640	1.250
1417511841937	37.505376	139.940758	3	-0.477	0.091	9.628	1.250
1417511842033	37.505376	139.940760	3	-0.467	0.110	9.552	1.250
1417511842134	37.505376	139.940762	3	-0.471	0.083	9.609	1.250
1417511842235	37.505375	139.940763	3	-0.491	0.091	9.643	1.250
1417511842335	37.505375	139.940765	3	-0.527	0.122	9.549	1.250
1417511842436	37.505375	139.940766	3	-0.557	0.086	9.637	1.250
1417511842537	37.505374	139.940768	3	-0.541	0.105	9.625	1.250
1417511842637	37.505374	139.940770	3	-0.537	0.075	9.617	1.250
1417511842733	37.505374	139.940771	3	-0.509	0.070	9.634	1.267
1417511842834	37.505374	139.940773	3	-0.456	0.103	9.540	1.290
1417511842934	37.505373	139.940774	3	-0.471	0.075	9.623	1.314
1417511843035	37.505373	139.940776	3	-0.502	0.042	9.670	1.338
1417511843136	37.505373	139.940778	3	-0.483	0.102	9.543	1.363
1417511843237	37.505372	139.940779	3	-0.453	0.087	9.596	1.389
1417511843337	37.505372	139.940781	3	-0.478	0.058	9.654	1.414
1417511843433	37.505372	139.940783	3	-0.525	0.078	9.565	1.439
1417511843534	37.505371	139.940785	3	-0.551	0.058	9.592	1.466
1417511843634	37.505371	139.940787	3	-0.528	0.032	9.635	1.493
1417511843735	37.505371	139.940788	3	-0.513	0.061	9.621	1.500
1417511843836	37.505370	139.940790	3	-0.549	0.078	9.628	1.500
1417511843936	37.505370	139.940792	3	-0.583	0.084	9.614	1.500
1417511844037	37.505370	139.940794	3	-0.556	0.102	9.611	1.500
1417511844133	37.505370	139.940796	3	-0.506	0.100	9.599	1.500
1417511844234	37.505369	139.940797	3	-0.479	0.061	9.657	1.500
1417511844334	37.505369	139.940799	3	-0.494	0.077	9.632	1.500
1417511844435	37.505369	139.940801	3	-0.539	0.095	9.580	1.500
1417511844536	37.505368	139.940803	3	-0.572	0.124	9.594	1.500
1417511844636	37.505368	139.940805	3	-0.566	0.130	9.567	1.500
1417511844737	37.505368	139.940806	3	-0.552	0.123	9.581	1.500
1417511844833	37.505368	139.940808	3	-0.542	0.126	9.603	1.500
1417511844934	37.505367	139.940810	3	-0.535	0.126	9.615	1.500
1417511845034	37.505367	139.940811	3	-0.534	0.134	9.590	1.500
1417511845135	37.505367	139.940813	3	-0.534	0.139	9.597	1.500
1417511845236	37.505367	139.940815	3	-0.503	0.169	9.569	1.500
1417511845336	37.505367	139.940816	3	-0.498	0.117	9.655	1.500
1417511845437	37.505366	139.940818	3	-0.518	0.138	9.616	1.500
1417511845533	37.505366	139.940820	3	-0.536	0.141	9.594	1.500
1417511845633	37.505366	139.940822	3	-0.574	0.123	9.654	1.500
1417511845734	37.505366	139.940823	3	-0.573	0.152	9.551	1.500
1417511845835	37.505365	139.940825	3	-0.539	0.155	9.583	1.500
1417511845936	37.505365	139.940827	3	-0.529	0.153	9.656	1.500
1417511846036	37.505365	139.940828	3	-0.570	0.158	9.576	1.500
1417511846137	37.505365	139.940830	3	-0.575	0.153	9.603	1.500
