measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1426298544590	37.506930	139.931065	5	-0.006	0.701	9.528	0.936
1426298544691	37.506929	139.931066	5	0.063	0.656	9.647	1.005
1426298544791	37.506928	139.931068	5	0.105	0.593	9.635	1.078
1426298544892	37.506928	139.931070	5	0.098	0.637	9.470	1.158
1426298544988	37.506927	139.931072	5	0.019	0.664	9.531	1.238
1426298545088	37.506926	139.931075	5	-0.094	0.643	9.758	1.326
1426298545189	37.506926	139.931077	5	-0.154	0.670	9.706	1.421
1426298545290	37.506925	139.931079	4	-0.118	0.798	9.396	1.505
1426298545391	37.506925	139.931081	4	-0.043	0.823	9.302	1.528
1426298545491	37.506925	139.931083	4	-0.023	0.754	9.504	1.552
1426298545592	37.506925	139.931085	4	-0.062	0.705	9.589	1.576
1426298545688	37.506925	139.931087	4	-0.089	0.599	9.624	1.600
1426298545788	37.506925	139.931089	4	-0.105	0.479	9.703	1.625
1426298545889	37.506925	139.931091	4	-0.099	0.357	9.715	1.650
1426298545990	37.506925	139.931093	4	-0.065	0.270	9.434	1.676
1426298546090	37.506925	139.931095	4	-0.041	0.186	9.187	1.702
1426298546191	37.506925	139.931097	4	-0.016	0.100	9.304	1.729
1426298546292	37.506925	139.931099	3	-0.012	-0.158	9.440	1.750
1426298546388	37.506925	139.931102	3	-0.027	-0.424	9.834	1.750
1426298546488	37.506924	139.931104	3	-0.019	-0.536	10.086	1.750
1426298546589	37.506924	139.931106	3	-0.069	-0.418	9.829	1.750
1426298546690	37.506924	139.931108	3	-0.174	-0.210	9.405	1.750
1426298546790	37.506923	139.931110	3	-0.208	-0.102	9.160	1.750
1426298546891	37.506923	139.931113	3	-0.161	-0.074	9.293	1.750
1426298546992	37.506923	139.931115	3	-0.094	-0.105	9.577	1.750
1426298547093	37.506923	139.931117	3	-0.056	-0.097	9.756	1.750
1426298547188	37.506922	139.931119	3	-0.074	-0.075	9.710	1.750
1426298547289	37.506922	139.931121	3	-0.112	-0.026	9.562	1.750
1426298547390	37.506922	139.931123	3	-0.081	0.142	9.364	1.750
1426298547490	37.506921	139.931125	3	-0.061	0.223	9.336	1.750
1426298547591	37.506921	139.931127	3	-0.017	0.177	9.653	1.750
1426298547692	37.506921	139.931129	3	0.013	0.096	9.869	1.750
1426298547792	37.506920	139.931131	3	-0.012	0.045	9.730	1.750
1426298547888	37.506920	139.931133	3	-0.047	0.068	9.447	1.750
1426298547989	37.506920	139.931135	3	-0.054	0.078	9.469	1.750
1426298548089	37.506920	139.931137	3	-0.043	0.130	9.685	1.750
1426298548190	37.506919	139.931139	3	-0.070	0.197	9.659	1.750
1426298548291	37.506919	139.931141	3	-0.102	0.187	9.582	1.750
1426298548392	37.506919	139.931144	3	-0.191	0.059	9.598	1.750
1426298548492	37.506919	139.931146	3	-0.290	0.006	9.695	1.750
1426298548588	37.506918	139.931148	3	-0.254	0.022	9.718	1.750
1426298548689	37.506918	139.931150	3	-0.157	0.116	9.638	1.750
1426298548789	37.506918	139.931152	3	-0.134	0.163	9.482	1.750
1426298548890	37.506918	139.931154	3	-0.168	0.183	9.474	1.750
1426298548991	37.506918	139.931156	3	-0.184	0.178	9.494	1.750
1426298549092	37.506917	139.931158	3	-0.222	0.212	9.458	1.750
1426298549192	37.506917	139.931160	3	-0.208	0.322	9.279	1.750
1426298549288	37.506917	139.931162	4	-0.122	0.325	9.336	1.750
1426298549389	37.506917	139.931164	4	-0.033	0.311	9.516	1.750
1426298549489	37.506916	139.931166	4	-0.043	0.234	9.768	1.750
1426298549590	37.506916	139.931168	4	-0.095	0.180	9.888	1.750
1426298549691	37.506916	139.931170	4	-0.060	0.210	9.748	1.750
1426298549791	37.506915	139.931172	4	0.029	0.353	9.597	1.750
1426298549892	37.506915	139.931174	4	0.007	0.549	9.448	1.750
1426298549988	37.506915	139.931176	4	-0.115	0.614	9.353	1.750
1426298550089	37.506915	139.931178	4	-0.255	0.627	9.363	1.750
1426298550189	37.506914	139.931180	4	-0.384	0.586	9.436	1.750
1426298550290	37.506914	139.931182	4	-0.470	0.470	9.653	1.750
1426298550391	37.506914	139.931185	4	-0.526	0.329	9.730	1.750
1426298550491	37.506914	139.931187	4	-0.601	0.276	9.482	1.750
1426298550592	37.506914	139.931189	4	-0.643	0.324	9.243	1.750
1426298550688	37.506914	139.931191	4	-0.627	0.302	9.480	1.750
1426298550788	37.506914	139.931193	4	-0.622	0.211	10.025	1.750
1426298550889	37.506914	139.931195	4	-0.597	0.077	10.128	1.750
1426298550990	37.506914	139.931197	4	-0.493	0.154	9.622	1.750
1426298551091	37.506914	139.931199	4	-0.473	0.185	9.333	1.750
1426298551191	37.506914	139.931201	4	-0.504	0.103	9.766	1.750
1426298551292	37.506914	139.931203	4	-0.413	0.085	10.082	1.750
1426298551388	37.506914	139.931205	4	-0.562	0.054	9.961	1.750
1426298551488	37.506915	139.931208	4	-0.674	0.209	9.333	1.750
1426298551589	37.506915	139.931210	4	-0.549	0.327	8.915	1.750
1426298551690	37.506915	139.931212	4	-0.404	0.342	9.231	1.750
1426298551790	37.506916	139.931214	4	-0.399	0.311	9.644	1.750
1426298551892	37.506916	139.931216	4	-0.532	0.261	9.755	1.750
1426298551992	37.506916	139.931218	4	-0.721	0.207	9.582	1.750
1426298552088	37.506916	139.931220	4	-0.815	0.176	9.507	1.750
1426298552188	37.506917	139.931222	4	-0.783	0.202	9.459	1.750
1426298552289	37.506917	139.931224	4	-0.759	0.166	9.577	1.750
1426298552390	37.506918	139.931226	4	-0.769	0.138	9.774	1.750
1426298552490	37.506919	139.931228	4	-0.820	0.072	9.621	1.750
1426298552591	37.506919	139.931230	4	-0.884	0.085	9.238	1.750
1426298552692	37.506920	139.931232	4	-0.854	0.142	9.153	1.750
1426298552792	37.506921	139.931234	4	-0.710	0.148	9.447	1.750
1426298552888	37.506921	139.931236	4	-0.541	0.194	9.623	1.750
1426298552989	37.506922	139.931238	4	-0.401	0.214	9.527	1.750
1426298553090	37.506923	139.931240	4	-0.401	0.141	9.538	1.750
1426298553190	37.506923	139.931241	4	-0.385	0.005	9.769	1.750
1426298553291	37.506924	139.931243	5	-0.315	-0.044	9.863	1.750
1426298553392	37.506926	139.931245	5	-0.263	0.046	9.598	1.750
1426298553492	37.506927	139.931246	5	-0.330	0.087	9.478	1.750
1426298553588	37.506928	139.931248	5	-0.446	0.114	9.518	1.750
1426298553689	37.506930	139.931249	5	-0.468	0.155	9.392	1.750
1426298553790	37.506931	139.931251	5	-0.419	0.182	9.149	1.750
1426298553890	37.506933	139.931253	5	-0.426	0.135	9.219	1.750
1426298553991	37.506934	139.931254	5	-0.443	-0.007	9.585	1.750
1426298554092	37.506936	139.931256	5	-0.400	-0.085	9.742	1.750
1426298554192	37.506937	139.931257	5	-0.272	-0.066	9.523	1.750
1426298554288	37.506938	139.931259	5	-0.196	0.011	9.320	1.750
1426298554389	37.506940	139.931260	5	-0.297	-0.005	9.367	1.750
1426298554489	37.506941	139.931262	5	-0.428	-0.088	9.649	1.750
1426298554590	37.506942	139.931263	5	-0.440	-0.181	9.832	1.750
1426298554691	37.506944	139.931265	5	-0.442	-0.192	9.724	1.750
1426298554792	37.506945	139.931267	5	-0.391	-0.165	9.501	1.750
1426298554893	37.506947	139.931268	5	-0.330	-0.088	9.391	1.750
1426298554988	37.506948	139.931270	5	-0.255	-0.033	9.356	1.750
1426298555089	37.506949	139.931271	5	-0.186	-0.073	9.588	1.750
1426298555189	37.506951	139.931273	5	-0.153	-0.130	9.724	1.750
