measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1427677503885	37.506887	139.933210	10	0.125	0.113	9.707	6.070
1427677503981	37.506886	139.933217	12	-0.014	-0.427	9.657	5.983
1427677504082	37.506884	139.933224	12	-0.140	-0.866	9.599	5.903
1427677504182	37.506883	139.933231	12	-0.258	-1.022	9.680	5.825
1427677504283	37.506881	139.933238	12	-0.357	-1.173	9.531	5.747
1427677504384	37.506879	139.933245	12	-0.447	-1.291	9.412	5.670
1427677504484	37.506878	139.933252	12	-0.449	-1.365	9.455	5.595
1427677504585	37.506876	139.933259	12	-0.396	-1.469	9.570	5.520
1427677504681	37.506875	139.933266	12	-0.375	-1.546	9.613	5.449
1427677504782	37.506874	139.933272	12	-0.475	-1.592	9.608	5.376
1427677504882	37.506872	139.933279	12	-0.510	-1.574	9.514	5.305
1427677504983	37.506871	139.933285	12	-0.508	-1.590	9.476	5.225
1427677505084	37.506870	139.933290	12	-0.496	-1.630	9.461	5.115
1427677505184	37.506869	139.933295	12	-0.461	-1.636	9.543	5.008
1427677505285	37.506868	139.933300	12	-0.411	-1.653	9.562	4.902
1427677505381	37.506867	139.933305	12	-0.354	-1.715	9.592	4.803
1427677505481	37.506867	139.933309	12	-0.364	-1.761	9.523	4.703
1427677505582	37.506866	139.933314	12	-0.461	-1.774	9.516	4.603
1427677505683	37.506865	139.933318	12	-0.450	-1.623	9.604	4.506
1427677505784	37.506864	139.933323	12	-0.377	-1.430	9.598	4.411
1427677505884	37.506864	139.933327	12	-0.237	-1.128	9.605	4.319
1427677505985	37.506863	139.933330	12	-0.159	-0.846	9.536	4.174
1427677506081	37.506861	139.933330	12	-0.110	-0.587	9.484	3.892
1427677506181	37.506860	139.933329	12	-0.081	-0.354	9.459	3.613
1427677506282	37.506859	139.933329	12	-0.002	-0.262	9.476	3.349
1427677506383	37.506857	139.933329	12	0.036	-0.255	9.484	3.101
1427677506484	37.506856	139.933329	12	0.007	-0.252	9.526	2.869
1427677506584	37.506855	139.933329	12	-0.023	-0.175	9.571	2.656
1427677506685	37.506854	139.933328	12	0.002	-0.151	9.549	2.457
1427677506781	37.506853	139.933328	12	0.026	-0.180	9.453	2.284
1427677506881	37.506853	139.933328	12	-0.020	-0.198	9.511	2.119
1427677506982	37.506852	139.933328	12	0.012	-0.151	9.641	1.994
1427677507083	37.506851	139.933330	12	0.070	-0.074	9.689	1.967
1427677507183	37.506851	139.933332	12	0.119	-0.007	9.540	1.941
1427677507284	37.506850	139.933334	12	0.094	0.058	9.469	1.915
1427677507385	37.506850	139.933336	12	0.098	0.136	9.542	1.890
1427677507481	37.506849	139.933338	12	0.123	0.117	9.562	1.866
1427677507581	37.506849	139.933340	12	0.083	0.090	9.533	1.841
1427677507682	37.506848	139.933342	12	0.080	0.136	9.585	1.816
1427677507783	37.506848	139.933344	12	0.094	0.148	9.520	1.792
1427677507883	37.506847	139.933346	12	0.141	0.284	9.590	1.768
1427677660879	37.505769	139.934030	7	0.139	0.290	9.599	4.270
1427677660884	37.505769	139.934030	7	0.138	0.294	9.611	4.268
1427677660985	37.505765	139.934029	5	0.001	0.151	9.697	4.237
1427677661085	37.505761	139.934028	5	-0.088	-0.006	9.737	4.184
1427677661181	37.505757	139.934028	5	-0.127	-0.072	9.632	4.134
1427677661282	37.505754	139.934028	5	-0.177	-0.205	9.533	4.082
1427677661383	37.505750	139.934027	5	-0.221	-0.337	9.410	4.031
1427677661483	37.505746	139.934027	5	-0.008	-0.428	9.254	3.981
1427677661584	37.505742	139.934026	5	0.366	-0.485	9.190	3.931
1427677661685	37.505739	139.934026	5	0.684	-0.698	9.419	3.881
1427677661785	37.505735	139.934026	5	0.613	-0.818	9.884	3.833
1427677661881	37.505732	139.934025	5	0.349	-0.757	10.117	3.787
1427677661982	37.505728	139.934025	5	0.106	-0.615	9.789	3.738
1427677662082	37.505725	139.934024	5	-0.098	-0.529	9.191	3.685
1427677662183	37.505721	139.934024	5	-0.296	-0.492	8.962	3.632
1427677662284	37.505718	139.934024	5	-0.370	-0.471	9.238	3.580
1427677662385	37.505714	139.934023	5	-0.314	-0.521	9.644	3.529
1427677662485	37.505711	139.934023	5	-0.098	-0.568	9.847	3.479
1427677662581	37.505708	139.934022	5	0.139	-0.629	9.765	3.431
1427677662682	37.505705	139.934022	5	0.243	-0.702	9.500	3.382
1427677662782	37.505702	139.934022	5	0.230	-0.766	9.363	3.334
1427677662883	37.505698	139.934021	5	0.159	-0.775	9.362	3.286
1427677662984	37.505695	139.934021	5	0.117	-0.736	9.567	3.222
1427677663085	37.505693	139.934021	5	0.106	-0.686	9.733	3.105
1427677663185	37.505691	139.934021	5	0.070	-0.654	9.694	2.993
1427677663281	37.505689	139.934021	5	0.030	-0.668	9.543	2.889
1427677663382	37.505687	139.934021	5	-0.003	-0.701	9.404	2.784
1427677663482	37.505685	139.934021	5	-0.011	-0.708	9.339	2.683
1427677663583	37.505683	139.934021	5	0.022	-0.679	9.387	2.584
1427677663684	37.505682	139.934021	5	0.062	-0.663	9.464	2.490
1427677663784	37.505680	139.934021	5	0.048	-0.643	9.571	2.400
1427677663885	37.505678	139.934021	5	0.032	-0.634	9.634	2.312
1427677663981	37.505677	139.934021	5	0.041	-0.649	9.586	2.231
1427677664081	37.505674	139.934020	5	0.086	-0.653	9.565	2.143
1427677664182	37.505672	139.934019	5	0.153	-0.645	9.502	2.058
1427677664283	37.505670	139.934018	5	0.150	-0.618	9.420	1.975
1427677664384	37.505668	139.934017	5	0.117	-0.542	9.412	1.895
1427677664484	37.505666	139.934016	5	0.119	-0.397	9.490	1.820
1427677664585	37.505664	139.934016	5	0.102	-0.304	9.531	1.746
1427677664681	37.505663	139.934015	5	0.122	-0.297	9.532	1.679
1427677664781	37.505661	139.934014	5	0.151	-0.331	9.485	1.612
1427677664882	37.505659	139.934014	5	0.133	-0.363	9.428	1.548
1427677664983	37.505658	139.934013	5	0.126	-0.341	9.436	1.486
1427677665084	37.505657	139.934012	5	0.121	-0.299	9.509	1.427
1427677665184	37.505655	139.934012	5	0.116	-0.296	9.571	1.371
1427677665285	37.505654	139.934012	5	0.143	-0.306	9.596	1.316
1427677665381	37.505653	139.934011	5	0.188	-0.327	9.544	1.265
1427677665481	37.505652	139.934011	5	0.177	-0.362	9.391	1.215
1427677665582	37.505651	139.934010	5	0.166	-0.329	9.430	1.165
1427677665683	37.505650	139.934010	5	0.159	-0.274	9.544	1.118
1427677665783	37.505649	139.934010	5	0.149	-0.241	9.631	1.074
1427677665884	37.505649	139.934009	5	0.173	-0.138	9.628	1.031
1427677665985	37.505648	139.934009	4	0.206	-0.076	9.501	0.993
1427677666081	37.505647	139.934009	4	0.205	-0.079	9.363	0.966
1427677666181	37.505647	139.934009	4	0.228	-0.043	9.384	0.939
1427677666282	37.505646	139.934009	4	0.255	0.008	9.504	0.912
1427677666383	37.505646	139.934009	4	0.257	0.021	9.636	0.886
1427677666483	37.505645	139.934008	4	0.267	0.003	9.572	0.860
1427677666584	37.505645	139.934008	4	0.239	-0.029	9.394	0.836
1427677666685	37.505644	139.934008	4	0.180	-0.033	9.354	0.812
1427677666785	37.505644	139.934008	4	0.199	0.037	9.509	0.789
1427677666881	37.505643	139.934008	4	0.230	0.066	9.606	0.767
1427677746879	37.502965	139.936176	10	0.238	0.067	9.615	6.750
1427677746884	37.502964	139.936177	10	0.240	0.065	9.617	6.750
1427677746984	37.502960	139.936183	11	0.070	-0.184	9.675	6.717
1427677747085	37.502957	139.936185	11	-0.018	-0.330	9.450	6.580
1427677747181	37.502953	139.936187	11	0.047	-0.454	9.216	6.452
1427677747281	37.502950	139.936189	11	0.098	-0.585	9.244	6.321
1427677747382	37.502946	139.936191	11	0.059	-0.711	9.649	6.191
1427677747483	37.502943	139.936193	11	0.037	-0.750	9.941	6.064
1427677747584	37.502940	139.936195	11	0.009	-0.749	9.706	5.940
1427677747684	37.502936	139.936197	11	-0.027	-0.687	9.196	5.820
1427677747785	37.502933	139.936199	11	-0.057	-0.600	9.093	5.700
1427677747881	37.502930	139.936201	11	-0.069	-0.682	9.394	5.589
1427677747981	37.502927	139.936202	11	-0.098	-0.743	9.828	5.478
1427677748082	37.502923	139.936202	11	-0.104	-0.660	9.911	5.374
1427677748183	37.502919	139.936202	11	-0.093	-0.556	9.464	5.272
1427677748283	37.502915	139.936202	11	-0.048	-0.528	9.166	5.173
1427677748384	37.502911	139.936202	11	-0.055	-0.590	9.234	5.074
1427677748485	37.502908	139.936202	11	-0.122	-0.590	9.535	4.977
1427677748581	37.502904	139.936202	11	-0.108	-0.603	9.737	4.886
1427677748681	37.502901	139.936202	11	-0.088	-0.615	9.605	4.793
1427677748782	37.502897	139.936202	11	-0.171	-0.597	9.437	4.701
1427677748883	37.502893	139.936201	11	-0.214	-0.478	9.309	4.610
1427677748983	37.502890	139.936201	11	-0.152	-0.273	9.312	4.522
1427677749084	37.502887	139.936201	11	-0.137	-0.194	9.467	4.435
1427677749185	37.502883	139.936201	11	-0.160	-0.070	9.781	4.350
1427677749286	37.502880	139.936201	11	-0.085	0.041	9.644	4.266
1427677749381	37.502877	139.936201	11	-0.053	0.073	9.207	4.189
1427677749482	37.502874	139.936201	11	-0.048	0.143	9.143	4.108
1427677749583	37.502871	139.936201	11	0.014	0.163	9.455	4.029
1427677749683	37.502868	139.936201	11	0.017	0.073	9.607	3.953
1427677749784	37.502865	139.936201	11	-0.014	0.079	9.648	3.877
1427677749895	37.502862	139.936201	11	0.014	0.145	9.562	3.796
1427677749981	37.502860	139.936202	10	0.024	0.149	9.281	3.739
1427677750081	37.502857	139.936204	10	-0.017	0.163	9.294	3.686
1427677750182	37.502855	139.936206	10	-0.033	0.178	9.524	3.633
1427677750283	37.502853	139.936209	10	0.046	0.127	9.627	3.581
1427677750383	37.502850	139.936211	10	0.097	0.041	9.429	3.530
1427677750484	37.502848	139.936213	10	0.113	0.055	9.380	3.479
1427677750585	37.502846	139.936216	10	0.099	0.093	9.684	3.429
1427677750685	37.502844	139.936218	10	0.121	0.084	9.596	3.380
1427677750781	37.502842	139.936220	10	0.064	0.088	9.391	3.334
1427677750882	37.502840	139.936222	10	0.084	0.149	9.407	3.286
1427677779881	37.502674	139.937722	4	0.096	0.152	9.420	2.329
1427677779981	37.502672	139.937723	5	0.405	-0.024	9.285	2.264
1427677780082	37.502670	139.937723	5	0.706	-0.155	9.263	2.330
1427677780183	37.502667	139.937723	5	1.026	-0.216	9.624	2.399
1427677780283	37.502664	139.937724	5	1.346	-0.286	10.003	2.469
1427677780384	37.502661	139.937724	5	1.542	-0.303	9.822	2.542
1427677780485	37.502658	139.937724	5	1.494	-0.230	9.257	2.617
1427677780586	37.502655	139.937724	5	1.196	-0.098	9.074	2.694
1427677780681	37.502652	139.937724	5	0.817	-0.050	9.296	2.769
1427677780782	37.502649	139.937725	5	0.559	-0.018	9.570	2.851
1427677780883	37.502646	139.937725	5	0.525	-0.010	9.666	2.935
1427677827883	37.499730	139.936383	7	0.529	-0.015	9.661	7.287
1427677827984	37.499724	139.936382	7	0.234	-0.367	9.719	7.231
1427677828085	37.499718	139.936381	7	-0.042	-0.637	9.645	7.152
1427677828185	37.499711	139.936379	7	-0.172	-0.692	9.531	7.074
1427677828281	37.499705	139.936378	7	-0.273	-0.759	9.403	7.000
1427677828382	37.499698	139.936377	7	-0.351	-0.760	9.566	6.924
1427677828482	37.499692	139.936376	7	-0.387	-0.771	9.641	6.848
1427677828583	37.499685	139.936375	7	-0.342	-0.749	9.412	6.773
1427677828684	37.499679	139.936374	7	-0.280	-0.711	9.295	6.699
1427677828784	37.499673	139.936373	7	-0.314	-0.748	9.411	6.626
1427677828885	37.499667	139.936372	7	-0.254	-0.787	9.803	6.553
1427677828981	37.499661	139.936370	7	-0.258	-0.858	9.810	6.477
1427677829081	37.499657	139.936368	7	-0.343	-0.786	9.422	6.370
1427677829182	37.499653	139.936365	7	-0.397	-0.715	9.327	6.264
1427677829283	37.499649	139.936362	7	-0.404	-0.742	9.292	6.159
1427677829384	37.499645	139.936359	7	-0.411	-0.777	9.518	6.056
1427677829484	37.499641	139.936357	7	-0.363	-0.750	9.729	5.955
1427677829585	37.499638	139.936354	7	-0.307	-0.777	9.455	5.855
1427677829681	37.499634	139.936352	7	-0.343	-0.767	9.289	5.762
1427677829781	37.499630	139.936349	7	-0.361	-0.728	9.397	5.667
1427677829882	37.499627	139.936347	7	-0.304	-0.709	9.316	5.572
1427677829983	37.499623	139.936345	7	-0.368	-0.833	9.394	5.460
1427677830084	37.499620	139.936343	7	-0.389	-0.747	9.748	5.288
1427677830184	37.499617	139.936341	7	-0.367	-0.778	9.501	5.123
1427677830285	37.499615	139.936339	7	-0.353	-0.785	9.313	4.961
1427677830381	37.499612	139.936338	7	-0.269	-0.737	9.251	4.811
1427677830481	37.499609	139.936336	7	-0.313	-0.797	9.432	4.659
1427677830582	37.499607	139.936334	7	-0.324	-0.830	9.699	4.511
1427677830683	37.499604	139.936333	7	-0.369	-0.888	9.640	4.368
1427677830783	37.499602	139.936331	7	-0.458	-0.815	9.210	4.231
1427677830884	37.499600	139.936330	7	-0.439	-0.873	9.442	4.097
1427677830985	37.499597	139.936329	5	-0.365	-1.036	9.658	3.963
1427677831081	37.499595	139.936328	5	-0.339	-1.073	9.497	3.824
1427677831181	37.499593	139.936326	5	-0.292	-1.027	9.512	3.684
1427677831282	37.499590	139.936325	5	-0.298	-1.008	9.429	3.547
1427677831383	37.499588	139.936324	5	-0.363	-1.061	9.358	3.415
1427677831483	37.499586	139.936323	5	-0.388	-1.065	9.486	3.289
1427677831584	37.499584	139.936322	5	-0.408	-1.082	9.530	3.166
1427677831685	37.499582	139.936321	5	-0.421	-1.160	9.596	3.048
1427677831785	37.499580	139.936320	5	-0.454	-1.111	9.630	2.935
1427677831881	37.499578	139.936320	5	-0.423	-1.029	9.343	2.832
1427677831982	37.499577	139.936319	4	-0.392	-1.026	9.167	2.715
1427677832082	37.499575	139.936318	4	-0.427	-1.099	9.380	2.558
1427677832183	37.499574	139.936317	4	-0.402	-1.123	9.662	2.408
1427677832284	37.499572	139.936316	4	-0.292	-1.093	9.764	2.264
1427677832385	37.499571	139.936315	4	-0.229	-0.949	9.631	2.129
1427677832485	37.499570	139.936314	4	-0.321	-0.719	9.567	2.002
1427677832581	37.499569	139.936313	4	-0.353	-0.522	9.387	1.887
1427677832682	37.499568	139.936312	4	-0.324	-0.486	9.070	1.774
1427677832782	37.499567	139.936311	4	-0.286	-0.471	9.264	1.669
1427677832883	37.499566	139.936310	4	-0.155	-0.501	9.698	1.570
1427677832984	37.499565	139.936310	5	-0.067	-0.572	9.801	1.476
1427677833085	37.499564	139.936308	5	-0.117	-0.577	9.598	1.379
1427677833185	37.499562	139.936307	5	-0.180	-0.485	9.445	1.288
1427677833281	37.499561	139.936306	5	-0.260	-0.481	9.384	1.205
1427677833382	37.499560	139.936304	5	-0.331	-0.503	9.500	1.123
1427677833482	37.499560	139.936303	5	-0.254	-0.416	9.689	1.046
1427677833583	37.499559	139.936302	5	-0.141	-0.335	9.580	0.974
1427677833684	37.499558	139.936301	5	-0.108	-0.221	9.426	0.907
1427677833785	37.499557	139.936300	5	-0.086	-0.054	9.431	0.845
1427677833885	37.499556	139.936300	5	-0.094	0.023	9.403	0.789
1427677833981	37.499556	139.936299	5	-0.115	0.085	9.456	0.744
1427677834082	37.499556	139.936299	5	-0.025	0.169	9.550	0.714
1427677834182	37.499556	139.936298	5	0.031	0.147	9.431	0.686
1427677834283	37.499556	139.936298	5	0.032	0.178	9.468	0.658
1427677834384	37.499556	139.936298	5	0.067	0.198	9.568	0.632
1427677834485	37.499555	139.936297	5	0.020	0.153	9.485	0.606
1427677834585	37.499555	139.936297	5	-0.084	0.151	9.485	0.582
1427677834681	37.499555	139.936297	5	-0.076	0.180	9.555	0.560
1427677834782	37.499555	139.936296	5	-0.060	0.134	9.460	0.537
1427677834882	37.499555	139.936296	5	-0.054	0.151	9.498	0.516
1427677834983	37.499555	139.936296	5	0.017	0.153	9.532	0.500
1427677835084	37.499555	139.936297	5	-0.006	0.105	9.473	0.500
1427677835184	37.499555	139.936297	5	-0.032	0.140	9.537	0.500
1427677835285	37.499555	139.936298	5	-0.005	0.125	9.496	0.500
1427677835381	37.499555	139.936299	5	-0.074	0.055	9.425	0.500
1427677835482	37.499554	139.936299	5	-0.089	0.050	9.529	0.500
1427677835582	37.499554	139.936300	5	-0.061	-0.035	9.493	0.500
1427677835683	37.499554	139.936300	5	-0.130	-0.104	9.479	0.500
1427677835784	37.499554	139.936301	5	-0.158	-0.124	9.531	0.500
1427677860880	37.499505	139.935883	3	-0.122	-0.191	9.520	3.500
1427677860885	37.499505	139.935883	3	-0.124	-0.194	9.511	3.500
1427677860981	37.499506	139.935879	3	-0.071	-0.219	9.547	3.500
1427677861081	37.499507	139.935875	3	-0.058	-0.170	9.502	3.500
1427677861182	37.499508	139.935871	3	-0.057	-0.151	9.470	3.500
1427677861283	37.499509	139.935867	3	-0.085	-0.134	9.423	3.500
1427677861384	37.499510	139.935863	3	-0.109	-0.144	9.406	3.500
1427677861484	37.499511	139.935859	3	-0.089	-0.141	9.437	3.500
1427677861585	37.499512	139.935854	3	-0.030	-0.144	9.463	3.500
1427677861681	37.499513	139.935850	3	0.035	-0.170	9.581	3.500
1427677861781	37.499514	139.935846	3	0.060	-0.211	9.613	3.500
1427677861882	37.499515	139.935842	3	0.044	-0.162	9.430	3.500
1427677861983	37.499516	139.935838	3	0.020	-0.133	9.369	3.494
1427677862084	37.499517	139.935834	3	-0.024	-0.139	9.470	3.468
