measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1426981880396	37.545244	139.930790	6	-0.550	0.610	8.717	2.068
1426981880496	37.545245	139.930792	6	-0.529	0.308	9.878	2.080
1426981880592	37.545246	139.930794	6	-0.437	-0.149	11.071	2.092
1426981880693	37.545247	139.930796	6	-0.457	-0.210	11.196	2.104
1426981880793	37.545248	139.930798	6	-0.459	0.207	9.825	2.117
1426981880894	37.545249	139.930800	6	-0.354	0.590	9.030	2.129
1426981880995	37.545250	139.930802	6	-0.214	0.657	9.325	2.142
1426981881096	37.545251	139.930805	6	-0.204	0.559	9.739	2.155
1426981881196	37.545252	139.930807	6	-0.337	0.581	9.653	2.168
1426981881292	37.545253	139.930809	6	-0.430	0.631	9.584	2.180
1426981881393	37.545254	139.930811	6	-0.315	0.686	9.746	2.193
1426981881493	37.545255	139.930813	6	-0.263	0.739	9.911	2.206
1426981881594	37.545256	139.930816	6	-0.301	0.799	9.722	2.219
1426981881695	37.545257	139.930818	6	-0.346	0.900	9.300	2.232
1426981881795	37.545258	139.930820	6	-0.407	1.023	8.883	2.245
1426981881896	37.545259	139.930823	6	-0.441	0.987	9.050	2.266
1426981881992	37.545259	139.930826	6	-0.463	0.747	9.802	2.289
1426981882092	37.545260	139.930829	6	-0.316	0.668	10.275	2.313
1426981882193	37.545261	139.930833	6	-0.177	0.798	9.894	2.338
1426981882294	37.545262	139.930836	6	-0.188	0.967	9.467	2.363
1426981882395	37.545263	139.930839	6	-0.169	1.059	9.076	2.388
1426981882495	37.545264	139.930843	6	-0.062	1.019	9.177	2.413
1426981882597	37.545265	139.930846	6	-0.024	0.869	9.572	2.439
1426981882692	37.545266	139.930849	6	-0.049	0.720	9.915	2.464
1426981882792	37.545267	139.930853	6	-0.044	0.693	9.857	2.490
1426981882893	37.545267	139.930856	5	0.019	0.741	9.169	2.564
1426981882994	37.545268	139.930860	5	-0.110	0.647	9.210	2.671
1426981883095	37.545269	139.930865	5	-0.214	0.527	9.657	2.783
1426981883195	37.545269	139.930869	5	-0.182	0.441	9.762	2.898
1426981883296	37.545270	139.930874	5	-0.069	0.373	9.741	3.020
1426981883392	37.545271	139.930878	5	0.002	0.350	9.634	3.141
1426981883492	37.545271	139.930883	5	-0.070	0.174	9.999	3.272
1426981883593	37.545272	139.930888	5	0.031	0.144	10.132	3.409
1426981883694	37.545273	139.930893	5	-0.050	0.144	9.635	3.551
1426981883794	37.545274	139.930899	5	-0.152	0.102	9.200	3.696
1426981883895	37.545274	139.930904	5	-0.201	0.108	8.908	3.781
1426981883996	37.545275	139.930908	5	-0.184	0.006	9.202	3.829
1426981884097	37.545276	139.930912	5	-0.084	-0.185	10.208	3.877
1426981884192	37.545276	139.930917	5	-0.079	-0.219	10.244	3.924
1426981884293	37.545277	139.930921	5	-0.059	-0.197	9.724	3.974
1426981884394	37.545278	139.930926	5	-0.054	-0.106	9.154	4.024
1426981884494	37.545279	139.930930	5	-0.072	-0.132	9.200	4.075
1426981884595	37.545279	139.930935	5	-0.056	-0.173	9.641	4.127
1426981884696	37.545280	139.930940	5	-0.084	-0.199	9.968	4.179
1426981884797	37.545281	139.930944	5	-0.211	-0.223	9.913	4.233
1426981884892	37.545281	139.930949	4	-0.308	-0.201	9.604	4.250
1426981884993	37.545282	139.930954	4	-0.213	-0.092	9.113	4.250
1426981885094	37.545283	139.930959	4	-0.028	-0.093	9.245	4.250
