measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1423784548264	37.545347	139.930604	4	-0.508	-1.325	9.695	2.821
1423784548365	37.545345	139.930604	4	-0.466	-1.252	9.686	2.685
1423784548461	37.545343	139.930603	4	-0.445	-1.169	9.588	2.562
1423784548561	37.545342	139.930603	4	-0.483	-1.077	9.575	2.439
1423784548662	37.545340	139.930602	4	-0.481	-1.061	9.578	2.322
1423784548763	37.545339	139.930602	4	-0.528	-1.077	9.655	2.210
1423784548864	37.545337	139.930601	4	-0.559	-1.098	9.668	2.104
1423784548964	37.545336	139.930601	4	-0.445	-1.168	9.621	2.006
1423784549065	37.545335	139.930602	4	-0.377	-1.123	9.690	1.832
1423784549161	37.545333	139.930602	4	-0.408	-0.853	9.758	1.673
1423784549261	37.545332	139.930603	4	-0.490	-0.549	9.678	1.519
1423784549362	37.545330	139.930603	4	-0.521	-0.375	9.594	1.375
1423784549463	37.545329	139.930603	4	-0.405	-0.349	9.632	1.242
1423784549563	37.545328	139.930604	4	-0.310	-0.349	9.678	1.122
1423784549664	37.545327	139.930604	4	-0.330	-0.271	9.687	1.012
1423784549761	37.545326	139.930604	4	-0.391	-0.222	9.621	0.917
1423784549861	37.545326	139.930605	4	-0.399	-0.229	9.608	0.831
1423784549961	37.545325	139.930605	4	-0.350	-0.260	9.678	0.756
1423784550062	37.545325	139.930605	4	-0.305	-0.151	9.732	0.723
1423784550163	37.545324	139.930605	4	-0.333	0.001	9.688	0.694
1423784550263	37.545324	139.930605	4	-0.365	0.161	9.646	0.666
1423784550364	37.545324	139.930605	4	-0.335	0.302	9.652	0.640
1423784550465	37.545323	139.930606	4	-0.311	0.458	9.612	0.614
1423784550561	37.545323	139.930606	4	-0.305	0.630	9.624	0.590
1423784550661	37.545323	139.930606	4	-0.363	0.712	9.604	0.567
1423784550762	37.545323	139.930606	4	-0.406	0.762	9.606	0.544
1423784550863	37.545322	139.930606	4	-0.372	0.852	9.630	0.522
1423784550963	37.545322	139.930606	4	-0.327	0.948	9.637	0.501
1423784551064	37.545321	139.930606	4	-0.331	1.015	9.630	0.519
1423784555062	37.545285	139.930624	4	-0.326	1.015	9.637	0.723
1423784560062	37.545248	139.930708	4	-0.321	1.012	9.642	2.726
1423784560163	37.545249	139.930712	4	-0.296	0.364	10.033	2.700
1423784560264	37.545249	139.930716	4	-0.220	-0.097	10.345	2.674
1423784560364	37.545249	139.930719	4	-0.200	-0.302	10.019	2.649
1423784560465	37.545250	139.930723	4	-0.061	-0.225	9.728	2.623
1423784560561	37.545250	139.930726	4	0.015	0.102	9.752	2.599
1423784560666	37.545250	139.930730	4	-0.033	0.685	9.435	2.573
1423784560762	37.545250	139.930733	4	-0.121	0.712	9.183	2.550
1423784560861	37.545251	139.930736	4	-0.401	0.634	9.423	2.526
1423784560964	37.545251	139.930740	4	-0.351	0.469	9.586	2.501
1423784572062	37.545295	139.931494	5	-0.436	0.133	10.755	6.772
1423784599061	37.545156	139.934095	5	-0.423	0.127	10.809	8.453
1423784599162	37.545156	139.934104	5	-0.101	0.051	10.782	8.402
1423784599263	37.545157	139.934112	5	0.042	-0.038	10.770	8.350
1423784599364	37.545157	139.934121	5	0.173	0.080	9.915	8.299
1423784599464	37.545157	139.934129	5	0.180	0.190	9.292	8.249
1423784599565	37.545157	139.934138	5	0.033	0.148	9.590	8.199
1423784599661	37.545157	139.934146	5	0.100	0.127	9.951	8.151
1423784599761	37.545158	139.934154	5	0.238	0.135	9.638	8.102
1423784599862	37.545158	139.934162	5	0.377	-0.011	9.682	8.053
1423784599963	37.545158	139.934170	5	0.515	-0.160	10.298	8.003
1423784600063	37.545159	139.934179	4	0.580	-0.032	9.969	8.000
1423784613060	37.545097	139.935451	7	0.576	-0.019	9.938	8.680
1423784613065	37.545097	139.935451	7	0.567	-0.012	9.915	8.676
1423784613161	37.545097	139.935462	7	0.347	-0.328	9.645	8.602
1423784613261	37.545096	139.935473	7	0.194	-0.641	9.462	8.525
1423784613362	37.545095	139.935483	7	0.112	-0.818	9.891	8.448
1423784613463	37.545094	139.935494	7	0.077	-0.977	9.910	8.372
1423784613563	37.545094	139.935504	7	-0.000	-0.942	9.463	8.297
1423784613664	37.545093	139.935515	7	-0.077	-1.021	9.415	8.222
1423784613765	37.545092	139.935525	7	-0.063	-1.127	9.618	8.148
1423784613861	37.545092	139.935535	7	-0.020	-1.117	9.808	8.078
1423784613961	37.545091	139.935545	7	-0.034	-1.145	9.528	8.006
1423784614062	37.545091	139.935554	7	-0.040	-1.250	9.599	7.876
1423784614163	37.545090	139.935562	7	-0.044	-1.323	9.870	7.742
1423784614263	37.545090	139.935571	7	-0.029	-1.293	9.601	7.612
1423784614364	37.545089	139.935579	7	-0.027	-1.269	9.436	7.482
1423784614465	37.545089	139.935587	7	-0.060	-1.389	9.547	7.355
1423784614565	37.545089	139.935595	7	-0.089	-1.517	9.711	7.231
1423784614661	37.545088	139.935602	7	-0.091	-1.575	9.641	7.114
1423784614762	37.545088	139.935610	7	-0.087	-1.642	9.630	6.993
1423784614863	37.545087	139.935617	7	-0.102	-1.449	9.875	6.874
1423784614963	37.545087	139.935624	7	-0.013	-1.035	9.658	6.758
1423784615064	37.545088	139.935631	5	0.028	-0.675	9.405	6.676
1423784615165	37.545088	139.935638	5	-0.088	-0.553	9.498	6.597
1423784615265	37.545089	139.935644	5	-0.122	-0.601	9.797	6.520
1423784615361	37.545089	139.935650	5	0.082	-0.602	9.536	6.446
1423784615462	37.545090	139.935656	5	-0.001	-0.663	9.527	6.370
1423784615562	37.545090	139.935663	5	-0.280	-0.749	9.674	6.295
1423784615663	37.545091	139.935669	5	-0.312	-0.924	9.888	6.221
1423784615764	37.545091	139.935675	5	-0.181	-1.107	9.884	6.147
1423784615865	37.545091	139.935681	5	-0.065	-1.264	9.458	6.075
1423784615966	37.545092	139.935687	5	-0.081	-1.487	9.366	6.003
1423784616061	37.545092	139.935692	5	-0.021	-1.699	9.585	5.874
1423784616162	37.545093	139.935698	5	-0.100	-1.841	9.756	5.737
1423784616262	37.545093	139.935703	5	-0.247	-1.706	9.695	5.605
1423784616363	37.545093	139.935708	5	-0.276	-1.320	9.646	5.474
1423784616464	37.545094	139.935714	5	-0.158	-1.120	9.774	5.346
1423784616564	37.545094	139.935719	5	-0.012	-1.137	9.704	5.222
1423784616665	37.545094	139.935724	5	0.018	-1.191	9.562	5.100
1423784616761	37.545094	139.935728	5	0.001	-1.202	9.535	4.987
1423784616862	37.545095	139.935733	5	-0.084	-1.296	9.569	4.871
1423784616962	37.545095	139.935738	5	-0.152	-1.368	9.582	4.759
1423784617063	37.545095	139.935743	5	-0.199	-1.384	9.660	4.647
1423784617164	37.545095	139.935748	5	-0.290	-1.342	9.697	4.538
1423784617264	37.545095	139.935753	5	-0.342	-1.295	9.628	4.432
