measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1427674971827	37.490462	139.928066	7	0.145	0.162	9.559	3.258
1427674971832	37.490462	139.928066	7	0.147	0.160	9.557	3.256
1427674971928	37.490463	139.928061	7	0.340	-0.014	9.486	3.208
1427674972029	37.490463	139.928057	7	0.490	-0.146	9.554	3.157
1427674972129	37.490464	139.928052	7	0.523	-0.192	9.674	3.109
1427674972230	37.490465	139.928048	7	0.612	-0.261	9.502	3.060
1427674972331	37.490465	139.928044	7	0.678	-0.316	9.552	3.013
1427674972432	37.490466	139.928039	7	0.755	-0.316	9.676	2.966
1427674972532	37.490467	139.928035	7	0.864	-0.402	9.528	2.920
1427674972628	37.490467	139.928031	7	0.852	-0.432	9.646	2.877
1427674972729	37.490468	139.928027	7	0.853	-0.468	9.709	2.832
1427674972829	37.490468	139.928023	7	0.894	-0.552	9.690	2.789
1427674972930	37.490469	139.928020	7	0.907	-0.460	9.706	2.747
1427674973031	37.490469	139.928017	7	0.914	-0.272	9.667	2.721
1427674973131	37.490470	139.928013	7	0.796	-0.179	9.694	2.695
1427674973232	37.490470	139.928010	7	0.707	-0.134	9.506	2.669
1427674973328	37.490470	139.928007	7	0.657	-0.172	9.462	2.645
1427674973428	37.490471	139.928004	7	0.552	-0.172	9.708	2.620
1427674973529	37.490471	139.928001	7	0.562	-0.194	9.626	2.595
1427674973630	37.490471	139.927998	7	0.599	-0.257	9.553	2.570
1427674973731	37.490471	139.927995	7	0.606	-0.253	9.551	2.545
1427674973831	37.490472	139.927993	7	0.743	-0.253	9.490	2.521
1427674973932	37.490472	139.927990	4	0.785	-0.279	9.694	2.493
1427674974028	37.490472	139.927987	4	0.797	-0.272	9.718	2.441
1427674974128	37.490472	139.927985	4	0.848	-0.320	9.576	2.387
1427674974229	37.490473	139.927983	4	0.844	-0.338	9.646	2.334
1427674974330	37.490473	139.927980	4	0.885	-0.342	9.623	2.282
1427674974431	37.490473	139.927978	4	0.935	-0.406	9.547	2.231
1427674974531	37.490473	139.927976	4	0.928	-0.412	9.669	2.181
1427674974632	37.490473	139.927974	4	0.977	-0.422	9.617	2.133
1427674974728	37.490474	139.927972	4	0.983	-0.426	9.630	2.087
1427674974828	37.490474	139.927970	4	0.946	-0.297	9.675	2.041
1427674974929	37.490474	139.927968	4	0.980	-0.242	9.528	1.995
1427674975030	37.490474	139.927966	4	0.913	-0.247	9.613	1.938
1427674975130	37.490474	139.927964	4	0.689	-0.088	9.803	1.883
1427674975231	37.490475	139.927963	4	0.515	0.016	9.690	1.829
1427674975332	37.490475	139.927961	4	0.330	0.088	9.556	1.777
1427674975428	37.490475	139.927960	4	0.185	0.178	9.493	1.728
1427674975528	37.490475	139.927958	4	0.214	0.179	9.402	1.679
1427674975629	37.490475	139.927957	4	0.205	0.238	9.677	1.631
1427674975730	37.490476	139.927956	4	0.258	0.301	9.742	1.584
1427674975830	37.490476	139.927954	4	0.286	0.229	9.629	1.539
1427674975931	37.490476	139.927953	5	0.246	0.236	9.594	1.500
1427674976032	37.490476	139.927951	5	0.343	0.186	9.470	1.500
1427674976133	37.490477	139.927949	5	0.393	0.128	9.635	1.500
1427674976228	37.490477	139.927947	5	0.445	0.090	9.708	1.500
1427674976329	37.490478	139.927946	5	0.524	0.017	9.505	1.500
1427674976430	37.490478	139.927944	5	0.460	0.042	9.569	1.500
1427674976530	37.490478	139.927942	5	0.478	0.049	9.506	1.500
1427674976631	37.490479	139.927940	5	0.476	-0.043	9.507	1.500
1427674976732	37.490479	139.927938	5	0.387	0.002	9.706	1.500
1427674976832	37.490480	139.927937	5	0.364	0.096	9.707	1.500
1427674976928	37.490480	139.927935	6	0.401	0.100	9.496	1.500
1427674977029	37.490480	139.927933	6	0.325	0.163	9.588	1.500
1427674977130	37.490481	139.927931	6	0.297	0.236	9.645	1.500
1427674977230	37.490481	139.927930	6	0.315	0.176	9.579	1.500
1427674977331	37.490481	139.927928	6	0.222	0.191	9.663	1.500
1427674977432	37.490482	139.927926	6	0.235	0.201	9.575	1.500
1427674977532	37.490482	139.927925	6	0.266	0.137	9.563	1.500
1427674977628	37.490482	139.927923	6	0.238	0.204	9.715	1.500
1427674977729	37.490482	139.927921	6	0.297	0.226	9.625	1.500
1427674977829	37.490483	139.927920	6	0.311	0.172	9.603	1.500
1427674977930	37.490483	139.927918	10	0.245	0.229	9.709	1.479
1427674978031	37.490482	139.927922	10	0.280	0.222	9.615	1.273
1427674978131	37.490481	139.927925	10	0.212	0.199	9.688	1.088
1427674978232	37.490481	139.927927	10	0.189	0.274	9.638	0.918
1427674978328	37.490480	139.927930	10	0.196	0.303	9.542	0.774
1427674978429	37.490480	139.927932	10	0.105	0.340	9.630	0.641
1427674978529	37.490479	139.927934	10	0.148	0.364	9.510	0.526
1427674978630	37.490479	139.927935	10	0.171	0.299	9.532	0.429
1427674978731	37.490478	139.927936	10	0.137	0.305	9.698	0.349
1427675009829	37.490711	139.926548	9	0.202	0.327	9.589	5.703
1427675009930	37.490713	139.926539	8	0.142	0.326	8.976	5.750
1427675010031	37.490712	139.926532	8	0.159	0.394	9.320	5.750
1427675010132	37.490710	139.926525	8	0.363	0.513	9.977	5.750
1427675010232	37.490709	139.926518	8	0.497	0.558	10.041	5.750
1427675010328	37.490708	139.926511	8	0.526	0.594	9.670	5.750
1427675010429	37.490706	139.926504	8	0.534	0.644	9.301	5.750
1427675010529	37.490705	139.926497	8	0.613	0.757	9.476	5.750
1427675010630	37.490704	139.926490	8	0.604	0.733	9.863	5.750
1427675010731	37.490702	139.926483	8	0.500	0.517	9.857	5.750
1427675080829	37.491168	139.921983	6	0.356	0.453	9.548	5.044
1427675080929	37.491169	139.921977	5	0.242	0.303	9.587	5.000
1427675081030	37.491170	139.921972	5	0.345	0.054	9.277	5.000
1427675081131	37.491170	139.921966	5	0.343	-0.103	9.360	5.000
1427675081231	37.491171	139.921961	5	0.433	-0.263	9.707	5.000
1427675081332	37.491171	139.921955	5	0.603	-0.413	9.783	5.000
1427675081428	37.491172	139.921950	5	0.616	-0.402	9.652	5.000
1427675081528	37.491173	139.921944	5	0.623	-0.373	9.528	5.000
1427675081629	37.491173	139.921938	5	0.724	-0.404	9.231	5.000
1427675081730	37.491174	139.921933	5	0.715	-0.374	9.442	5.000
1427675081831	37.491174	139.921927	5	0.705	-0.350	9.641	5.000
1427675081931	37.491175	139.921922	9	0.765	-0.418	9.576	4.977
1427675082032	37.491179	139.921919	9	0.727	-0.438	9.789	4.767
1427675082128	37.491182	139.921917	9	0.686	-0.430	9.754	4.575
1427675082228	37.491185	139.921915	9	0.704	-0.533	9.405	4.382
1427675082329	37.491188	139.921912	9	0.730	-0.564	9.493	4.195
1427675082430	37.491191	139.921910	9	0.769	-0.533	9.776	4.015
1427675082530	37.491193	139.921908	9	0.831	-0.563	9.599	3.844
1427675082631	37.491196	139.921906	9	0.825	-0.574	9.490	3.679
1427675082732	37.491199	139.921904	9	0.849	-0.597	9.643	3.522
1427675082828	37.491201	139.921903	9	0.890	-0.569	9.778	3.380
1427675082928	37.491203	139.921901	9	0.909	-0.636	9.634	3.248
1427675083029	37.491204	139.921897	9	0.869	-0.646	9.617	3.222
1427675083130	37.491205	139.921893	9	0.864	-0.585	9.671	3.196
1427675083230	37.491206	139.921889	9	0.950	-0.620	9.467	3.170
1427675083331	37.491208	139.921885	9	0.918	-0.660	9.500	3.145
1427675083432	37.491209	139.921881	9	0.869	-0.651	9.760	3.120
1427675083528	37.491210	139.921877	9	0.936	-0.614	9.741	3.096
1427675083628	37.491211	139.921873	9	1.013	-0.632	9.675	3.071
1427675083729	37.491212	139.921869	9	0.984	-0.594	9.572	3.046
1427675083830	37.491213	139.921865	9	0.962	-0.567	9.550	3.022
1427675083930	37.491214	139.921862	10	0.931	-0.575	9.613	2.988
1427675084031	37.491215	139.921859	10	0.904	-0.656	9.769	2.869
1427675084132	37.491215	139.921857	10	0.787	-0.546	9.762	2.755
1427675084232	37.491215	139.921854	10	0.755	-0.442	9.541	2.645
1427675084328	37.491216	139.921852	10	0.777	-0.353	9.521	2.544
1427675084429	37.491216	139.921850	10	0.848	-0.404	9.589	2.441
1427675084530	37.491217	139.921848	10	0.853	-0.432	9.721	2.342
1427675084630	37.491217	139.921845	10	0.799	-0.399	9.764	2.249
1427675084731	37.491217	139.921843	10	0.767	-0.368	9.607	2.158
1427675084832	37.491218	139.921842	10	0.637	-0.289	9.608	2.072
1427675084932	37.491218	139.921840	12	0.497	-0.196	9.612	1.984
