measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1425708243367	37.507051	139.931269	4	0.369	0.315	9.460	2.000
1425708243467	37.507052	139.931270	4	0.265	0.014	9.555	1.995
1425708243568	37.507053	139.931272	4	0.192	-0.158	9.384	1.969
1425708243669	37.507053	139.931274	4	0.168	-0.169	9.256	1.942
1425708243770	37.507054	139.931275	4	0.204	-0.113	9.312	1.916
1425708243870	37.507055	139.931277	4	0.249	-0.111	9.356	1.891
1425708243971	37.507055	139.931279	4	0.251	-0.138	9.368	1.866
1425708244067	37.507056	139.931280	4	0.242	-0.175	9.427	1.842
1425708244167	37.507056	139.931282	4	0.214	-0.226	9.553	1.817
1425708244268	37.507057	139.931283	4	0.182	-0.150	9.591	1.793
1425708244369	37.507058	139.931285	4	0.172	-0.024	9.462	1.769
1425708244469	37.507058	139.931286	4	0.186	0.034	9.393	1.732
1425708244570	37.507058	139.931288	4	0.209	0.049	9.527	1.638
1425708244671	37.507057	139.931289	4	0.189	0.060	9.464	1.549
1425708244767	37.507057	139.931290	4	0.177	0.069	9.434	1.468
1425708244867	37.507057	139.931291	4	0.186	0.083	9.562	1.388
1425708244968	37.507056	139.931292	4	0.258	0.101	9.391	1.310
1425708245069	37.507056	139.931294	4	0.318	0.095	9.205	1.238
1425708245169	37.507056	139.931295	4	0.311	0.049	9.482	1.169
1425708245270	37.507055	139.931295	4	0.238	0.017	9.769	1.105
1425708245371	37.507055	139.931296	4	0.163	0.051	9.618	1.044
1425708245467	37.507055	139.931297	5	0.146	0.081	9.324	1.000
1425708245567	37.507054	139.931298	5	0.169	0.073	9.258	1.000
1425708245668	37.507053	139.931299	5	0.217	-0.047	9.420	1.000
1425708245769	37.507052	139.931301	5	0.183	-0.303	9.508	1.000
1425708245869	37.507052	139.931302	5	0.123	-0.562	9.507	1.000
1425708245970	37.507051	139.931303	5	0.094	-0.797	9.661	1.000
1425708246071	37.507050	139.931304	5	0.031	-0.952	9.837	1.000
1425708246171	37.507049	139.931305	5	0.011	-0.877	9.521	1.000
1425708246267	37.507048	139.931306	5	0.078	-0.775	9.158	1.000
1425708246368	37.507048	139.931307	5	0.193	-0.613	9.042	1.000
1425708246469	37.507047	139.931308	5	0.296	-0.588	9.248	1.000
1425708246569	37.507047	139.931309	5	0.302	-0.631	9.648	1.000
1425708246670	37.507046	139.931310	5	0.173	-0.640	9.834	1.000
1425708246771	37.507046	139.931312	5	0.016	-0.550	9.672	1.000
1425708246871	37.507045	139.931313	5	-0.079	-0.456	9.389	1.000
1425708246967	37.507045	139.931314	5	-0.061	-0.419	9.241	1.000
1425708247068	37.507045	139.931315	5	0.046	-0.442	9.330	1.000
1425708247169	37.507044	139.931316	5	0.174	-0.467	9.560	1.000
1425708247269	37.507044	139.931317	5	0.217	-0.483	9.632	1.000
1425708247370	37.507043	139.931318	5	0.227	-0.439	9.516	1.000
1425708247471	37.507043	139.931319	4	0.162	-0.411	9.395	0.994
1425708247571	37.507043	139.931320	4	0.123	-0.393	9.412	0.966
1425708247667	37.507043	139.931321	4	0.100	-0.416	9.516	0.940
1425708247768	37.507043	139.931322	4	0.103	-0.433	9.543	0.913
1425708247868	37.507043	139.931323	4	0.120	-0.406	9.453	0.887
1425708247969	37.507042	139.931323	4	0.133	-0.400	9.407	0.861
1425708248070	37.507042	139.931324	4	0.145	-0.405	9.447	0.837
1425708248171	37.507042	139.931325	4	0.171	-0.424	9.506	0.813
1425708248271	37.507042	139.931326	4	0.174	-0.413	9.511	0.790
1425708248367	37.507042	139.931326	4	0.179	-0.386	9.441	0.768
1425708248468	37.507042	139.931327	4	0.140	-0.375	9.410	0.723
1425708248568	37.507041	139.931326	4	0.125	-0.250	9.530	0.583
1425708248669	37.507041	139.931325	4	0.149	-0.050	9.596	0.457
1425708248770	37.507040	139.931325	4	0.187	0.113	9.504	0.347
1425708248871	37.507040	139.931324	4	0.240	0.223	9.345	0.251
1425708248971	37.507040	139.931324	4	0.299	0.283	9.321	0.172
1425708249067	37.507039	139.931324	4	0.316	0.263	9.433	0.110
1425708249168	37.507039	139.931323	4	0.289	0.187	9.504	0.060
1425708249268	37.507039	139.931323	4	0.254	0.111	9.494	0.025
1425708249369	37.507039	139.931323	4	0.233	0.118	9.481	0.005
1425708260366	37.507027	139.931347	5	0.234	0.215	9.445	0.500
1425708260371	37.507027	139.931347	5	0.235	0.218	9.451	0.500
1425708260467	37.507027	139.931348	6	0.193	0.133	9.525	0.500
1425708260568	37.507027	139.931349	6	0.153	0.086	9.477	0.500
1425708260668	37.507028	139.931350	6	0.121	0.075	9.381	0.500
1425708260769	37.507028	139.931351	6	0.136	0.084	9.396	0.500
1425708260870	37.507028	139.931351	6	0.155	0.063	9.486	0.500
1425708260971	37.507029	139.931352	6	0.211	0.064	9.500	0.500
1425708261071	37.507029	139.931353	6	0.228	0.071	9.460	0.500
1425708261167	37.507029	139.931354	6	0.243	0.172	9.546	0.500
1425708261268	37.507029	139.931355	6	0.239	0.291	9.537	0.500
1425708268363	37.507147	139.931439	8	0.260	0.528	9.502	2.750
1425708271364	37.507238	139.931480	8	0.268	0.538	9.504	2.728
1425708271369	37.507238	139.931480	8	0.285	0.540	9.509	2.729
1425708271469	37.507242	139.931482	8	1.047	-0.203	9.580	2.750
1425708271570	37.507245	139.931485	8	1.543	-0.809	9.522	2.750
1425708271671	37.507248	139.931488	8	1.798	-1.189	9.484	2.750
1425708271772	37.507251	139.931490	8	1.931	-1.406	9.420	2.750
1425708271867	37.507254	139.931493	8	1.949	-1.523	9.320	2.750
1425708271968	37.507257	139.931495	8	1.893	-1.629	9.423	2.750
1425708272069	37.507260	139.931498	8	1.834	-1.697	9.523	2.750
1425708272169	37.507263	139.931501	8	1.883	-1.747	9.434	2.750
1425708272270	37.507266	139.931503	8	1.850	-1.803	9.502	2.750
1425708272371	37.507269	139.931506	8	1.767	-1.807	9.681	2.750
1425708272471	37.507272	139.931509	7	1.605	-1.864	9.935	2.755
1425708272567	37.507274	139.931511	7	1.547	-1.848	9.677	2.778
1425708272668	37.507276	139.931514	7	1.562	-1.745	9.469	2.803
1425708272769	37.507279	139.931517	7	1.498	-1.742	9.860	2.827
1425708272870	37.507282	139.931520	7	1.505	-1.639	9.730	2.852
1425708272970	37.507284	139.931523	7	1.471	-1.425	9.297	2.877
1425708273071	37.507287	139.931526	7	1.352	-1.036	9.344	2.903
1425708273171	37.507290	139.931529	7	1.268	-0.638	9.445	2.928
1425708273267	37.507292	139.931532	7	1.274	-0.354	9.363	2.953
1425708273368	37.507295	139.931535	7	1.411	-0.204	9.261	2.979
1425708273468	37.507297	139.931538	7	1.645	-0.366	9.268	3.008
1425708273569	37.507300	139.931541	7	1.792	-0.900	9.259	3.055
1425708273670	37.507303	139.931545	7	1.862	-1.309	9.445	3.103
1425708273771	37.507306	139.931548	7	1.825	-1.545	9.756	3.152
1425708273871	37.507309	139.931552	7	1.742	-1.542	9.506	3.201
1425708273967	37.507311	139.931555	7	1.434	-1.436	9.360	3.249
1425708274068	37.507314	139.931559	7	1.037	-1.207	9.423	3.300
1425708274168	37.507317	139.931563	7	0.675	-0.981	9.393	3.351
1425708274269	37.507320	139.931567	7	0.421	-0.787	9.259	3.404
1425708274370	37.507324	139.931571	7	0.270	-0.681	9.528	3.457
1425708274470	37.507327	139.931575	8	0.125	-0.583	9.765	3.495
1425708274571	37.507329	139.931579	8	-0.053	-0.445	9.568	3.469
1425708274667	37.507332	139.931583	8	-0.216	-0.320	9.245	3.444
1425708274768	37.507334	139.931587	8	-0.314	-0.229	9.291	3.418
1425708274868	37.507337	139.931591	8	-0.477	-0.180	9.255	3.393
1425708274969	37.507339	139.931595	8	-0.661	-0.135	9.277	3.368
1425708275070	37.507342	139.931599	8	-0.736	-0.165	9.481	3.343
1425708275170	37.507344	139.931602	8	-0.739	-0.151	9.508	3.318
1425708275271	37.507347	139.931606	8	-0.811	-0.141	9.637	3.293
1425708275367	37.507349	139.931610	8	-0.996	-0.114	9.554	3.270
1425708275467	37.507351	139.931613	8	-1.279	-0.178	9.338	3.241
1425708275568	37.507353	139.931616	8	-1.471	-0.357	9.126	3.187
1425708275669	37.507354	139.931619	8	-1.600	-0.579	9.239	3.133
1425708275770	37.507355	139.931622	8	-1.741	-0.818	9.606	3.081
1425708275870	37.507356	139.931624	8	-1.676	-1.022	9.853	3.030
1425708275971	37.507357	139.931627	8	-1.594	-1.140	9.686	2.979
1425708276067	37.507359	139.931630	8	-1.388	-1.127	9.474	2.932
1425708276167	37.507360	139.931632	8	-1.193	-1.102	9.284	2.883
1425708276268	37.507361	139.931635	8	-0.996	-1.171	9.260	2.835
1425708276369	37.507362	139.931637	8	-0.771	-1.381	9.352	2.787
1425708276469	37.507363	139.931639	5	-0.459	-1.638	9.477	2.740
1425708276570	37.507364	139.931642	5	-0.162	-1.917	9.534	2.685
1425708276671	37.507364	139.931645	5	0.154	-2.120	9.501	2.631
1425708276767	37.507365	139.931647	5	0.504	-2.230	9.504	2.581
1425708276867	37.507365	139.931650	5	0.775	-2.287	9.531	2.529
1425708276968	37.507366	139.931652	5	0.970	-2.146	9.633	2.479
1425708277069	37.507366	139.931654	5	0.928	-1.739	9.738	2.429
1425708277169	37.507367	139.931657	5	0.630	-1.074	9.801	2.380
1425708277270	37.507367	139.931659	5	0.280	-0.461	9.551	2.333
1425708277371	37.507368	139.931661	5	0.128	-0.099	9.149	2.286
1425708277472	37.507368	139.931663	5	0.107	0.231	9.100	2.152
1425708277567	37.507366	139.931661	5	0.127	0.671	9.398	1.754
1425708277668	37.507365	139.931660	5	0.020	0.906	9.492	1.376
1425708277769	37.507364	139.931659	5	-0.109	0.655	9.183	1.043
1425708277869	37.507363	139.931658	5	-0.062	0.357	9.199	0.760
1425708277970	37.507363	139.931657	5	0.124	0.263	9.581	0.518
1425708278071	37.507362	139.931656	5	0.335	0.216	9.782	0.323
1425708278171	37.507362	139.931656	5	0.355	0.170	9.565	0.175
1425708278267	37.507361	139.931655	5	0.268	0.298	9.415	0.075
1425708278368	37.507361	139.931655	5	0.152	0.391	9.380	0.015
1425708396367	37.506840	139.933608	5	0.098	0.317	9.460	7.810
1425708396468	37.506838	139.933616	5	0.127	0.174	9.487	7.745
1425708396569	37.506835	139.933624	5	0.141	0.053	9.549	7.720
1425708396670	37.506833	139.933633	5	0.156	-0.003	9.453	7.694
1425708396770	37.506831	139.933642	5	0.138	-0.054	9.383	7.669
1425708396871	37.506829	139.933651	5	0.157	-0.102	9.506	7.644
1425708396972	37.506827	139.933659	5	0.170	-0.122	9.574	7.618
1425708397067	37.506825	139.933667	5	0.166	-0.116	9.387	7.595
1425708397173	37.506823	139.933676	5	0.187	-0.112	9.288	7.568
1425708397269	37.506821	139.933685	5	0.187	-0.108	9.431	7.545
1425708397368	37.506819	139.933693	5	0.164	-0.105	9.452	7.520
1425708397470	37.506817	139.933701	5	0.165	-0.110	9.273	7.495
1425708397569	37.506815	139.933708	5	0.134	-0.115	9.372	7.470
1425708397667	37.506813	139.933715	5	0.164	-0.101	9.474	7.445
1425708397767	37.506811	139.933722	5	0.183	-0.135	9.469	7.420
1425708397868	37.506809	139.933729	5	0.196	-0.138	9.488	7.394
1425708397969	37.506807	139.933736	5	0.158	-0.120	9.478	7.369
1425708398069	37.506805	139.933742	5	0.132	-0.142	9.679	7.344
1425708398170	37.506803	139.933749	5	0.170	-0.141	9.685	7.319
1425708398271	37.506801	139.933756	5	0.168	-0.139	9.451	7.294
