measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1424735399028	37.545375	139.930630	4	-0.320	-1.102	9.561	2.945
1424735399128	37.545373	139.930630	4	-0.303	-1.096	9.560	2.856
1424735399224	37.545371	139.930630	4	-0.310	-1.147	9.501	2.772
1424735399325	37.545370	139.930630	4	-0.380	-1.143	9.527	2.631
1424735399425	37.545369	139.930629	4	-0.383	-1.119	9.532	2.478
1424735399526	37.545368	139.930629	4	-0.350	-0.988	9.564	2.332
1424735399627	37.545367	139.930629	4	-0.324	-0.833	9.511	2.192
1424735399728	37.545365	139.930628	4	-0.361	-0.577	9.500	2.061
1424735399828	37.545364	139.930628	4	-0.392	-0.423	9.490	1.938
1424735399924	37.545364	139.930628	4	-0.403	-0.359	9.579	1.827
1424735400025	37.545363	139.930628	4	-0.384	-0.383	9.606	1.717
1424735400125	37.545362	139.930627	4	-0.356	-0.391	9.491	1.616
1424735400226	37.545361	139.930627	4	-0.388	-0.304	9.514	1.521
1424735400327	37.545360	139.930627	4	-0.336	-0.324	9.562	1.424
1424735400427	37.545359	139.930627	4	-0.242	-0.351	9.535	1.331
1424735400528	37.545358	139.930627	4	-0.213	-0.374	9.465	1.241
1424735400624	37.545357	139.930627	4	-0.298	-0.314	9.490	1.161
1424735400725	37.545356	139.930627	4	-0.451	-0.242	9.529	1.081
1424735400825	37.545355	139.930627	4	-0.532	-0.176	9.542	1.008
1424735400926	37.545354	139.930627	4	-0.493	-0.107	9.526	0.938
1424735401027	37.545353	139.930627	4	-0.449	-0.058	9.549	0.874
1424735401127	37.545353	139.930627	4	-0.421	-0.029	9.543	0.815
1424735401228	37.545352	139.930627	4	-0.394	-0.034	9.523	0.761
1424735401324	37.545352	139.930627	4	-0.328	-0.042	9.508	0.696
1424735401425	37.545353	139.930626	4	-0.282	0.025	9.510	0.626
1424735401525	37.545353	139.930625	4	-0.309	0.107	9.489	0.563
1424735401626	37.545353	139.930625	4	-0.389	0.210	9.510	0.503
1424735401727	37.545354	139.930625	4	-0.438	0.322	9.512	0.449
1424735401827	37.545354	139.930624	4	-0.424	0.408	9.520	0.400
1424735401928	37.545354	139.930624	4	-0.409	0.447	9.505	0.356
1424735402024	37.545355	139.930624	4	-0.421	0.457	9.506	0.319
1424735402124	37.545355	139.930623	4	-0.451	0.472	9.517	0.285
1424735402225	37.545355	139.930623	4	-0.412	0.468	9.517	0.256
1424735402326	37.545355	139.930623	4	-0.426	0.475	9.512	0.250
1424735402427	37.545355	139.930624	4	-0.402	0.470	9.525	0.250
1424735402527	37.545354	139.930624	4	-0.442	0.478	9.517	0.250
1424735402628	37.545354	139.930624	4	-0.427	0.480	9.524	0.250
1424735402724	37.545354	139.930624	4	-0.398	0.469	9.501	0.250
1424735402824	37.545354	139.930625	4	-0.388	0.468	9.519	0.250
1424735402925	37.545354	139.930625	4	-0.387	0.485	9.507	0.250
1424735403026	37.545353	139.930625	4	-0.373	0.513	9.513	0.250
1424735418026	37.545313	139.931057	3	-0.371	0.514	9.512	5.305
1424735433022	37.545259	139.932435	4	-0.363	0.515	9.512	9.500
1424735433027	37.545259	139.932435	4	-0.352	0.515	9.512	9.500
1424735433127	37.545259	139.932446	4	-0.101	0.370	9.352	9.500
1424735433228	37.545258	139.932457	4	0.031	0.187	9.519	9.500
1424735433324	37.545258	139.932467	3	0.133	-0.024	9.882	9.481
1424735433425	37.545257	139.932478	3	0.210	-0.060	9.722	9.456
1424735433525	37.545257	139.932488	3	0.025	0.084	9.160	9.431
1424735433626	37.545256	139.932499	3	0.009	0.152	9.339	9.405
1424735433727	37.545256	139.932510	3	0.020	0.066	10.020	9.380
1424735433827	37.545255	139.932521	3	-0.104	0.144	9.764	9.355
1424735433928	37.545255	139.932531	3	-0.196	0.218	9.251	9.330
1424735434024	37.545254	139.932541	3	-0.202	0.272	9.032	9.306
1424735434124	37.545254	139.932552	3	-0.310	0.279	9.620	9.281
1424735434225	37.545253	139.932562	3	-0.592	0.041	10.185	9.256
1424735434326	37.545252	139.932573	4	-0.802	0.054	9.890	9.250
1424735434427	37.545252	139.932583	4	-0.801	0.441	9.024	9.250
1424735434527	37.545251	139.932593	4	-0.612	0.409	9.199	9.250
1424735434628	37.545250	139.932604	4	-0.458	0.234	10.099	9.250
1424735434724	37.545250	139.932613	4	-0.234	0.180	9.975	9.250
1424735434824	37.545249	139.932624	4	-0.201	0.161	9.271	9.250
1424735434925	37.545248	139.932634	4	-0.106	0.094	9.606	9.250
1424735435026	37.545248	139.932644	4	0.195	0.193	10.112	9.250
1424735435126	37.545247	139.932654	4	0.310	0.381	9.666	9.250
1424735435227	37.545246	139.932665	4	0.275	0.475	9.083	9.250
1424735435328	37.545245	139.932675	4	0.237	0.373	9.368	9.250
1424735435424	37.545245	139.932685	4	0.171	0.310	9.879	9.250
1424735435524	37.545244	139.932696	4	0.047	0.240	9.674	9.250
1424735435625	37.545243	139.932706	4	-0.001	0.190	9.396	9.250
1424735435726	37.545243	139.932717	4	-0.038	0.299	9.336	9.250
1424735435826	37.545242	139.932727	4	-0.092	0.378	9.388	9.250
1424735435927	37.545241	139.932738	4	0.064	0.211	9.808	9.250
1424735438022	37.545236	139.932944	4	0.167	0.150	9.777	9.000
1424735438027	37.545236	139.932945	4	0.168	0.161	9.773	9.000
1424735438128	37.545236	139.932955	4	0.175	0.165	9.788	9.000
1424735438228	37.545236	139.932965	4	0.163	0.122	9.793	9.000
1424735438324	37.545235	139.932975	4	0.276	0.177	9.673	9.000
1424735438425	37.545235	139.932985	4	0.269	0.180	9.593	9.000
1424735438525	37.545234	139.932995	4	0.294	0.229	9.652	9.000
1424735438626	37.545233	139.933005	4	0.328	0.313	9.587	9.000
1424735438727	37.545232	139.933016	4	0.271	0.273	9.470	9.000
1424735438827	37.545231	139.933026	4	0.236	0.263	9.558	9.000
1424735438928	37.545231	139.933036	4	0.140	0.281	9.509	9.000
1424735439024	37.545230	139.933046	4	0.087	0.292	9.579	9.000
1424735439125	37.545229	139.933056	4	0.090	0.276	9.567	9.000
1424735439225	37.545228	139.933066	4	0.086	0.265	9.489	9.000
1424735439326	37.545228	139.933076	4	0.032	0.273	9.615	8.981
1424735439427	37.545228	139.933085	4	-0.024	0.260	9.599	8.955
1424735439527	37.545229	139.933095	4	-0.042	0.288	9.617	8.930
1424735439628	37.545229	139.933104	4	-0.066	0.258	9.634	8.905
1424735439724	37.545229	139.933113	4	-0.101	0.229	9.579	8.881
1424735439825	37.545229	139.933122	4	-0.104	0.317	9.416	8.855
1424735439925	37.545229	139.933131	4	-0.058	0.289	9.582	8.830
1424735440026	37.545230	139.933141	4	-0.040	0.212	9.700	8.805
1424735440127	37.545230	139.933150	4	-0.017	0.253	9.479	8.780
1424735440227	37.545230	139.933159	4	0.015	0.228	9.441	8.756
1424735440328	37.545230	139.933169	4	-0.014	0.211	9.598	8.750
1424735440424	37.545230	139.933178	4	0.112	0.312	9.454	8.750
1424735440529	37.545230	139.933189	4	0.193	0.248	9.420	8.750
1424735440625	37.545230	139.933199	4	0.209	0.190	9.513	8.750
1424735440724	37.545230	139.933208	4	0.306	0.129	9.766	8.750
1424735440827	37.545231	139.933219	4	0.261	0.077	9.720	8.750
1424735440926	37.545231	139.933229	4	0.316	0.224	9.499	8.750
1424735443022	37.545232	139.933437	4	0.272	0.285	9.363	8.750
1424735443027	37.545232	139.933437	4	0.263	0.287	9.356	8.750
1424735443128	37.545231	139.933448	4	0.128	0.349	9.389	8.750
1424735443228	37.545231	139.933458	4	-0.058	0.270	8.937	8.750
1424735443324	37.545231	139.933468	4	-0.066	0.282	9.464	8.750
1424735443425	37.545231	139.933478	4	-0.028	0.320	9.891	8.750
