measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1424564620101	37.490657	139.926871	4	0.201	0.334	9.388	5.000
1424564620197	37.490657	139.926865	4	0.269	0.069	9.622	5.000
1424564620298	37.490657	139.926860	4	0.348	-0.156	9.888	5.000
1424564620398	37.490657	139.926854	4	0.225	-0.102	9.614	5.000
1424564620499	37.490657	139.926849	4	0.144	-0.036	9.341	5.000
1424564620600	37.490657	139.926844	4	0.029	-0.029	9.287	5.000
1424564620701	37.490657	139.926838	4	-0.066	0.074	9.254	5.000
1424564620801	37.490657	139.926832	4	-0.131	0.101	9.387	5.015
1424564620897	37.490658	139.926826	4	-0.058	0.147	9.442	5.038
1424564620998	37.490659	139.926820	4	0.133	0.297	9.403	5.063
1424564626094	37.490772	139.926459	7	0.197	0.238	9.270	6.087
1424564636094	37.490834	139.925698	6	0.203	0.227	9.270	7.069
1424564636099	37.490834	139.925698	6	0.211	0.219	9.270	7.066
1424564636200	37.490835	139.925691	6	0.161	0.097	8.945	7.016
1424564636300	37.490835	139.925684	6	0.118	0.142	8.967	6.966
1424564636401	37.490836	139.925678	6	-0.030	-0.142	9.843	6.915
1424564636497	37.490836	139.925671	6	-0.094	-0.246	9.915	6.868
1424564636597	37.490836	139.925664	6	-0.049	0.002	9.320	6.819
1424564636698	37.490837	139.925658	6	-0.092	0.216	9.071	6.770
1424564636799	37.490838	139.925650	6	-0.090	0.120	9.042	6.764
1424564636900	37.490840	139.925642	6	-0.067	0.175	9.840	6.789
1424564637000	37.490843	139.925634	6	-0.184	0.253	9.684	6.814
1424564640092	37.490888	139.925375	5	-0.362	0.194	9.433	7.250
1424564640097	37.490888	139.925374	5	-0.360	0.183	9.436	7.250
1424564640198	37.490890	139.925365	5	-0.218	0.052	9.346	7.250
1424564640298	37.490891	139.925356	5	-0.055	0.001	9.282	7.250
1424564640399	37.490893	139.925347	5	-0.074	-0.070	9.402	7.250
1424564640500	37.490894	139.925338	5	-0.094	-0.105	9.463	7.250
1424564640600	37.490896	139.925329	5	-0.057	-0.046	9.388	7.250
1424564640701	37.490897	139.925320	5	-0.092	-0.060	9.377	7.250
1424564640797	37.490898	139.925313	6	-0.061	-0.120	9.389	7.236
1424564640898	37.490897	139.925306	6	-0.060	-0.099	9.371	7.210
1424564640998	37.490897	139.925300	6	-0.074	-0.036	9.421	7.185
1424564641099	37.490896	139.925293	6	-0.098	-0.054	9.420	7.159
1424564641200	37.490896	139.925286	6	-0.098	-0.099	9.312	7.134
1424564641300	37.490895	139.925280	6	-0.133	-0.033	9.377	7.109
1424564641401	37.490895	139.925273	6	-0.222	0.021	9.361	7.084
1424564641497	37.490894	139.925267	6	-0.252	-0.028	9.440	7.060
