measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1428796356245	37.544905	139.943145	4	-0.130	0.459	9.514	11.000
1428796356346	37.544905	139.943158	4	-0.175	0.459	9.452	10.976
1428796356446	37.544905	139.943171	4	-0.193	0.349	9.520	10.951
1428796356547	37.544905	139.943184	4	-0.148	0.322	9.489	10.925
1428796356648	37.544905	139.943196	4	-0.193	0.305	9.522	10.900
1428796356748	37.544905	139.943209	4	-0.139	0.308	9.426	10.875
1428796356849	37.544904	139.943222	4	-0.163	0.350	9.461	10.850
1428796356945	37.544904	139.943234	4	-0.204	0.309	9.537	10.826
1428796357045	37.544904	139.943246	4	-0.037	0.252	9.609	10.801
1428796357146	37.544904	139.943259	4	-0.020	0.281	9.621	10.776
1428796357247	37.544904	139.943272	4	-0.012	0.296	9.630	10.751
1428796357348	37.544904	139.943285	5	0.038	0.309	9.652	10.750
1428796357448	37.544905	139.943298	5	-0.027	0.364	9.578	10.750
1428796357549	37.544905	139.943311	5	0.047	0.401	9.502	10.750
1428796357645	37.544906	139.943324	5	0.010	0.476	9.426	10.750
1428796357745	37.544906	139.943337	5	-0.030	0.450	9.484	10.750
1428796357846	37.544906	139.943350	5	-0.011	0.405	9.590	10.750
1428796357947	37.544907	139.943363	5	-0.064	0.442	9.647	10.750
1428796358048	37.544907	139.943377	5	-0.083	0.494	9.470	10.750
1428796358148	37.544908	139.943390	5	-0.003	0.530	9.446	10.750
1428796358249	37.544908	139.943403	5	-0.067	0.526	9.507	10.750
1428796358345	37.544907	139.943413	5	-0.001	0.414	9.537	10.726
1428796358445	37.544905	139.943424	5	0.007	0.308	9.556	10.701
1428796358546	37.544904	139.943434	5	-0.027	0.253	9.576	10.675
1428796358647	37.544903	139.943445	5	0.069	0.160	9.578	10.650
1428796358747	37.544902	139.943455	5	0.124	0.132	9.566	10.625
1428796358848	37.544900	139.943466	5	0.023	0.111	9.554	10.600
1428796358949	37.544899	139.943477	5	0.091	0.077	9.529	10.575
1428796359045	37.544898	139.943487	5	0.109	0.038	9.639	10.551
1428796359145	37.544896	139.943497	5	0.118	-0.017	9.623	10.526
1428796359246	37.544895	139.943508	5	0.093	-0.049	9.584	10.501
1428796359347	37.544895	139.943519	5	0.182	-0.106	9.794	10.450
1428796359447	37.544894	139.943531	5	0.068	-0.126	9.712	10.400
1428796359548	37.544894	139.943543	5	-0.011	-0.120	9.529	10.348
1428796359649	37.544894	139.943554	5	0.086	-0.086	9.372	10.298
1428796359749	37.544893	139.943566	5	-0.028	0.006	9.553	10.247
1428796359845	37.544893	139.943577	5	-0.119	-0.012	9.534	10.200
1428796359946	37.544893	139.943588	5	0.158	-0.047	9.490	10.149
1428796360047	37.544893	139.943599	5	0.156	-0.069	9.720	10.100
1428796360147	37.544892	139.943611	5	-0.013	0.080	9.333	10.050
1428796360248	37.544892	139.943622	5	0.033	0.132	9.038	10.001
1428796360349	37.544891	139.943634	4	0.100	0.186	9.302	9.949
1428796360449	37.544890	139.943645	4	0.093	0.062	9.589	9.898
1428796360545	37.544890	139.943656	4	0.139	-0.037	9.557	9.850
1428796360646	37.544889	139.943668	4	0.166	-0.044	9.547	9.799
1428796360747	37.544888	139.943679	4	0.163	0.029	9.560	9.748
1428796360847	37.544887	139.943691	4	0.123	0.063	9.364	9.698
1428796360948	37.544886	139.943702	4	0.074	0.061	9.474	9.648
1428796361049	37.544886	139.943714	4	0.040	0.071	9.640	9.598
1428796361149	37.544885	139.943725	4	0.092	0.028	9.680	9.549
1428796361245	37.544884	139.943735	4	0.094	0.032	9.560	9.502
1428796361346	37.544884	139.943745	5	0.027	0.065	9.459	9.451
1428796361446	37.544884	139.943754	5	0.014	0.047	9.541	9.400
1428796361547	37.544884	139.943764	5	-0.044	-0.008	9.611	9.349
1428796361648	37.544884	139.943773	5	-0.069	-0.007	9.525	9.298
1428796361749	37.544883	139.943783	5	-0.087	0.003	9.591	9.247
1428796361849	37.544883	139.943792	5	-0.117	0.033	9.524	9.197
1428796361945	37.544883	139.943800	5	-0.072	0.029	9.596	9.150
1428796362046	37.544883	139.943810	5	-0.027	-0.012	9.642	9.100
1428796362146	37.544883	139.943819	5	-0.084	0.035	9.526	9.051
1428796362247	37.544883	139.943828	5	-0.071	0.024	9.582	9.001
