measurement_ms	latitude	longitude	gps_error_meter	accel_x_transverse	accel_y_longitudinal	accel_z_vertical	speed
1424052131099	37.507020	139.931286	7	-0.262	-0.307	9.628	1.912
1424052131196	37.507022	139.931287	7	-0.309	-0.226	9.505	1.962
1424052131296	37.507024	139.931288	7	-0.268	-0.180	9.313	2.015
1424052131396	37.507026	139.931289	6	-0.222	-0.305	9.395	2.056
1424052131497	37.507028	139.931290	6	-0.253	-0.347	9.613	2.030
1424052131598	37.507030	139.931291	6	-0.301	-0.256	9.547	2.005
1424052131698	37.507031	139.931291	6	-0.244	-0.127	9.401	1.980
1424052131799	37.507033	139.931292	6	-0.083	-0.091	9.420	1.956
1424052131900	37.507035	139.931293	6	-0.014	-0.167	9.470	1.931
1424052131996	37.507036	139.931293	6	-0.062	-0.210	9.460	1.909
1424052132096	37.507038	139.931294	6	-0.170	-0.220	9.452	1.885
1424052132197	37.507039	139.931295	6	-0.251	-0.235	9.473	1.862
1424052132298	37.507041	139.931295	6	-0.304	-0.328	9.493	1.839
1424052132398	37.507042	139.931296	6	-0.418	-0.433	9.506	1.815
1424052132499	37.507044	139.931297	6	-0.607	-0.518	9.530	1.790
1424052132600	37.507045	139.931297	6	-0.692	-0.545	9.506	1.764
1424052132701	37.507046	139.931297	6	-0.650	-0.530	9.458	1.739
1424052132796	37.507047	139.931298	6	-0.525	-0.570	9.448	1.716
1424052132897	37.507048	139.931298	6	-0.469	-0.637	9.486	1.692
1424052132998	37.507050	139.931299	6	-0.503	-0.604	9.514	1.668
1424052133098	37.507051	139.931299	6	-0.565	-0.523	9.488	1.644
1424052133199	37.507052	139.931299	6	-0.555	-0.482	9.453	1.621
1424052133300	37.507053	139.931300	6	-0.457	-0.453	9.497	1.598
1424052133401	37.507054	139.931300	6	-0.348	-0.366	9.512	1.575
1424052133496	37.507055	139.931300	6	-0.293	-0.268	9.461	1.551
1424052133597	37.507056	139.931300	6	-0.267	-0.211	9.428	1.527
1424052133698	37.507057	139.931300	6	-0.248	-0.220	9.479	1.503
1424052133798	37.507058	139.931300	6	-0.215	-0.251	9.498	1.479
1424052133899	37.507059	139.931301	6	-0.185	-0.256	9.467	1.456
1424052134000	37.507060	139.931301	6	-0.184	-0.220	9.454	1.433
1424052134100	37.507061	139.931301	6	-0.168	-0.193	9.480	1.411
1424052134196	37.507062	139.931301	6	-0.086	-0.134	9.523	1.390
1424052134297	37.507063	139.931301	6	-0.008	-0.065	9.473	1.368
1424052134397	37.507064	139.931301	7	0.036	-0.009	9.430	1.329
1424052134499	37.507063	139.931300	7	0.044	0.018	9.464	1.208
1424052134599	37.507062	139.931300	7	0.047	0.016	9.478	1.097
1424052134700	37.507061	139.931299	7	0.092	0.013	9.477	0.993
1424052134800	37.507060	139.931299	7	0.151	0.057	9.477	0.898
1424052134896	37.507060	139.931298	7	0.194	0.119	9.471	0.814
1424052213992	37.506684	139.933785	5	0.197	0.146	9.439	7.710
1424052213997	37.506684	139.933786	5	0.188	0.148	9.431	7.708
1424052214098	37.506683	139.933794	5	-0.122	-0.021	9.408	7.658
1424052214199	37.506681	139.933802	5	-0.306	-0.151	9.456	7.608
1424052214299	37.506680	139.933810	5	-0.376	-0.253	9.480	7.559
1424052214400	37.506679	139.933819	5	-0.445	-0.270	9.458	7.504
1424052214496	37.506678	139.933826	5	-0.453	-0.276	9.432	7.429
1424052214596	37.506676	139.933834	5	-0.457	-0.334	9.458	7.351
1424052214697	37.506675	139.933842	5	-0.426	-0.389	9.484	7.274
